[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-];[-];[-]
291;668;0.08693503;0.12481004;0.13652417;14.916279;2500;0.9268176;1.1732183;0.17490656891629025
190;432;0.112653024;0.15291099;0.2952424;7.4634924;2500;1.628839;0.89999175;0.48733351604690833
204;899;0.052132837;0.11776783;0.23229717;14.534782;2500;1.322241;0.89291114;0.38057671348576294
141;845;0.03815603;0.20234655;0.21858999;15.684859;2500;0.9822221;0.9324059;0.2928468805060249
93;841;0.03789572;0.11405233;0.24445315;3.9882095;2500;0.82530916;0.8962969;0.41048893731830494
28;459;0.08068794;0.10438656;0.25119114;16.671543;2500;1.8144168;1.013546;0.4344520901828151
111;723;0.11268325;0.12876382;0.18322548;12.750579;2500;1.8556758;1.2867891;0.2672778291343934
61;784;0.032761678;0.12564412;0.2167845;17.32246;2500;1.2440108;1.2688494;0.3405032855103311
202;820;0.09842525;0.10815907;0.2170288;1.5974425;2500;1.5911928;1.2603886;0.355632294256832
264;694;0.04935291;0.18489651;0.10156197;15.379899;2500;1.843645;1.061891;0.08679781812643447
97;1041;0.12116016;0.13797782;0.10195346;19.732473;2500;0.9074944;1.2909299;0.10334976164506732
106;306;0.121316716;0.13453169;0.19414091;14.354896;2500;1.407184;0.9194595;0.28594784684507163
204;76;0.052001;0.120226085;0.21169415;18.438196;2500;1.3098618;0.81934017;0.33393267205587823
53;1155;0.077447884;0.08382767;0.24144423;8.880357;2500;1.058662;1.2432852;0.43332793311727025
279;82;0.06600511;0.14044864;0.25054297;14.330475;2500;1.1009381;1.1912702;0.4010500348091589
115;1084;0.046819855;0.13930105;0.21715616;11.776991;2500;1.9015368;0.93342805;0.33076436521815916
39;738;0.08305447;0.11279924;0.15687875;7.3690944;2500;1.6338913;0.8442208;0.2236729499260142
60;1103;0.028878624;0.17249407;0.22386196;12.840897;2500;1.5494028;0.9219438;0.32155252797929307
280;682;0.039120007;0.17045666;0.15196015;7.856043;2500;1.5767008;0.959406;0.18094250802031842
81;987;0.042209506;0.18558055;0.26351503;19.037977;2500;1.2958575;1.200842;0.3944958215231076
202;868;0.052811224;0.09858434;0.1846632;16.155203;2500;1.7451022;0.93365103;0.29345094927530313
55;634;0.074677154;0.12002321;0.2789912;17.546587;2500;1.6949888;0.9886458;0.48124377938263213
66;442;0.082494296;0.10716078;0.12558733;13.078521;2500;1.3235345;0.8105016;0.16348279739127808
264;13;0.08528915;0.10014431;0.24109478;16.96867;2500;0.97608465;1.1392615;0.41608346837876115
52;308;0.12073689;0.14755598;0.18586406;7.9698677;2500;0.91694075;1.0761675;0.26015334370108395
15;1142;0.06997218;0.11772252;0.12547578;13.567175;2500;1.7539006;0.788483;0.1571389278250119
155;337;0.080440454;0.09220423;0.21180312;7.341752;2500;1.6433437;0.86962503;0.3586219298907823
260;904;0.05839302;0.21938086;0.14237076;12.294935;2500;1.339791;0.88646805;0.14379203437039667
104;615;0.08092497;0.12651625;0.15847133;2.3572094;2500;0.96332043;1.0688765;0.21787347743172686
47;377;0.023207119;0.15439798;0.19124424;16.048819;2500;1.7280682;0.71274453;0.26673900506776826
294;1189;0.039426178;0.22325501;0.17287205;9.012656;2500;1.2309748;1.0500342;0.1960492193993066
206;65;0.04734104;0.2012351;0.17774306;19.695345;2500;1.7320601;0.85402155;0.2147784130210292
256;702;0.041163716;0.25063124;0.17940567;17.306618;2500;1.6390791;1.245424;0.19678196850495583
228;559;0.13696632;0.14470302;0.10339461;12.672706;2500;1.9160739;1.1933224;0.10328192890063112
212;101;0.07281261;0.18133467;0.17346288;6.0513396;2500;0.8814196;1.0356622;0.21640105047476146
121;264;0.08057541;0.09357325;0.17870092;12.967889;2500;1.572061;0.8786433;0.284755605245112
104;836;0.06466361;0.15781358;0.2185471;15.377532;2500;1.751058;0.85836124;0.32043868703797357
217;138;0.06374922;0.10406909;0.19618356;9.972182;2500;1.1497699;0.7352426;0.313794304341865
217;963;0.053148836;0.17926091;0.13450848;12.257187;2500;1.6843123;0.92901516;0.14501764470800352
285;753;0.13808495;0.14943258;0.21758254;17.649555;2500;1.1573222;0.7889502;0.3242841147105188
174;130;0.017159017;0.13341443;0.10701661;3.6067152;2500;1.5619444;1.0771626;0.11437610926705889
95;351;0.106640704;0.17476153;0.16665457;10.490084;2500;1.6166366;1.217072;0.20670287610313348
151;173;0.110866;0.12003171;0.22402288;17.451159;2500;1.8741066;0.74658465;0.3606777729005322
187;959;0.07171009;0.10097734;0.22479653;8.431963;2500;1.9410827;1.2366987;0.37916013343854826
133;644;0.119992435;0.15838742;0.13608214;17.797726;2500;1.9961921;0.942307;0.15687813683771018
239;13;0.0506404;0.17989404;0.16783787;11.605897;2500;1.6326268;0.7170028;0.20638905766797916
179;656;0.060983527;0.15624133;0.19153948;8.625705;2500;1.4947152;0.7501504;0.26618033793264856
12;584;0.03474975;0.19020797;0.18228574;19.839657;2500;1.6193998;0.7001324;0.22878931595829058
175;775;0.043123193;0.12898254;0.23708232;4.0756707;2500;1.6967403;1.0552244;0.3814545522168036
193;51;0.017254246;0.14965647;0.24803764;7.598499;2500;1.7788961;0.86198705;0.38836216866838646
275;52;0.102561526;0.14667194;0.10817217;5.176065;2500;1.149115;0.98108625;0.11098693169220997
129;425;0.13572952;0.14633226;0.2490535;19.677994;2500;1.6506448;1.1374825;0.3931346479731473
176;829;0.0966705;0.15749831;0.27570105;3.8545299;2500;1.0304568;0.9515919;0.44131205650973004
147;803;0.1171068;0.15901098;0.28278118;3.2676506;2500;0.92366844;0.8181641;0.455300819526139
164;341;0.08450564;0.19221012;0.111196354;6.014344;2500;1.7518446;1.2027959;0.10032029785048759
29;267;0.027349189;0.1274569;0.2767431;12.563171;2500;1.4962407;0.8238163;0.4693501045003727
270;822;0.10315623;0.16248702;0.13274115;6.0308185;2500;1.3711753;1.1350229;0.14886048497336726
274;42;0.058402907;0.20741099;0.1676692;7.2150154;2500;1.2778811;1.1125616;0.19331187339645958
168;672;0.05747054;0.145026;0.17633241;11.147959;2500;1.1067774;1.1806608;0.24242750908258842
171;514;0.097336076;0.11414128;0.15979724;13.085898;2500;1.5034342;0.9673793;0.2287957316900031
26;294;0.06523983;0.19658367;0.15894283;12.016261;2500;0.9022186;1.2573569;0.18203331774971426
183;629;0.06428922;0.23369397;0.13388264;12.684386;2500;1.636043;0.7726241;0.1249246360297761
134;268;0.033597566;0.26457623;0.23180316;13.7472105;2500;1.3851104;1.0219334;0.2862970440109229
215;681;0.08413787;0.13693856;0.21609023;17.667965;2500;1.5566745;1.1240015;0.33028132768201524
23;187;0.04995208;0.21848054;0.22270425;13.826571;2500;0.8379087;1.2188326;0.29202569044614757
216;492;0.07823637;0.14167285;0.2042712;14.69797;2500;1.2491932;1.0893092;0.3020179167049777
93;617;0.06903349;0.21086039;0.14416713;8.533831;2500;1.2795739;1.0969393;0.14993164213178645
198;47;0.10271293;0.1447462;0.21726175;18.94848;2500;1.4933617;1.2772378;0.3269799437665492
191;736;0.13245393;0.15804212;0.23074538;16.356838;2500;1.8822511;0.94677395;0.3456400041070774
75;902;0.05820396;0.24138208;0.11038467;12.07256;2500;1.6600698;1.0201857;0.08589302405967689
137;1147;0.08318816;0.116339974;0.2975479;9.520117;2500;1.7673246;1.104402;0.5261681297706478
252;251;0.047837935;0.24906063;0.21595702;1.3594109;2500;1.710475;0.8611551;0.2639099407615635
185;258;0.039698977;0.21417798;0.22766648;19.7435;2500;1.0347302;0.93235064;0.3040691623654803
29;372;0.05039845;0.13531448;0.21393636;3.6885304;2500;1.4161826;1.1128039;0.32694829393199515
138;1070;0.034577843;0.11588896;0.23814395;10.672573;2500;1.6820112;0.93655866;0.39499455603547945
100;494;0.12499044;0.12758534;0.2313689;7.494246;2500;1.4429955;1.2452161;0.37027767052610844
196;369;0.07730175;0.10605521;0.25983056;7.1949787;2500;1.9393256;1.0412548;0.45207332868872335
188;892;0.0842438;0.100462995;0.13230932;8.969772;2500;1.4217101;1.1166402;0.1813445547113377
13;55;0.035947993;0.19687721;0.13274464;11.876502;2500;1.4574146;0.79716647;0.13518604863153577
186;663;0.05962634;0.09501255;0.14391588;1.1900654;2500;0.94381344;1.2821674;0.20923710135201035
223;545;0.07259893;0.13985647;0.29269063;3.9277098;2500;0.8949431;1.2966012;0.4931851486833521
232;753;0.03770471;0.23220131;0.1714071;12.650531;2500;0.8706308;1.1019608;0.18978616750268879
27;880;0.064326845;0.08976219;0.1632349;15.0475855;2500;0.9795747;0.8259147;0.25447529474379044
98;396;0.10754863;0.13604261;0.14586185;13.826718;2500;1.6062827;1.0255399;0.18696501536101579
132;767;0.080907695;0.09284925;0.19628109;19.828806;2500;1.013713;0.75933665;0.32378339987800453
62;633;0.13298668;0.14643925;0.28106326;1.9068208;2500;0.92965716;0.7333136;0.46204846562554164
132;169;0.029856147;0.1787469;0.2348358;10.7887125;2500;1.535354;0.88180876;0.33992067104729373
30;1059;0.123098075;0.14872025;0.1375522;8.951245;2500;1.8300157;0.83376324;0.16424035189248096
42;907;0.12363514;0.13493787;0.26747048;4.7793937;2500;0.83961743;1.2749107;0.4423591074209855
203;1106;0.10599939;0.1756759;0.28910094;17.919262;2500;1.4073752;1.1487141;0.45561107036369175
86;867;0.039485503;0.18804349;0.24261081;3.726954;2500;1.030033;1.1282728;0.3497467581990132
216;301;0.058033098;0.16488384;0.21872473;10.587253;2500;1.8972803;1.1568989;0.3160349724789873
23;522;0.021170447;0.13444415;0.2343543;4.6505213;2500;1.3022133;0.91582257;0.37112472761188964
173;470;0.023398006;0.2066741;0.24719536;9.293122;2500;1.5766958;1.296237;0.3472867949068184
123;52;0.10684841;0.12144804;0.27188036;16.019907;2500;1.3216827;1.0485058;0.46416308980249343
241;498;0.117813475;0.12314574;0.23173414;14.311285;2500;1.7813846;0.825565;0.3747620979221609
237;421;0.07934974;0.09030351;0.20629513;14.30785;2500;1.3912302;1.1041695;0.3482124498117342
118;14;0.046565175;0.18443002;0.13648997;5.086357;2500;1.9350712;1.0316042;0.14649049675552192
190;1018;0.075997405;0.14210744;0.17484507;1.4342761;2500;1.2307216;1.0654323;0.24124044262662997
75;181;0.071789965;0.16760643;0.116918765;14.681276;2500;1.6657608;0.8601088;0.11838022825661174
178;606;0.074330956;0.17475155;0.24570543;3.0160885;2500;0.9063454;1.0510287;0.36504249098776187
33;943;0.05540997;0.14880355;0.29845855;8.4136505;2500;0.9944921;0.7446505;0.4978911996091564
136;729;0.10749591;0.11811205;0.11919307;17.034533;2500;1.4355367;1.1891909;0.14466429805628744
62;211;0.08712855;0.12213612;0.18803917;8.780123;2500;1.1111788;1.0629426;0.2821179799328805
266;745;0.11619063;0.14863287;0.24001522;9.843177;2500;0.87074983;1.0978167;0.3720963047261165
139;911;0.030676883;0.23878668;0.10598438;19.200846;2500;1.0972269;1.0459763;0.07991400786723445
181;1027;0.051351767;0.14258945;0.1879143;18.272139;2500;1.1250632;1.2924302;0.2675661063773951
114;389;0.06408406;0.12484784;0.2589554;2.726627;2500;1.5477829;0.74958223;0.43262038890576693
93;50;0.0915077;0.16024077;0.1586416;17.470097;2500;0.9994143;0.9805415;0.19877342555390695
68;733;0.12186211;0.14424032;0.23194042;10.397368;2500;1.9140263;1.1028552;0.3583182291671958
274;278;0.025292031;0.1263378;0.22146815;16.161482;2500;1.1443825;1.0613374;0.3499907842348657
241;939;0.029122839;0.18499255;0.24000618;7.690312;2500;1.9563198;1.1331459;0.3464102775453658
48;819;0.08969978;0.10645984;0.14803155;19.187284;2500;1.3082443;1.2880354;0.2097091040294188
226;930;0.08019501;0.18478307;0.13366684;16.134594;2500;1.6786823;0.99080706;0.1413331332820164
131;1161;0.054150008;0.1173811;0.10338221;9.538736;2500;1.6139351;1.1785274;0.11486433698216703
14;705;0.12163214;0.14510484;0.19606987;7.853672;2500;1.1372643;0.99852365;0.2826553128601316
163;1086;0.099665456;0.14954555;0.13736764;5.0098753;2500;1.3322983;1.144138;0.163485421736836
47;773;0.108447686;0.16799174;0.23024143;6.232487;2500;1.075145;0.99958634;0.3376676461607285
70;226;0.052068166;0.24646834;0.2098356;9.39922;2500;1.861482;0.97110546;0.25370474511313834
211;961;0.07720112;0.14428215;0.2667429;7.7301464;2500;1.8635932;1.2786247;0.43283362417327426
84;835;0.071382545;0.18352918;0.26038745;13.238223;2500;1.2317417;1.1113186;0.3894272408768851
268;1173;0.088340834;0.16815329;0.17224233;13.0752535;2500;1.2904115;1.1094595;0.22093600258756943
200;299;0.09138132;0.18530466;0.15925358;4.676364;2500;1.1632969;1.0117011;0.18764449410849784
251;406;0.025165655;0.20255311;0.11643448;5.954455;2500;1.1588178;0.7409772;0.10576753957273681
188;987;0.039468285;0.12667888;0.2512744;1.8587438;2500;0.9049917;0.9151137;0.4142165019197055
261;84;0.08405997;0.21284448;0.19924092;8.266697;2500;1.5678462;0.7298844;0.24978519341584554
114;763;0.047571752;0.11095385;0.16725942;9.995562;2500;1.7217202;1.1441295;0.24662801185791947
169;647;0.041147374;0.25320882;0.24071209;2.9967654;2500;1.2089031;1.1781546;0.30867618547997766
159;210;0.08650967;0.10179407;0.15482098;2.6174526;2500;1.4021288;0.71895677;0.22719110439376625
272;206;0.052324906;0.17154768;0.19560662;6.0884295;2500;0.82638645;0.9993183;0.26505808045517826
57;974;0.08654172;0.2060575;0.18719238;10.337057;2500;1.5559667;1.2406101;0.23026287450262775
177;28;0.091920644;0.15957844;0.15404612;19.685253;2500;1.1899686;0.76367104;0.19027164806274946
228;898;0.09219231;0.1456419;0.25808805;18.386406;2500;0.97732735;0.9144324;0.41305715014521666
117;881;0.049961835;0.1489221;0.24146724;8.569942;2500;0.8133521;0.7713221;0.37495687322541504
261;783;0.029398061;0.16446285;0.20390658;11.56558;2500;1.3123198;0.9990713;0.2860663321408513
118;497;0.028338447;0.1265782;0.2382491;11.633584;2500;1.6037452;1.0196295;0.3859884446248057
60;43;0.039504606;0.19844522;0.117879756;7.5185685;2500;1.087987;0.93511766;0.10942568498047599
179;964;0.04240003;0.17211516;0.18596585;17.2804;2500;1.001507;1.2023963;0.2456256235774197
131;159;0.06270721;0.12093796;0.22003032;6.540695;2500;1.5355958;0.9458381;0.351297093801762
14;344;0.06525951;0.14237262;0.17876354;9.11498;2500;1.512231;0.76567596;0.24902142700497687
30;1136;0.048752252;0.24238907;0.24282476;18.23109;2500;1.1659583;1.1781924;0.318327162941104
66;369;0.10330891;0.17395109;0.20444347;7.5725164;2500;1.8208297;0.8277505;0.2812929931508384
233;313;0.026923528;0.18763757;0.17657647;10.710699;2500;1.5164527;1.1340845;0.2191751686756412
268;1168;0.13775805;0.15923491;0.18306993;17.541134;2500;1.7783267;0.9607153;0.24733307825259507
168;112;0.071602024;0.14771563;0.2432487;7.2225957;2500;1.9085908;0.83103627;0.37967168994896955
40;201;0.06803053;0.13434075;0.11316163;19.272331;2500;1.6101576;0.7596708;0.125270617380772
164;531;0.044626687;0.1635614;0.26763046;4.86748;2500;1.1507456;1.1960596;0.41929736191806677
258;947;0.08566665;0.19552585;0.11147155;13.9993;2500;1.6128216;0.8313088;0.0997640233811563
227;1062;0.051439706;0.13872351;0.12653482;2.1407034;2500;1.3052241;1.2929271;0.1482531727823699
94;909;0.08804613;0.09526928;0.26204216;11.204774;2500;1.0176955;1.0135871;0.4678430211729521
45;1171;0.03837436;0.25570774;0.174892;4.0284696;2500;1.0091885;1.136339;0.18696230810786776
271;30;0.07374829;0.18639204;0.19188507;12.941096;2500;0.9843765;1.0397542;0.24933709753955507
257;747;0.11022051;0.15434664;0.1745516;12.7196245;2500;1.3580297;1.2989525;0.23323694563554723
25;148;0.08296769;0.17807586;0.11860928;8.912801;2500;1.5133125;0.84370226;0.117493914661346
248;1093;0.082316175;0.17011993;0.22171156;18.571781;2500;1.9694575;0.9348909;0.31870547232456503
38;1123;0.076030456;0.087656744;0.23781414;17.936697;2500;1.6079;1.2296078;0.4211693106337974
28;370;0.06583585;0.19721599;0.13798675;14.964642;2500;1.0784305;0.81490433;0.14419807452159691
229;994;0.01888852;0.16844976;0.25042006;14.673386;2500;1.8023264;1.0774012;0.3793282285627977
165;760;0.07988019;0.089980595;0.11996047;2.2963328;2500;1.9806962;1.2380971;0.162943841161135
130;129;0.0336785;0.26377195;0.25496382;7.147571;2500;1.2955086;1.2950475;0.33060387490994403
272;727;0.06459533;0.08958425;0.24026722;4.860083;2500;1.856156;1.1800296;0.4247120388580898
253;1171;0.024115168;0.13063025;0.28242332;8.382388;2500;1.6930513;0.7420269;0.47896032520894566
26;376;0.021274356;0.17521252;0.2626995;3.0742297;2500;1.1793293;1.0406789;0.4001725269044554
188;11;0.06690805;0.20972227;0.2688991;7.0469894;2500;0.80811924;1.1122648;0.38936309869275576
233;1172;0.13221249;0.16447914;0.29154137;11.84764;2500;1.6379172;0.8834319;0.46969830795504
169;502;0.019256879;0.14852227;0.26886678;4.15763;2500;1.9584066;1.1063434;0.4339109047519378
295;522;0.042924855;0.16639112;0.2592814;3.0093498;2500;0.9626983;1.2463508;0.39946858895698195
208;858;0.055051863;0.20509341;0.13922524;14.4269905;2500;1.8981651;1.0878172;0.1434472286474729
40;729;0.034043375;0.21278587;0.25101486;5.6915994;2500;1.0483785;0.99620855;0.3512399850929188
67;369;0.025350185;0.15965632;0.2265413;10.08604;2500;1.4498211;1.1552979;0.33574360969057104
249;128;0.092367634;0.10701326;0.29231265;16.930384;2500;1.4631085;0.8780396;0.5238604049080949
299;994;0.09042933;0.14872687;0.2440068;8.192441;2500;1.0649472;1.1009879;0.38050313376904393
38;585;0.03486033;0.12045066;0.15191537;2.8728838;2500;0.82874256;1.0040442;0.20841083545523942
39;810;0.051514782;0.21221957;0.13282536;15.921368;2500;1.0084671;1.0665866;0.1299952941771254
231;1034;0.022412527;0.16889821;0.15627156;15.031646;2500;1.2686121;0.9942791;0.18984260436712483
28;31;0.066784434;0.20746751;0.1960281;12.594115;2500;1.0270294;0.9489485;0.2463473666219905
29;1032;0.05567569;0.19687463;0.23050164;11.220424;2500;1.6051673;0.7310944;0.31970920612793635
267;904;0.1152198;0.13159238;0.14301844;15.291623;2500;1.3856566;1.0730443;0.18387215145468463
242;1136;0.049893513;0.21521065;0.1465641;7.712073;2500;1.2248766;1.2863357;0.15250899749384164
265;287;0.042262282;0.11900789;0.16037294;7.2641287;2500;1.0794287;0.9125341;0.22666965340727124
198;393;0.07045863;0.118536994;0.26145658;12.920865;2500;1.5947373;1.0748113;0.44384351940029676
103;797;0.052151192;0.17610943;0.17308407;4.16215;2500;1.8702518;1.1341845;0.21835635788432645
272;1111;0.1100187;0.15655476;0.11567616;13.031223;2500;1.5809288;1.0622394;0.12044371186669836
96;1191;0.10830915;0.1690492;0.20900705;17.474226;2500;1.2907552;1.2401419;0.2935163636319213
89;505;0.023672862;0.18364269;0.10118978;10.787283;2500;0.83351105;1.2591844;0.08655990116176202
267;651;0.11900822;0.15003891;0.23474081;2.5756536;2500;1.7483027;1.2227167;0.3598699217392546
207;212;0.044947583;0.13809353;0.2684151;13.594406;2500;1.4296291;0.9523747;0.4416920868386256
269;835;0.022461986;0.1399033;0.1332764;17.517157;2500;0.8785277;0.78402257;0.16049101510683952
55;1006;0.07093152;0.116055995;0.26891997;4.7400746;2500;1.6727486;0.9403284;0.4626707229516494
286;960;0.113863066;0.17160915;0.23580474;12.631463;2500;1.076072;1.0137947;0.3466993536881034
187;421;0.029739039;0.20186642;0.11971056;4.7452774;2500;1.1586564;0.7254602;0.11138586971253225
203;1156;0.05367704;0.16852532;0.14557886;16.574701;2500;1.5813371;1.2029858;0.16989965135179472
275;153;0.119817354;0.14168285;0.1454678;5.803916;2500;1.026471;1.2314128;0.18309209668789583
120;597;0.055723067;0.09579086;0.14114662;12.959152;2500;1.1862428;1.0792929;0.20286881669607165
218;669;0.052599724;0.11514574;0.16691011;12.197062;2500;1.637201;1.0480971;0.24288548478721964
195;648;0.04975348;0.11518693;0.28153467;8.120666;2500;1.1782944;0.9324161;0.4915470005926532
238;911;0.057771444;0.11047863;0.14482816;18.108858;2500;0.91005;1.2867912;0.20040608605979607
270;735;0.07874977;0.13926779;0.2853403;18.124882;2500;0.9200552;0.96170944;0.4776020600369438
207;101;0.024499713;0.16760272;0.20993167;7.461608;2500;1.4494946;0.8237012;0.2963068910922886
29;224;0.06258769;0.20527105;0.20340726;7.613719;2500;1.9980773;1.2765721;0.2616394444143102
63;643;0.0856976;0.19015826;0.23475616;13.442084;2500;1.4278182;1.2012042;0.3324147521774758
