;[mm];[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-];[-]
8;1000;77;1521;0.086311355;0.07141979;0.15346083;29.492075;2500;0.15773115;0.5472055
8;1000;85;161;0.070782386;0.09104199;0.15794979;29.492075;2500;0.16182438;0.43740252
8;1000;47;704;0.2156845;0.093284905;0.22660814;97.8692;2500;0.3089694;0.6980772
8;1000;201;704;0.2156845;0.093284905;0.22660814;97.8692;2500;0.3089694;0.6980772
8;1000;47;845;0.2156845;0.093284905;0.22660814;97.8692;2500;0.3089694;0.6980772
8;1000;47;704;0.14105831;0.061008614;0.22660814;97.8692;2500;0.20206693;0.6980772
8;1000;47;704;0.04317423;0.26579517;0.22660814;97.8692;2500;0.3089694;0.13973626
8;1000;47;704;0.2156845;0.093284905;0.16705282;97.8692;2500;0.3089694;0.6980772
8;1000;47;704;0.2156845;0.093284905;0.22660814;18.065744;2500;0.3089694;0.6980772
8;1000;201;845;0.028236078;0.17383084;0.16705282;18.065744;2500;0.20206693;0.13973626
8;1000;258;1126;0.06704948;0.102796756;0.16791397;44.059814;2500;0.16984624;0.3947658
8;1000;79;1126;0.06704948;0.102796756;0.16791397;44.059814;2500;0.16984624;0.3947658
8;1000;258;1623;0.06704948;0.102796756;0.16791397;44.059814;2500;0.16984624;0.3947658
8;1000;258;1126;0.13340275;0.20452608;0.16791397;44.059814;2500;0.33792883;0.3947658
8;1000;258;1126;0.09271017;0.07713607;0.16791397;44.059814;2500;0.16984624;0.54584765
8;1000;258;1126;0.06704948;0.102796756;0.23826352;44.059814;2500;0.16984624;0.3947658
8;1000;258;1126;0.06704948;0.102796756;0.16791397;86.98529;2500;0.16984624;0.3947658
8;1000;79;1623;0.18445766;0.15347117;0.23826352;86.98529;2500;0.33792883;0.54584765
8;1000;186;424;0.15170519;0.14497109;0.12784448;40.142353;2500;0.29667628;0.51134926
8;1000;236;424;0.15170519;0.14497109;0.12784448;40.142353;2500;0.29667628;0.51134926
8;1000;186;1341;0.15170519;0.14497109;0.12784448;40.142353;2500;0.29667628;0.51134926
8;1000;186;424;0.14526996;0.13882151;0.12784448;40.142353;2500;0.28409147;0.51134926
8;1000;186;424;0.20188409;0.09479218;0.12784448;40.142353;2500;0.29667628;0.68048614
8;1000;186;424;0.15170519;0.14497109;0.18537778;40.142353;2500;0.29667628;0.51134926
8;1000;186;424;0.15170519;0.14497109;0.12784448;148.04654;2500;0.29667628;0.51134926
8;1000;236;1341;0.1933203;0.09077116;0.18537778;148.04654;2500;0.28409147;0.68048614
8;1000;119;1777;0.04800712;0.18452083;0.17763343;127.93002;2500;0.23252794;0.20645742
8;1000;105;1777;0.04800712;0.18452083;0.17763343;127.93002;2500;0.23252794;0.20645742
8;1000;119;133;0.04800712;0.18452083;0.17763343;127.93002;2500;0.23252794;0.20645742
8;1000;119;1777;0.03508847;0.13486652;0.17763343;127.93002;2500;0.16995499;0.20645742
8;1000;119;1777;0.07196669;0.16056125;0.17763343;127.93002;2500;0.23252794;0.30949697
8;1000;119;1777;0.04800712;0.18452083;0.10476428;127.93002;2500;0.23252794;0.20645742
8;1000;119;1777;0.04800712;0.18452083;0.17763343;74.746185;2500;0.23252794;0.20645742
8;1000;105;133;0.05260055;0.11735443;0.10476428;74.746185;2500;0.16995499;0.30949697
8;1000;96;76;0.026765538;0.15932651;0.20448375;79.31393;2500;0.18609205;0.14382957
8;1000;299;76;0.026765538;0.15932651;0.20448375;79.31393;2500;0.18609205;0.14382957
8;1000;96;1214;0.026765538;0.15932651;0.20448375;79.31393;2500;0.18609205;0.14382957
8;1000;96;76;0.036898743;0.21964617;0.20448375;79.31393;2500;0.25654492;0.14382957
8;1000;96;76;0.08381909;0.10227295;0.20448375;79.31393;2500;0.18609205;0.45041737
8;1000;96;76;0.026765538;0.15932651;0.19388953;79.31393;2500;0.18609205;0.14382957
8;1000;96;76;0.026765538;0.15932651;0.20448375;58.575447;2500;0.18609205;0.14382957
8;1000;299;1214;0.115552284;0.14099263;0.19388953;58.575447;2500;0.25654492;0.45041737
8;1000;218;1631;0.15210874;0.19490822;0.11503815;61.747906;2500;0.34701696;0.4383323
8;1000;132;1631;0.15210874;0.19490822;0.11503815;61.747906;2500;0.34701696;0.4383323
8;1000;218;503;0.15210874;0.19490822;0.11503815;61.747906;2500;0.34701696;0.4383323
8;1000;218;1631;0.08570999;0.10982657;0.11503815;61.747906;2500;0.19553657;0.4383323
8;1000;218;1631;0.08293184;0.26408514;0.11503815;61.747906;2500;0.34701696;0.23898497
8;1000;218;1631;0.15210874;0.19490822;0.13379075;61.747906;2500;0.34701696;0.4383323
8;1000;218;1631;0.15210874;0.19490822;0.11503815;128.03589;2500;0.34701696;0.4383323
8;1000;132;503;0.046730302;0.14880627;0.13379075;128.03589;2500;0.19553657;0.23898497
8;1000;289;851;0.057158366;0.16703391;0.14088549;22.44983;2500;0.22419228;0.25495243
8;1000;174;851;0.057158366;0.16703391;0.14088549;22.44983;2500;0.22419228;0.25495243
8;1000;289;717;0.057158366;0.16703391;0.14088549;22.44983;2500;0.22419228;0.25495243
8;1000;289;851;0.057643615;0.16845195;0.14088549;22.44983;2500;0.22609557;0.25495243
8;1000;289;851;0.082768515;0.14142376;0.14088549;22.44983;2500;0.22419228;0.3691854
8;1000;289;851;0.057158366;0.16703391;0.13978246;22.44983;2500;0.22419228;0.25495243
8;1000;289;851;0.057158366;0.16703391;0.14088549;107.54348;2500;0.22419228;0.25495243
8;1000;174;717;0.08347118;0.1426244;0.13978246;107.54348;2500;0.22609557;0.3691854
8;1000;25;1476;0.14363569;0.11645782;0.23959222;146.48972;2500;0.2600935;0.55224633
8;1000;15;1476;0.14363569;0.11645782;0.23959222;146.48972;2500;0.2600935;0.55224633
8;1000;25;1990;0.14363569;0.11645782;0.23959222;146.48972;2500;0.2600935;0.55224633
8;1000;25;1476;0.17400478;0.14108066;0.23959222;146.48972;2500;0.31508544;0.55224633
8;1000;25;1476;0.16016783;0.09992569;0.23959222;146.48972;2500;0.2600935;0.6158086
8;1000;25;1476;0.14363569;0.11645782;0.22799683;146.48972;2500;0.2600935;0.55224633
8;1000;25;1476;0.14363569;0.11645782;0.23959222;33.684536;2500;0.2600935;0.55224633
8;1000;15;1990;0.19403233;0.121053115;0.22799683;33.684536;2500;0.31508544;0.6158086
8;1000;13;785;0.03647936;0.13158804;0.13635865;66.64038;2500;0.16806741;0.21705195
8;1000;139;785;0.03647936;0.13158804;0.13635865;66.64038;2500;0.16806741;0.21705195
8;1000;13;673;0.03647936;0.13158804;0.13635865;66.64038;2500;0.16806741;0.21705195
8;1000;13;785;0.07495367;0.27037227;0.13635865;66.64038;2500;0.34532595;0.21705195
8;1000;13;785;0.055757586;0.11230982;0.13635865;66.64038;2500;0.16806741;0.33175728
8;1000;13;785;0.03647936;0.13158804;0.22334476;66.64038;2500;0.16806741;0.21705195
8;1000;13;785;0.03647936;0.13158804;0.13635865;48.84433;2500;0.16806741;0.21705195
8;1000;139;673;0.1145644;0.23076154;0.22334476;48.84433;2500;0.34532595;0.33175728
8;1000;292;1417;0.15805288;0.14603786;0.18786937;84.19155;2500;0.30409074;0.51975566
8;1000;271;1417;0.15805288;0.14603786;0.18786937;84.19155;2500;0.30409074;0.51975566
8;1000;292;1881;0.15805288;0.14603786;0.18786937;84.19155;2500;0.30409074;0.51975566
8;1000;292;1417;0.10727204;0.09911732;0.18786937;84.19155;2500;0.20638935;0.51975566
8;1000;292;1417;0.17592534;0.1281654;0.18786937;84.19155;2500;0.30409074;0.5785291
8;1000;292;1417;0.15805288;0.14603786;0.14399499;84.19155;2500;0.30409074;0.51975566
8;1000;292;1417;0.15805288;0.14603786;0.18786937;119.85243;2500;0.30409074;0.51975566
8;1000;271;1881;0.11940225;0.0869871;0.14399499;119.85243;2500;0.20638935;0.5785291
8;1000;218;133;0.07587195;0.15529758;0.21813014;141.60747;2500;0.23116954;0.32820913
8;1000;42;133;0.07587195;0.15529758;0.21813014;141.60747;2500;0.23116954;0.32820913
8;1000;218;1169;0.07587195;0.15529758;0.21813014;141.60747;2500;0.23116954;0.32820913
8;1000;218;133;0.054105457;0.11074509;0.21813014;141.60747;2500;0.16485055;0.32820913
8;1000;218;133;0.095572084;0.13559745;0.21813014;141.60747;2500;0.23116954;0.41342854
8;1000;218;133;0.07587195;0.15529758;0.12892132;141.60747;2500;0.23116954;0.32820913
8;1000;218;133;0.07587195;0.15529758;0.21813014;99.56357;2500;0.23116954;0.32820913
8;1000;42;1169;0.068153925;0.09669662;0.12892132;99.56357;2500;0.16485055;0.41342854
8;1000;86;1696;0.18514918;0.107018515;0.15764208;17.561422;2500;0.2921677;0.6337086
8;1000;164;1696;0.18514918;0.107018515;0.15764208;17.561422;2500;0.2921677;0.6337086
8;1000;86;391;0.18514918;0.107018515;0.15764208;17.561422;2500;0.2921677;0.6337086
8;1000;86;1696;0.17484996;0.101065435;0.15764208;17.561422;2500;0.27591538;0.6337086
8;1000;86;1696;0.058974672;0.23319302;0.15764208;17.561422;2500;0.2921677;0.20185213
8;1000;86;1696;0.18514918;0.107018515;0.1989055;17.561422;2500;0.2921677;0.6337086
8;1000;86;1696;0.18514918;0.107018515;0.15764208;23.891468;2500;0.2921677;0.6337086
8;1000;164;391;0.055694107;0.22022127;0.1989055;23.891468;2500;0.27591538;0.20185213
8;1000;136;483;0.20928097;0.13010472;0.14939961;48.096176;2500;0.3393857;0.6166464
8;1000;51;483;0.20928097;0.13010472;0.14939961;48.096176;2500;0.3393857;0.6166464
8;1000;136;1297;0.20928097;0.13010472;0.14939961;48.096176;2500;0.3393857;0.6166464
8;1000;136;483;0.11598545;0.072105244;0.14939961;48.096176;2500;0.1880907;0.6166464
8;1000;136;483;0.21814625;0.12123944;0.14939961;48.096176;2500;0.3393857;0.64276797
8;1000;136;483;0.20928097;0.13010472;0.10047837;48.096176;2500;0.3393857;0.6166464
8;1000;136;483;0.20928097;0.13010472;0.14939961;7.7958846;2500;0.3393857;0.6166464
8;1000;51;1297;0.12089867;0.067192025;0.10047837;7.7958846;2500;0.1880907;0.64276797
8;1000;177;1844;0.056385174;0.11897426;0.24982807;101.903984;2500;0.17535944;0.32154056
8;1000;209;1844;0.056385174;0.11897426;0.24982807;101.903984;2500;0.17535944;0.32154056
8;1000;177;24;0.056385174;0.11897426;0.24982807;101.903984;2500;0.17535944;0.32154056
8;1000;177;1844;0.081115454;0.17115583;0.24982807;101.903984;2500;0.2522713;0.32154056
8;1000;177;1844;0.047684226;0.12767522;0.24982807;101.903984;2500;0.17535944;0.27192277
8;1000;177;1844;0.056385174;0.11897426;0.18980998;101.903984;2500;0.17535944;0.32154056
8;1000;177;1844;0.056385174;0.11897426;0.24982807;79.34502;2500;0.17535944;0.32154056
8;1000;209;24;0.06859831;0.18367298;0.18980998;79.34502;2500;0.2522713;0.27192277
8;1000;251;639;0.10836845;0.14371915;0.19600566;123.89947;2500;0.2520876;0.4298841
8;1000;94;639;0.10836845;0.14371915;0.19600566;123.89947;2500;0.2520876;0.4298841
8;1000;251;800;0.10836845;0.14371915;0.19600566;123.89947;2500;0.2520876;0.4298841
8;1000;251;639;0.13762355;0.18251751;0.19600566;123.89947;2500;0.32014105;0.4298841
8;1000;251;639;0.025680516;0.22640708;0.19600566;123.89947;2500;0.2520876;0.1018714
8;1000;251;639;0.10836845;0.14371915;0.23302796;123.89947;2500;0.2520876;0.4298841
8;1000;251;639;0.10836845;0.14371915;0.19600566;140.62752;2500;0.2520876;0.4298841
8;1000;94;800;0.032613218;0.28752783;0.23302796;140.62752;2500;0.32014105;0.1018714
8;1000;62;1068;0.028375188;0.18466252;0.104766205;36.101204;2500;0.2130377;0.13319327
8;1000;262;1068;0.028375188;0.18466252;0.104766205;36.101204;2500;0.2130377;0.13319327
8;1000;62;1511;0.028375188;0.18466252;0.104766205;36.101204;2500;0.2130377;0.13319327
8;1000;62;1068;0.031209903;0.20311052;0.104766205;36.101204;2500;0.23432042;0.13319327
8;1000;62;1068;0.10818783;0.10484987;0.104766205;36.101204;2500;0.2130377;0.5078342
8;1000;62;1068;0.028375188;0.18466252;0.17184915;36.101204;2500;0.2130377;0.13319327
8;1000;62;1068;0.028375188;0.18466252;0.104766205;64.396675;2500;0.2130377;0.13319327
8;1000;262;1511;0.11899592;0.1153245;0.17184915;64.396675;2500;0.23432042;0.5078342
8;1000;69;243;0.07582975;0.18837449;0.18147498;6.2994723;2500;0.26420423;0.28701186
8;1000;71;243;0.07582975;0.18837449;0.18147498;6.2994723;2500;0.26420423;0.28701186
8;1000;69;1448;0.07582975;0.18837449;0.18147498;6.2994723;2500;0.26420423;0.28701186
8;1000;69;243;0.051665105;0.12834524;0.18147498;6.2994723;2500;0.18001035;0.28701186
8;1000;69;243;0.05677055;0.20743369;0.18147498;6.2994723;2500;0.26420423;0.21487373
8;1000;69;243;0.07582975;0.18837449;0.16216011;6.2994723;2500;0.26420423;0.28701186
8;1000;69;243;0.07582975;0.18837449;0.18147498;53.112015;2500;0.26420423;0.28701186
8;1000;71;1448;0.038679495;0.14133085;0.16216011;53.112015;2500;0.18001035;0.21487373
8;1000;245;1588;0.11624722;0.08390632;0.11931555;134.86847;2500;0.20015354;0.5807902
8;1000;193;1588;0.11624722;0.08390632;0.11931555;134.86847;2500;0.20015354;0.5807902
8;1000;245;236;0.11624722;0.08390632;0.11931555;134.86847;2500;0.20015354;0.5807902
8;1000;245;1588;0.15438586;0.11143449;0.11931555;134.86847;2500;0.26582035;0.5807902
8;1000;245;1588;0.094980285;0.10517325;0.11931555;134.86847;2500;0.20015354;0.4745371
8;1000;245;1588;0.11624722;0.08390632;0.24267972;134.86847;2500;0.20015354;0.5807902
8;1000;245;1588;0.11624722;0.08390632;0.11931555;124.721924;2500;0.20015354;0.5807902
8;1000;193;236;0.12614162;0.13967873;0.24267972;124.721924;2500;0.26582035;0.4745371
8;1000;171;894;0.056810103;0.27047116;0.1730098;95.462074;2500;0.32728127;0.1735819
8;1000;113;894;0.056810103;0.27047116;0.1730098;95.462074;2500;0.32728127;0.1735819
8;1000;171;952;0.056810103;0.27047116;0.1730098;95.462074;2500;0.32728127;0.1735819
8;1000;171;894;0.054167844;0.25789145;0.1730098;95.462074;2500;0.31205928;0.1735819
8;1000;171;894;0.19715455;0.13012671;0.1730098;95.462074;2500;0.32728127;0.60240096
8;1000;171;894;0.056810103;0.27047116;0.18074928;95.462074;2500;0.32728127;0.1735819
8;1000;171;894;0.056810103;0.27047116;0.1730098;113.42477;2500;0.32728127;0.1735819
8;1000;113;952;0.18798481;0.124074474;0.18074928;113.42477;2500;0.31205928;0.60240096
8;1000;142;1309;0.08834025;0.09991553;0.22619992;73.371376;2500;0.18825577;0.46925655
8;1000;244;1309;0.08834025;0.09991553;0.22619992;73.371376;2500;0.18825577;0.46925655
8;1000;142;1726;0.08834025;0.09991553;0.22619992;73.371376;2500;0.18825577;0.46925655
8;1000;142;1309;0.11631506;0.13155589;0.22619992;73.371376;2500;0.24787094;0.46925655
8;1000;142;1309;0.07203042;0.116225354;0.22619992;73.371376;2500;0.18825577;0.38261998
8;1000;142;1309;0.08834025;0.09991553;0.10957746;73.371376;2500;0.18825577;0.46925655
8;1000;142;1309;0.08834025;0.09991553;0.22619992;37.150856;2500;0.18825577;0.46925655
8;1000;244;1726;0.09484037;0.15303056;0.10957746;37.150856;2500;0.24787094;0.38261998
8;1000;111;528;0.1168882;0.12639722;0.23201592;24.573885;2500;0.24328542;0.4804571
8;1000;122;528;0.1168882;0.12639722;0.23201592;24.573885;2500;0.24328542;0.4804571
8;1000;111;583;0.1168882;0.12639722;0.23201592;24.573885;2500;0.24328542;0.4804571
8;1000;111;528;0.16090524;0.17399509;0.23201592;24.573885;2500;0.33490032;0.4804571
8;1000;111;528;0.12722726;0.11605815;0.23201592;24.573885;2500;0.24328542;0.52295476
8;1000;111;528;0.1168882;0.12639722;0.20797054;24.573885;2500;0.24328542;0.4804571
8;1000;111;528;0.1168882;0.12639722;0.23201592;21.688044;2500;0.24328542;0.4804571
8;1000;122;583;0.17513771;0.1597626;0.20797054;21.688044;2500;0.33490032;0.52295476
8;1000;194;1176;0.0493599;0.22992444;0.14377424;116.89509;2500;0.27928433;0.17673708
8;1000;289;1176;0.0493599;0.22992444;0.14377424;116.89509;2500;0.27928433;0.17673708
8;1000;194;1853;0.0493599;0.22992444;0.14377424;116.89509;2500;0.27928433;0.17673708
8;1000;194;1176;0.039561927;0.18428428;0.14377424;116.89509;2500;0.22384621;0.17673708
8;1000;194;1176;0.045427635;0.2338567;0.14377424;116.89509;2500;0.27928433;0.1626573
8;1000;194;1176;0.0493599;0.22992444;0.11981801;116.89509;2500;0.27928433;0.17673708
8;1000;194;1176;0.0493599;0.22992444;0.14377424;92.70617;2500;0.27928433;0.17673708
8;1000;289;1853;0.03641022;0.18743598;0.11981801;92.70617;2500;0.22384621;0.1626573
8;1000;267;374;0.104416534;0.051547248;0.11338532;113.439865;2500;0.15596378;0.6694922
8;1000;25;374;0.104416534;0.051547248;0.11338532;113.439865;2500;0.15596378;0.6694922
8;1000;267;1080;0.104416534;0.051547248;0.11338532;113.439865;2500;0.15596378;0.6694922
8;1000;267;374;0.103387386;0.05103919;0.11338532;113.439865;2500;0.15442657;0.6694922
8;1000;267;374;0.046000797;0.109962985;0.11338532;113.439865;2500;0.15596378;0.2949454
8;1000;267;374;0.104416534;0.051547248;0.1536791;113.439865;2500;0.15596378;0.6694922
8;1000;267;374;0.104416534;0.051547248;0.11338532;144.85536;2500;0.15596378;0.6694922
8;1000;25;1080;0.045547407;0.10887917;0.1536791;144.85536;2500;0.15442657;0.2949454
8;1000;37;1952;0.11495987;0.20202646;0.21082404;55.092533;2500;0.31698632;0.3626651
8;1000;184;1952;0.11495987;0.20202646;0.21082404;55.092533;2500;0.31698632;0.3626651
8;1000;37;365;0.11495987;0.20202646;0.21082404;55.092533;2500;0.31698632;0.3626651
8;1000;37;1952;0.10639529;0.18697536;0.21082404;55.092533;2500;0.29337063;0.3626651
8;1000;37;1952;0.22032051;0.09666581;0.21082404;55.092533;2500;0.31698632;0.6950474
8;1000;37;1952;0.11495987;0.20202646;0.2136978;55.092533;2500;0.31698632;0.3626651
8;1000;37;1952;0.11495987;0.20202646;0.21082404;69.15553;2500;0.31698632;0.3626651
8;1000;184;365;0.20390649;0.08946414;0.2136978;69.15553;2500;0.29337063;0.6950474
8;1000;46;630;0.038067825;0.25958556;0.15394829;76.38521;2500;0.29765338;0.12789313
8;1000;37;630;0.038067825;0.25958556;0.15394829;76.38521;2500;0.29765338;0.12789313
8;1000;46;213;0.038067825;0.25958556;0.15394829;76.38521;2500;0.29765338;0.12789313
8;1000;46;630;0.026873816;0.1832533;0.15394829;76.38521;2500;0.21012712;0.12789313
8;1000;46;630;0.08331135;0.21434201;0.15394829;76.38521;2500;0.29765338;0.27989385
8;1000;46;630;0.038067825;0.25958556;0.17845845;76.38521;2500;0.29765338;0.12789313
8;1000;46;630;0.038067825;0.25958556;0.15394829;131.0775;2500;0.29765338;0.12789313
8;1000;37;213;0.058813285;0.15131383;0.17845845;131.0775;2500;0.21012712;0.27989385
8;1000;268;1199;0.09967652;0.13695428;0.24526156;91.68561;2500;0.2366308;0.42123222
8;1000;169;1199;0.09967652;0.13695428;0.24526156;91.68561;2500;0.2366308;0.42123222
8;1000;268;1486;0.09967652;0.13695428;0.24526156;91.68561;2500;0.2366308;0.42123222
8;1000;268;1199;0.1470607;0.20205955;0.24526156;91.68561;2500;0.34912026;0.42123222
8;1000;268;1199;0.14903598;0.08759482;0.24526156;91.68561;2500;0.2366308;0.62982494
8;1000;268;1199;0.09967652;0.13695428;0.11666395;91.68561;2500;0.2366308;0.42123222
8;1000;268;1199;0.09967652;0.13695428;0.24526156;55.537937;2500;0.2366308;0.42123222
8;1000;169;1486;0.21988465;0.12923561;0.11666395;55.537937;2500;0.34912026;0.62982494
8;1000;197;288;0.097184926;0.21237004;0.20049943;134.11665;2500;0.30955496;0.31395048
8;1000;144;288;0.097184926;0.21237004;0.20049943;134.11665;2500;0.30955496;0.31395048
8;1000;197;1702;0.097184926;0.21237004;0.20049943;134.11665;2500;0.30955496;0.31395048
8;1000;197;288;0.08779286;0.19184633;0.20049943;134.11665;2500;0.27963918;0.31395048
8;1000;197;288;0.1554555;0.15409946;0.20049943;134.11665;2500;0.30955496;0.5021903
8;1000;197;288;0.097184926;0.21237004;0.15990932;134.11665;2500;0.30955496;0.31395048
8;1000;197;288;0.097184926;0.21237004;0.20049943;35.045544;2500;0.30955496;0.31395048
8;1000;144;1702;0.14043209;0.1392071;0.15990932;35.045544;2500;0.27963918;0.5021903
8;1000;117;1912;0.105880424;0.06767562;0.10029124;7.8111477;2500;0.17355604;0.61006474
8;1000;266;1912;0.105880424;0.06767562;0.10029124;7.8111477;2500;0.17355604;0.61006474
8;1000;117;991;0.105880424;0.06767562;0.10029124;7.8111477;2500;0.17355604;0.61006474
8;1000;117;1912;0.102877505;0.06575624;0.10029124;7.8111477;2500;0.16863374;0.61006474
8;1000;117;1912;0.019529004;0.15402704;0.10029124;7.8111477;2500;0.17355604;0.11252275
8;1000;117;1912;0.105880424;0.06767562;0.24980168;7.8111477;2500;0.17355604;0.61006474
8;1000;117;1912;0.105880424;0.06767562;0.10029124;106.1866;2500;0.17355604;0.61006474
8;1000;266;991;0.018975133;0.14965862;0.24980168;106.1866;2500;0.16863374;0.11252275
8;1000;140;142;0.14089249;0.07919644;0.13182384;58.697254;2500;0.22008893;0.64016163
8;1000;98;142;0.14089249;0.07919644;0.13182384;58.697254;2500;0.22008893;0.64016163
8;1000;140;1814;0.14089249;0.07919644;0.13182384;58.697254;2500;0.22008893;0.64016163
8;1000;140;142;0.16314198;0.091703005;0.13182384;58.697254;2500;0.254845;0.64016163
8;1000;140;142;0.1260614;0.094027534;0.13182384;58.697254;2500;0.22008893;0.5727748
8;1000;140;142;0.14089249;0.07919644;0.15138887;58.697254;2500;0.22008893;0.64016163
8;1000;140;142;0.14089249;0.07919644;0.13182384;90.56337;2500;0.22008893;0.64016163
8;1000;98;1814;0.1459688;0.1088762;0.15138887;90.56337;2500;0.254845;0.5727748
8;1000;165;1565;0.08698713;0.17212729;0.19238567;110.24101;2500;0.2591144;0.33570933
8;1000;257;1565;0.08698713;0.17212729;0.19238567;110.24101;2500;0.2591144;0.33570933
8;1000;165;606;0.08698713;0.17212729;0.19238567;110.24101;2500;0.2591144;0.33570933
8;1000;165;1565;0.06402156;0.12668377;0.19238567;110.24101;2500;0.19070533;0.33570933
8;1000;165;1565;0.08875191;0.1703625;0.19238567;110.24101;2500;0.2591144;0.34252018
