[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[day of year];[-];;[mm]
1.2373143;0.8527901;11.543837;5.7909017;17.94055;38.292946;0.63730747;0.5231687;19.443792;16.98566;30.729874;14.125855;51.721127;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.2103333;0.37351805;5.9978075;16.850664;78.05095;70.51835;0.27857873;0.6521833;10.744467;8.447364;68.52647;49.483017;91.22121;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.3294421;0.32248637;17.59596;11.008423;2.396464;67.401535;0.43968594;0.23710862;19.351486;6.5827236;64.46436;18.477962;1.8983016;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.58077353;0.91909355;5.485008;13.412883;41.182446;40.963844;1.1413175;0.5717399;3.6112022;19.183075;90.18508;53.172886;87.97926;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.8054768;0.20147957;11.884368;6.328399;87.942505;93.07856;0.5029138;0.7964521;11.857135;2.4101472;10.001072;32.26175;18.007496;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.21213494;0.7928686;8.981765;16.504303;12.655937;33.496777;1.1532403;0.83361113;17.798277;11.578693;5.10542;47.69438;53.073708;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.1709149;0.26978272;15.115153;9.444782;58.0323;72.118645;1.2810855;0.68942565;9.678899;8.530031;1.0773816;18.27077;69.31825;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.59304607;0.69439626;19.064178;16.358978;93.45105;79.575195;1.3831129;0.8656471;16.695845;6.1569386;98.013664;28.529484;72.866745;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.9299416;0.6967175;8.81985;9.117829;8.088036;22.608267;1.3781108;0.47620687;13.440534;2.498181;61.030605;59.887615;67.966415;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.42009038;0.8902208;1.842736;12.714295;35.62285;47.945942;0.43473652;0.2702576;5.94507;17.419165;75.68467;24.111832;43.25052;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.2652193;0.8580852;13.567197;2.9568954;4.7285147;3.0754077;0.9260594;0.6128864;18.106737;14.775316;65.070435;51.15465;45.162918;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.2624539;0.74813145;3.4545126;2.756853;68.53724;33.679382;1.348348;0.99415094;8.05016;10.369574;23.817749;90.48471;85.51518;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.3406888;0.50443804;2.9855285;19.106415;42.33243;27.727678;0.5158782;0.9124087;1.8691802;16.727407;67.0773;1.055941;60.17356;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.2597181;0.3331246;13.569605;14.795243;94.78482;77.376755;1.4988624;0.9009782;5.39491;9.778605;66.26626;71.43373;46.91225;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.4901963;0.70854634;2.9534345;4.281211;69.437706;22.851776;1.1572909;0.6846947;16.185434;19.400679;91.08053;61.127205;14.033046;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.52211326;0.59757584;3.4467654;12.356972;60.592117;3.518126;1.4138305;0.9632119;14.653196;3.8435025;36.163498;95.95704;38.796467;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.6022638;0.2623538;9.342534;15.842716;91.12191;3.341663;0.6040987;0.6474627;13.695901;19.211021;63.57749;97.89331;48.40554;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.5241364;0.9644495;9.594195;12.37548;13.836565;76.607704;0.4634165;0.5487046;2.6800065;18.61412;39.816628;81.70798;96.13974;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.5477925;0.4515356;18.36057;9.520496;78.56105;15.193723;1.4345177;0.7269052;15.608966;18.681498;18.261873;85.57572;40.682808;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.9184598;0.20171261;6.24655;16.869667;73.25067;64.75994;0.56611645;0.6431506;12.601723;2.8741236;77.043396;59.012833;4.1176867;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.5117537;0.92135227;8.617767;1.9647237;67.65185;20.954601;1.3755566;0.7584285;3.473337;7.4342957;47.083775;41.6307;15.881724;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.7119027;0.6616407;14.4429;13.033379;64.1696;22.940632;0.42127338;0.50212604;9.398899;15.665056;41.11527;70.82543;21.715546;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.0522885;0.78644854;16.713379;9.987147;13.312927;80.837135;0.66601497;0.9787002;7.029472;10.730293;46.523193;17.131626;14.711118;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.2868341;0.322133;7.633287;13.315162;81.590294;68.52182;1.0172037;0.9539231;14.547012;16.304707;91.07699;69.54603;32.205883;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.100564;0.52368456;12.990471;6.518543;63.880253;65.79746;1.385457;0.8423874;8.941435;10.863263;60.86054;58.83982;36.456005;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.9726197;0.71604896;12.859531;4.0870323;77.375824;92.93883;0.7997141;0.22759423;13.954724;4.407818;23.171074;19.079327;60.110832;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.39204714;0.40077177;6.760945;19.50968;87.73292;87.150536;0.9789096;0.41069204;18.433094;5.3446317;43.180397;33.188763;18.326532;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.2609503;0.7611992;3.2538028;17.420364;54.700172;84.8358;0.62426794;0.94825304;9.127973;18.013395;11.014057;20.217161;7.2611074;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.24845736;0.38689193;13.967825;18.269909;95.731636;14.476736;0.453831;0.84906125;17.647911;8.173468;32.16406;16.190853;98.174614;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.54344916;0.36730227;6.093293;15.6064205;11.810937;17.431755;1.1628767;0.4024002;7.6700187;9.733464;35.005333;39.92566;79.12473;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.2741766;0.20929971;7.0473647;2.2334814;1.3997487;98.226746;1.1553187;0.65775037;6.9923754;16.331194;15.049542;91.800354;28.274982;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.0676577;0.4255254;11.874748;12.930341;33.664417;58.07611;1.3232573;0.22152111;3.9633348;17.21195;87.45844;20.132795;63.6072;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.6788824;0.39738944;4.05537;8.246971;22.43846;55.390385;0.39589173;0.8630444;14.832145;7.3431435;62.83148;11.355022;98.94382;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.047663;0.81148523;5.5884676;7.3514776;55.80738;51.063725;0.27618968;0.5953625;15.142191;3.6198103;2.6217327;96.46185;11.939538;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.6511403;0.6557679;9.475497;5.735194;28.749245;73.843796;1.0127989;0.5923553;3.493396;3.074858;10.947466;46.182938;92.54601;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.79246294;0.3422596;17.691183;4.4325294;69.125626;59.87076;0.83544904;0.3117986;18.636362;17.89692;97.600136;31.103817;67.16345;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.7953493;0.654502;15.672867;3.649538;94.587524;15.839199;1.0133954;0.22723092;8.176975;11.436846;10.780129;62.716362;30.743595;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.25925484;0.38035488;7.0343404;3.3029745;77.15639;11.143143;0.5104163;0.95525414;13.35854;8.208423;69.106384;89.90668;88.85364;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.7592945;0.5404018;6.739309;14.5197115;42.604935;30.979935;1.2732947;0.78475404;17.372019;8.684718;75.90656;81.61474;75.19188;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.0333837;0.91056645;19.759554;18.677902;98.56479;87.134766;0.778387;0.40958324;10.577102;14.555407;88.65903;22.691973;16.244883;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.90986794;0.775405;13.414301;8.226026;77.34705;40.820473;1.0804992;0.21966974;17.737303;6.0369883;87.01405;60.37261;15.0795355;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.2978689;0.72088003;14.0251465;3.014346;81.277275;87.355446;0.45349944;0.7087449;15.435679;13.626403;67.12235;43.18797;30.276108;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.0684727;0.42518675;2.047362;5.202007;21.270155;57.704525;0.26452428;0.89511657;8.121195;9.218135;66.800735;63.844193;61.92318;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.60152155;0.29966533;2.9944782;15.192858;69.003044;93.02224;0.6653282;0.5762358;9.502864;8.06913;48.65301;13.154652;46.21354;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.21876524;0.80235916;6.5946193;7.622029;7.992902;88.559395;0.7536939;0.7328492;13.1892;11.352152;6.854342;83.850006;69.90944;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.40227422;0.6543123;16.99821;13.593647;24.295631;38.220673;0.75843173;0.96276385;17.684874;13.999864;60.604885;81.47337;76.26214;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.84682757;0.69820815;18.302717;4.906852;2.6273417;55.563988;0.5112058;0.58690876;19.766455;10.571323;38.525467;61.60113;13.990711;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.6035222;0.9800907;4.6295576;15.378773;70.818375;71.26204;0.80762124;0.8499256;4.0236835;14.895131;49.90029;10.381386;30.156721;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.102698;0.47865674;14.569738;13.448307;3.0736759;5.519838;0.85747486;0.47766832;12.808721;7.486855;65.37162;90.4352;38.627716;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.5128495;0.84059805;17.608616;5.222499;45.468502;16.83041;0.5723245;0.20987365;18.232513;5.8550076;62.734173;69.57086;18.369774;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.204635;0.6471655;17.699118;18.707495;65.23787;73.2746;0.631644;0.8822964;6.2140455;11.108266;77.03503;31.049465;98.939;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.57242036;0.38820794;9.717338;10.930536;31.19456;91.53951;0.9272512;0.95940113;10.519654;7.7809877;68.750244;63.86892;58.044624;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.0071229;0.24231067;5.9167914;5.1774;37.360764;31.061144;0.2582136;0.2462859;14.331371;18.248863;84.90309;47.047134;27.622267;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.2389812;0.6928087;19.169395;11.7669;86.94774;40.00748;0.25366396;0.71946824;9.944834;12.988936;98.27821;65.24887;37.393852;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.70122296;0.43809292;6.2550797;8.891172;90.23989;87.56803;0.76229656;0.7662424;4.249795;9.385311;38.640736;58.040367;26.239805;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.26084644;0.7563827;5.801206;18.425726;86.01131;27.352219;0.28149047;0.8929343;4.6120563;17.088171;51.315636;22.306267;97.726364;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.8960792;0.76058173;4.9079747;6.8872666;75.24351;92.682106;1.1703479;0.73955035;12.282105;18.9737;3.151395;46.569855;88.19635;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.4940318;0.56436837;11.118174;17.839895;28.475407;14.969504;0.96287584;0.8572971;19.785559;9.447669;26.206833;54.395256;33.71202;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.4596894;0.62911767;3.0365026;15.10531;8.393037;25.957026;0.23414266;0.78711176;3.125123;13.190371;52.307762;47.559536;80.20318;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.48732886;0.7012375;11.843065;13.917951;49.380844;4.5084257;0.62834543;0.50569755;10.326246;7.579046;37.820236;54.65844;71.77345;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.1824055;0.57488394;18.930096;4.4928203;92.5149;10.256203;0.31434798;0.30694142;2.6628253;10.163566;44.22947;5.2923117;95.44674;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.6484374;0.9018965;10.594415;2.6365733;23.11399;26.254879;1.3781179;0.915622;15.405149;11.408824;52.162556;89.10897;21.666399;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.40835422;0.26074767;19.341604;17.424305;21.74539;65.859344;0.60396296;0.96133953;16.38865;6.2960486;82.82947;39.487267;10.406472;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.0656891;0.98385453;18.208366;11.840297;78.185234;20.885937;0.6968377;0.21901801;14.333529;16.384861;5.3466363;66.72276;64.82683;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.85112935;0.22676073;16.053732;19.340548;59.60683;93.99143;1.2232776;0.76354885;13.586778;4.274207;62.8812;58.844017;74.698364;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.9009997;0.36647707;12.553088;10.81148;41.02569;35.51786;0.48133126;0.27833632;16.633213;16.973433;58.230034;91.36678;9.125625;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.2756104;0.76664627;17.73288;12.236291;86.40436;52.34749;0.47026032;0.7665889;14.650207;3.5648859;36.412914;85.05001;68.73359;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.6375068;0.2679682;11.544692;19.945066;58.6703;66.83085;1.2494587;0.37118676;12.596199;17.03187;75.877335;77.296906;84.59286;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.0672232;0.4097382;4.936825;14.601942;92.10649;14.498722;0.89300096;0.98202276;14.60676;17.721647;99.16538;56.984573;62.218266;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.67604893;0.32318133;18.57841;7.84057;37.446873;69.08275;0.5335618;0.7947093;3.057874;7.157865;66.674355;51.93573;64.90913;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.25554106;0.77885723;10.541608;16.728111;44.963474;12.936045;0.40505946;0.7617917;7.5862885;16.773973;67.403946;35.400394;64.90012;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.69141966;0.66314673;18.247213;6.6143785;8.356048;82.80192;1.2289501;0.37494773;13.550906;5.143503;24.241852;35.09525;69.00858;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.4350448;0.2515829;8.469771;10.9764385;37.401253;49.31966;0.46509424;0.39067128;16.158157;9.519622;87.409195;17.44027;77.595924;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.8282412;0.56810737;7.378762;5.5210094;18.791714;9.850113;0.8384592;0.644473;4.9884863;12.258517;12.127735;35.84161;62.56811;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.34069955;0.36680233;15.553835;19.898975;4.2503786;71.055984;0.44706342;0.32848862;7.28009;19.848198;78.35958;78.17564;41.125183;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.0941749;0.9741589;13.054463;18.755938;26.320429;8.5813265;0.6883638;0.45401952;9.459864;8.490633;89.498474;56.69347;32.2363;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.4523932;0.28633437;9.3547735;17.603401;49.572037;97.479225;0.30906534;0.9324012;18.336964;4.347891;72.477715;48.35641;40.907623;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.3803288;0.67844415;17.693192;8.621698;25.488419;45.908474;0.21323307;0.56381446;7.9982386;18.74958;32.16673;83.35693;28.082668;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.9435491;0.58547777;10.814956;14.842013;11.799772;38.90861;0.9496224;0.47311193;3.658706;7.292763;53.08437;66.97965;73.13513;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.689165;0.6624676;1.2430314;5.954873;45.70187;32.14322;0.9399742;0.8860007;17.552614;16.236816;86.74526;42.98173;15.2427225;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.95488095;0.9651943;14.170874;8.409995;15.636885;45.541798;0.44669387;0.7346409;8.549284;19.360895;8.33071;16.979269;93.940994;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.2607104;0.4730255;2.1999767;16.286133;9.513328;78.33523;0.45657218;0.56084764;17.391819;17.320402;25.534922;96.08386;34.659554;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.3196086;0.7990131;10.140944;2.0717525;96.05808;52.49541;1.2051017;0.81620187;2.5942812;5.330842;21.956335;23.80773;26.462347;40.0;60.43650498947436;91;0.0737883747199966;3;1350
1.264497;0.5579732;4.649511;1.9405053;48.11967;64.68827;0.78061557;0.36980936;18.97278;1.467435;63.930317;74.641624;96.603966;40.0;60.43650498947436;91;0.0737883747199966;3;1350
0.79211926;0.72860926;5.5976863;13.5604725;80.430405;6.681722;0.98522854;0.28474596;19.143066;18.40642;11.685387;3.0787761;16.634691;40.0;33.29439400122788;91;0.2113084037271121;3;1350
0.35451537;0.49252602;19.61649;15.717366;17.907621;85.316246;0.5638352;0.43146574;6.434298;18.585836;27.658794;78.19432;80.649;40.0;33.29439400122788;91;0.2113084037271121;3;1350
0.93992543;0.38169777;3.156107;8.287312;46.69344;53.311928;0.9619772;0.45288974;1.6903257;5.8664026;85.07119;71.33702;23.139065;40.0;33.29439400122788;91;0.2113084037271121;3;1350
0.40335748;0.2668931;15.396437;13.8188505;9.902538;52.865475;0.7437065;0.9202138;8.622882;13.322216;62.222034;64.228096;74.37758;40.0;33.29439400122788;91;0.2113084037271121;3;1350
0.27924582;0.281401;13.111458;18.156614;41.768272;25.982738;0.5565803;0.9750891;5.3851933;2.199259;53.37276;23.767233;53.465073;40.0;33.29439400122788;91;0.2113084037271121;3;1350
0.8482682;0.96754426;4.7058115;2.8997197;82.813576;8.650682;0.91977894;0.24345891;15.689098;12.023745;10.890017;89.723625;40.393776;40.0;33.29439400122788;91;0.2113084037271121;3;1350
1.0519855;0.8307653;18.771421;16.779808;89.38201;34.270412;0.28998357;0.91317654;1.8337386;14.681763;16.80254;36.110176;70.59931;40.0;33.29439400122788;91;0.2113084037271121;3;1350
1.3103915;0.3959674;4.8269124;12.053064;52.381603;82.03088;0.3646937;0.86162585;3.2021806;6.197441;11.9765835;27.835749;39.54384;40.0;33.29439400122788;91;0.2113084037271121;3;1350
1.2176862;0.6233178;10.796109;9.024756;29.353827;55.156628;0.7763825;0.35132328;13.53013;4.6248403;20.122932;15.179183;38.892086;40.0;33.29439400122788;91;0.2113084037271121;3;1350
1.3144127;0.7713862;16.019917;1.9825276;73.61345;27.098043;0.6002361;0.5790444;16.492958;8.192617;24.29037;55.692093;52.1629;40.0;33.29439400122788;91;0.2113084037271121;3;1350
1.1880894;0.48203033;15.507852;8.297428;64.25391;59.716217;1.2489479;0.5877918;1.6441438;19.359074;43.68676;78.31003;70.60356;40.0;33.29439400122788;91;0.2113084037271121;3;1350
1.1142112;0.55199045;7.074452;16.083906;47.57718;35.778507;0.4555885;0.36506417;5.826798;2.4075553;33.806534;19.385561;99.798195;40.0;33.29439400122788;91;0.2113084037271121;3;1350
0.21317884;0.7747055;16.946175;11.297322;48.06099;23.145508;0.3742264;0.50562966;12.584649;6.165755;4.0936856;49.517002;90.52347;40.0;33.29439400122788;91;0.2113084037271121;3;1350
1.0139331;0.38196346;19.279837;4.349851;49.828205;74.2489;0.28671125;0.32895598;6.338198;1.110886;82.60228;89.51934;93.07727;40.0;33.29439400122788;91;0.2113084037271121;3;1350
0.35662633;0.6210755;10.006376;5.4122086;34.584984;17.557829;1.2615842;0.64817834;13.363158;10.423011;82.696754;72.95136;90.00341;40.0;33.29439400122788;91;0.2113084037271121;3;1350
0.27626726;0.36807054;13.3939905;17.104792;52.37811;58.902687;1.3182565;0.47154364;12.768198;19.091812;37.70633;25.551191;54.437664;40.0;33.29439400122788;91;0.2113084037271121;3;1350
0.4033358;0.20246208;7.9257674;9.2252445;6.680017;73.63402;1.371489;0.5695545;10.612273;18.393753;90.00648;40.908546;50.68691;40.0;33.29439400122788;91;0.2113084037271121;3;1350
1.2702798;0.752211;7.727574;2.8142517;57.4482;7.1025853;1.3530623;0.59632325;15.882242;12.999014;96.811485;11.850691;68.75502;40.0;33.29439400122788;91;0.2113084037271121;3;1350
1.1670042;0.76581186;9.924602;19.493309;50.124256;69.87644;1.3360953;0.62024474;2.34712;1.136785;38.592236;8.179285;90.16612;40.0;33.29439400122788;91;0.2113084037271121;3;1350
1.4334041;0.99657816;4.7455287;5.815786;42.635704;2.1337912;1.4673287;0.34720385;3.0416956;2.3526516;67.68033;71.09534;90.18338;40.0;33.29439400122788;91;0.2113084037271121;3;1350
1.4726691;0.34481236;14.098629;16.133255;33.075375;81.36917;0.71770614;0.21039775;3.4687545;6.794748;86.060555;11.818992;48.285004;40.0;33.29439400122788;91;0.2113084037271121;3;1350
1.3612692;0.79166424;4.145926;1.2432426;62.556255;28.532791;1.0555557;0.6584853;19.564766;16.087172;78.742455;65.797714;83.77284;40.0;33.29439400122788;91;0.2113084037271121;3;1350
0.37280387;0.95837396;1.0984391;5.8735147;49.012554;16.213444;0.25451815;0.44302502;6.236328;10.282965;24.239521;87.782364;88.69658;40.0;33.29439400122788;91;0.2113084037271121;3;1350
1.3418976;0.71566427;9.350046;7.4053345;10.983123;13.905398;1.3260925;0.25166523;8.481383;13.218536;56.012695;9.79543;55.94895;40.0;33.29439400122788;91;0.2113084037271121;3;1350
1.2902282;0.97051245;2.4519854;17.32908;38.070816;44.134644;0.3887172;0.50048524;6.12906;17.150396;43.338108;22.551018;96.41022;40.0;33.29439400122788;91;0.2113084037271121;3;1350
1.3324116;0.9955528;11.6863365;15.211015;8.574034;29.525902;1.0864915;0.99090165;15.0108795;2.1953735;29.231827;5.3321347;66.88234;40.0;33.29439400122788;91;0.2113084037271121;3;1350
0.39719132;0.84129953;10.8870125;6.8524036;38.537773;47.409786;0.62431467;0.6944272;6.036202;8.308152;63.43129;62.706093;58.58219;40.0;33.29439400122788;91;0.2113084037271121;3;1350
