[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-];[-];[-]
139;16;0.09434429;0.098650984;0.22669186;5.6662393;2500;1.3650532;1.1775748;0.38552773708348487
53;69;0.07418489;0.14255272;0.1903624;5.732335;2500;1.2166258;0.8650096;0.27261800086143145
55;34;0.088454776;0.12484497;0.23990805;6.1747956;2500;1.4993317;0.8560119;0.3910559667700791
159;21;0.10507297;0.111210465;0.2001016;3.1114888;2500;1.4296682;1.2567991;0.316328112690028
81;23;0.085027136;0.12038155;0.23702896;2.9930642;2500;1.4931419;1.0878581;0.3886250586143172
148;94;0.07052927;0.12451959;0.19751026;4.309523;2500;1.3008653;0.8700235;0.30033345066769185
162;71;0.09721554;0.11305697;0.21714;5.8392873;2500;1.2379562;0.71900904;0.3516461393945688
58;14;0.06042053;0.123922154;0.165091;4.0309906;2500;1.4237934;1.2945912;0.23308903713371104
165;98;0.07074631;0.14337687;0.19559743;7.3552623;2500;1.4211609;1.2856106;0.2828483763548433
90;82;0.08083418;0.10031699;0.18166295;6.266108;2500;1.4611088;1.1013587;0.2855286991557165
108;37;0.066768326;0.14596018;0.2234541;2.0156405;2500;1.2021605;0.77499145;0.3391030704363023
62;52;0.06455512;0.14360249;0.20259486;3.0151024;2500;1.376134;1.1342466;0.2971795606218032
175;75;0.068976484;0.114561945;0.21120062;6.441475;2500;1.2427324;0.9717251;0.3375107552700968
134;70;0.070556544;0.11532337;0.18030551;5.787581;2500;1.343677;0.72810674;0.2708714593970734
125;51;0.07803584;0.120059825;0.16934656;4.0527725;2500;1.499783;0.7788958;0.2445078920117139
195;56;0.086041875;0.10595312;0.21444511;2.5469441;2500;1.4236026;0.7249;0.3519219542631893
100;13;0.088833116;0.1258586;0.19538169;9.283887;2500;1.279295;0.7689872;0.2948340581843701
183;55;0.08310252;0.10461082;0.19336244;5.0449543;2500;1.3874725;1.0327772;0.3072343020544815
157;40;0.060967643;0.13571556;0.23711514;2.9129136;2500;1.3444221;1.1414765;0.37602656268232326
189;35;0.069148816;0.12127002;0.16946088;7.488057;2500;1.335981;1.2870026;0.2439071017814105
186;34;0.091300115;0.09378718;0.21150687;3.3032815;2500;1.2196015;1.290577;0.3564810837891629
198;68;0.07340532;0.116984345;0.1648201;3.3907561;2500;1.3934879;1.187516;0.23724709955872392
69;48;0.073860265;0.14053921;0.21479343;8.443503;2500;1.3837736;0.729357;0.3248689788625339
169;48;0.10397981;0.1046402;0.20477144;9.170633;2500;1.227173;0.97139406;0.33196203006235203
170;24;0.08278668;0.13378291;0.21815269;5.2127733;2500;1.2387148;0.7294536;0.3370514140676156
146;96;0.07765182;0.11855935;0.22006586;6.690607;2500;1.338205;1.0821397;0.3533472327206091
91;30;0.06537208;0.124244414;0.17056353;4.249054;2500;1.3614905;0.79383963;0.24414997438666874
194;46;0.07808271;0.10297;0.1819756;6.702622;2500;1.2573844;1.0941803;0.284037195686278
80;27;0.068223074;0.13158324;0.18019158;7.5521383;2500;1.4495325;0.85184133;0.2590463462160462
124;73;0.076627836;0.1049613;0.20864217;7.489076;2500;1.4126241;1.0912528;0.3401188013896355
128;49;0.081345014;0.09882598;0.18066874;1.3663427;2500;1.2675933;1.1386217;0.28461326004283344
74;47;0.0878989;0.11628944;0.2012704;1.8875046;2500;1.4412298;0.87304217;0.3147313342552059
158;88;0.059350856;0.12724218;0.19537048;7.3716264;2500;1.3757037;1.2949914;0.2937858078933937
63;78;0.063946456;0.13844469;0.20685224;5.78655;2500;1.2951303;0.83817345;0.30972025090409533
153;56;0.09507179;0.10786911;0.18810876;9.489964;2500;1.4485289;0.75849223;0.29325592205259415
177;52;0.10048824;0.108465314;0.23399596;1.9320471;2500;1.3536495;1.0504098;0.3925607895644462
102;96;0.063897125;0.13142802;0.23720072;9.907074;2500;1.3311747;0.9466478;0.3796923260634807
156;96;0.078096494;0.13010973;0.1880702;2.2017639;2500;1.2047737;1.1981664;0.27641839859348794
73;73;0.083852924;0.1107857;0.23314069;1.2829204;2500;1.4463767;1.0095835;0.38858080067802336
176;78;0.08590435;0.09800713;0.22344269;9.090918;2500;1.2828587;0.85311294;0.3789380672357493
192;90;0.09269756;0.099702045;0.17808922;5.5363865;2500;1.2871286;1.0145808;0.2783339963665904
72;96;0.07928568;0.10101701;0.20502478;3.580148;2500;1.4506485;1.2180979;0.33567055995376927
153;17;0.06540423;0.13309424;0.19020979;6.1462107;2500;1.2258846;0.8420865;0.2787729335013514
125;99;0.09509492;0.114517525;0.2240749;4.397758;2500;1.4863573;0.77266407;0.36547527962447585
129;73;0.099734806;0.111655094;0.23151317;9.897523;2500;1.2993659;1.2238349;0.38423276587416216
155;63;0.07008447;0.119199395;0.20979299;7.965853;2500;1.300053;1.2170215;0.33067834730212775
123;47;0.07347485;0.11075088;0.21041058;6.903456;2500;1.409736;1.2102604;0.33899740950794804
140;40;0.062461752;0.12495545;0.2177002;3.8988378;2500;1.3082818;0.86447006;0.3430168614361847
84;82;0.07916374;0.14018479;0.19960575;1.2325999;2500;1.281261;1.1776583;0.29335138072965394
106;68;0.09122975;0.10125436;0.19765273;8.176307;2500;1.2478046;0.85419965;0.319381968631545
179;28;0.06265504;0.13451634;0.2050563;1.4302472;2500;1.2995801;1.0724624;0.30881317292145233
66;64;0.08281603;0.100209035;0.22546895;2.0182183;2500;1.4917514;0.7727426;0.38136025987911465
139;22;0.06760344;0.14396977;0.21179458;6.3009653;2500;1.2393371;0.95168597;0.3160895935610469
77;54;0.07096612;0.1269735;0.17151862;7.812302;2500;1.4808363;1.2444421;0.24427292717652732
176;62;0.07642283;0.10707308;0.17123263;4.6804996;2500;1.3722943;0.71195865;0.25789262766841836
136;67;0.059807118;0.13911057;0.19327185;6.301459;2500;1.4024236;0.7922501;0.2809524418705988
110;23;0.09072652;0.117804475;0.21272738;9.762803;2500;1.4387026;1.0835161;0.33812749821933963
87;18;0.07225606;0.12666546;0.19128866;3.5316317;2500;1.2132581;1.1769681;0.28562632734849064
115;33;0.09837284;0.12037247;0.19053957;1.3957424;2500;1.4923111;0.962238;0.2887119891765999
193;64;0.106369115;0.10849744;0.23163593;2.996863;2500;1.4279085;1.1574911;0.38733961485152396
126;93;0.07688659;0.1237057;0.22945789;5.018241;2500;1.4406065;1.2839545;0.3693653768774284
120;80;0.06659164;0.15102868;0.19805296;7.996277;2500;1.3277037;1.1172885;0.2827872217247405
161;77;0.099806994;0.112648524;0.21746272;4.773288;2500;1.3791468;0.9657222;0.3526959620897578
106;39;0.069113016;0.12561779;0.19616763;6.3002305;2500;1.368411;1.0781054;0.2966717720139605
114;20;0.069524266;0.14133213;0.2082511;6.0922775;2500;1.2294294;0.8839143;0.3105692255171255
100;90;0.09527987;0.104954235;0.18196091;5.39045;2500;1.2580893;0.75738126;0.2824088776038559
72;55;0.069843285;0.13172118;0.19980282;2.43115;2500;1.4306061;0.78707695;0.29981797806418325
157;19;0.08455872;0.116266124;0.21140312;1.612181;2500;1.3482667;0.9625509;0.3365373353063548
180;58;0.07442053;0.13772663;0.19534226;2.826765;2500;1.2556849;0.8699655;0.28620550829965513
185;70;0.09590696;0.12083602;0.2207509;3.431775;2500;1.4572219;0.72677773;0.352936195581723
182;38;0.08284737;0.10993333;0.18138576;2.688108;2500;1.2511538;0.9267488;0.27726142586368696
117;10;0.082647875;0.123028964;0.16103014;2.7320776;2500;1.4770007;1.211376;0.2253475620218813
92;65;0.08431207;0.120824285;0.2331401;6.475523;2500;1.4264439;0.7487618;0.37978206177676943
145;13;0.07444416;0.14105573;0.1888827;5.090529;2500;1.4446677;1.241223;0.2705747393733626
193;48;0.060234353;0.13765411;0.18016721;3.2518563;2500;1.3516253;0.79560107;0.25493803756813366
159;84;0.086325556;0.10128087;0.19808461;3.1221423;2500;1.3506482;0.975383;0.3202992110206285
124;99;0.08989671;0.09822673;0.1799496;2.289116;2500;1.2359889;1.2346917;0.28355653270493963
153;43;0.0829377;0.09911336;0.21865949;7.2262216;2500;1.4801767;0.7463525;0.36733714618602686
165;11;0.0812645;0.102764644;0.18454371;5.283419;2500;1.3168534;1.0509899;0.2897292305294117
187;54;0.07574113;0.11630765;0.23933527;6.980912;2500;1.3711511;1.1511796;0.39723175822800083
164;34;0.07673036;0.107372165;0.18209825;4.40619;2500;1.221775;1.0457269;0.28078253356345667
114;90;0.09417144;0.120672226;0.18894996;1.7650806;2500;1.259517;0.72454536;0.2851272270025186
91;74;0.0593644;0.13511635;0.2030705;8.407329;2500;1.4609727;1.0275606;0.30420349796635665
124;46;0.074922614;0.11981607;0.16026667;1.3742138;2500;1.3309172;0.7886105;0.22590947503017947
99;78;0.0725404;0.13775985;0.16033097;4.3073735;2500;1.3152518;0.94292444;0.2146845359768848
191;40;0.0716148;0.12043871;0.17870201;6.266185;2500;1.278868;0.8345001;0.26374727675376153
126;56;0.093841225;0.114766054;0.16653322;6.980456;2500;1.4878502;1.153855;0.2423684240041074
120;93;0.079341836;0.13355507;0.22080539;5.3357506;2500;1.4026238;1.184313;0.3428694598585006
102;28;0.08705919;0.10734793;0.22974539;8.190136;2500;1.3481256;0.8239382;0.384224449583925
145;38;0.09843449;0.10067798;0.19305952;5.316291;2500;1.4864804;1.0847296;0.309889228764371
128;89;0.09348886;0.0994003;0.20132147;8.522363;2500;1.3725652;1.1843488;0.32899700452933855
69;51;0.09167817;0.1052484;0.20901948;3.221708;2500;1.47915;0.9615167;0.3406920854981454
180;38;0.09563961;0.10759028;0.16759047;5.252834;2500;1.2478739;1.2502676;0.24980278882540324
103;13;0.073479116;0.12050647;0.19758531;1.2784339;2500;1.3231697;0.83079976;0.3035537756348255
114;47;0.08862297;0.10994235;0.23674993;6.2034483;2500;1.3641065;0.7758446;0.39727691245475316
80;55;0.08661508;0.11323387;0.17663063;4.6230106;2500;1.2536135;0.79187256;0.2646735793127939
133;46;0.08987083;0.091109306;0.16672471;7.1306953;2500;1.3904407;1.2476845;0.26089404338305267
155;34;0.077412784;0.10913317;0.18244569;7.681003;2500;1.4211271;1.072132;0.2801420139470667
182;43;0.07782938;0.123825595;0.20383398;4.897088;2500;1.271731;0.77002233;0.31428208282403136
57;67;0.084191166;0.09591486;0.22947922;6.4758806;2500;1.3178779;0.9333967;0.3943227002999673
195;90;0.093657725;0.11451002;0.18838446;7.588289;2500;1.4784176;0.8838114;0.2886134545863457
155;68;0.07026506;0.14595354;0.18758462;8.531007;2500;1.3767263;1.2261956;0.2646899611768579
92;68;0.08812039;0.12206238;0.18744527;1.9461498;2500;1.408755;0.9127305;0.28092177353619363
80;83;0.08058144;0.11198461;0.22727355;5.931188;2500;1.4386774;0.7513504;0.3746601063865934
94;24;0.08440963;0.113584004;0.19754468;9.323412;2500;1.2660931;0.70658535;0.30890959332965445
181;37;0.10060372;0.10542495;0.1865102;3.55627;2500;1.4155895;1.0427408;0.29179463294724256
93;14;0.087115705;0.12010178;0.174156;6.6574883;2500;1.46586;0.79061276;0.25448724656163463
119;41;0.103854164;0.11524571;0.1700481;3.540836;2500;1.4859115;1.2956214;0.24936910963788514
155;99;0.07423088;0.12548834;0.23793094;8.234621;2500;1.229666;1.2440437;0.3862183577446189
180;39;0.0591746;0.13080679;0.19891393;7.6903243;2500;1.2625942;1.0118592;0.2986193159772837
148;87;0.07294154;0.12154613;0.16577631;9.545582;2500;1.2018561;1.1196575;0.23609709738351808
162;17;0.088176265;0.12872145;0.2325089;7.290627;2500;1.3188554;0.81923676;0.371801644340131
75;51;0.095810086;0.109498285;0.23632653;5.4020805;2500;1.2902899;0.7121572;0.3967495008634128
181;41;0.091486186;0.12308387;0.17897414;5.8700504;2500;1.376266;0.71582335;0.2624242003198661
91;28;0.081169836;0.1277936;0.18528561;8.014734;2500;1.2732701;1.0401;0.27225120198603203
69;43;0.08577982;0.13283738;0.23683907;7.6409607;2500;1.410031;0.8018626;0.37776171383198626
196;68;0.09989086;0.10015834;0.1612609;2.0602908;2500;1.4879335;1.1288607;0.24201251874822194
80;54;0.071561344;0.14643486;0.18594506;3.6921577;2500;1.2303487;1.1212319;0.261035978218757
70;85;0.073485784;0.14194983;0.19440816;7.142428;2500;1.2643921;1.2773731;0.28136173386617874
143;91;0.09084464;0.12287913;0.22163105;1.9079396;2500;1.2582892;1.1630967;0.3531522169082031
97;53;0.0957892;0.12177453;0.18942015;6.9388328;2500;1.4936879;1.0381685;0.2852972716408234
70;98;0.076186314;0.12483519;0.18707286;8.770961;2500;1.3742973;0.90742534;0.2781105849150113
140;16;0.064261645;0.14545152;0.21835199;4.3096867;2500;1.2936155;1.2746156;0.3287548050362751
163;34;0.08177559;0.120437846;0.22794448;2.962026;2500;1.3142078;0.81195897;0.3688316320447417
168;47;0.06940858;0.14164186;0.16746128;8.686156;2500;1.4439347;0.81983095;0.2266387528274176
73;62;0.06552522;0.14502487;0.1713977;5.333763;2500;1.4257463;1.078318;0.232490068262344
133;59;0.07760393;0.13273223;0.21278164;8.490303;2500;1.3255961;1.2921053;0.32645630602541104
172;61;0.06448986;0.13264811;0.18514729;1.7028742;2500;1.2854437;0.7497806;0.268570264093081
74;90;0.08215589;0.12969564;0.21347487;2.9060717;2500;1.4872501;1.2939354;0.3302559547969501
81;34;0.09727982;0.11777976;0.17391504;1.0093658;2500;1.4508991;0.9354811;0.2556402217173496
50;83;0.06356818;0.14188202;0.22432183;5.033329;2500;1.2019415;1.0834017;0.34396972630453265
128;60;0.07927015;0.118915975;0.18571346;8.938889;2500;1.3527951;1.1106256;0.2796057851417448
79;54;0.08552265;0.12860727;0.18681234;6.807497;2500;1.2128111;1.0342224;0.27485924027431285
158;36;0.06341638;0.14772163;0.1743096;1.16056;2500;1.364352;1.2508316;0.23670065678815175
194;37;0.088985704;0.10979831;0.17690912;1.2227002;2500;1.482957;0.8938715;0.26785338979402107
81;44;0.064605206;0.13858958;0.20787166;7.4828186;2500;1.2059871;1.1412232;0.31175282446137614
147;78;0.100897714;0.10653529;0.20652844;1.8351986;2500;1.2918351;1.026039;0.33415642158834014
81;52;0.08879769;0.11873518;0.22595213;2.9822545;2500;1.3507609;1.1601183;0.3659509632901155
52;23;0.06880999;0.12363148;0.2104224;7.2858915;2500;1.276796;1.2190502;0.3284862419526135
163;78;0.09298899;0.09871868;0.19422771;3.2394087;2500;1.2363126;0.93466103;0.31411116308776693
115;69;0.08190752;0.13358635;0.22427413;5.411721;2500;1.2812765;0.70633304;0.3502385222928194
192;95;0.07656445;0.140916;0.16132733;4.557749;2500;1.3160921;1.172551;0.2147960275255353
130;57;0.07390356;0.122179046;0.21614346;4.0939884;2500;1.2934005;0.77999896;0.34191283695633257
73;68;0.09144653;0.12508854;0.20345502;3.2732897;2500;1.4981945;0.8685304;0.3125036758538544
117;53;0.08842253;0.11040515;0.17767145;4.6676226;2500;1.4884974;1.0449473;0.2690077106732092
80;71;0.08071729;0.10597081;0.21099935;2.6450772;2500;1.3899982;0.81277794;0.34438218057337616
181;49;0.10136033;0.10795488;0.23893258;9.592122;2500;1.216361;1.21313;0.40391035206968373
153;22;0.089323774;0.092511624;0.18772067;3.8477075;2500;1.2235423;0.86956996;0.3053244635510768
101;98;0.062640846;0.1219158;0.21108039;7.5607677;2500;1.4098632;0.8978447;0.3312582212831291
129;74;0.10501325;0.11262697;0.19514987;3.633875;2500;1.4004817;1.1338968;0.30454165643345404
150;64;0.064493775;0.1362111;0.19139503;3.3597531;2500;1.2539525;0.7695258;0.2790628711309381
167;53;0.09368377;0.09697128;0.18457294;5.3444133;2500;1.4652374;1.0959647;0.29461590675854793
62;74;0.07009806;0.12911831;0.17831603;7.5926037;2500;1.41591;0.716423;0.25685070648219654
53;21;0.071735926;0.13139118;0.17884684;1.035263;2500;1.2606491;1.1135745;0.2564006460494595
67;39;0.078997284;0.12655933;0.22194006;2.539993;2500;1.4715275;0.9382578;0.35082537351073745
109;21;0.06522768;0.12870122;0.18590295;7.9688945;2500;1.4209734;1.1583246;0.27289613793600886
120;21;0.091011986;0.10448412;0.20236607;4.176703;2500;1.4723626;0.7308711;0.32686266851768475
70;11;0.06563632;0.13635422;0.17708103;8.698539;2500;1.4672935;1.2457762;0.24947230617906685
111;78;0.07953666;0.1255299;0.17699742;2.1991138;2500;1.2010301;0.9085497;0.25659178547305284
116;30;0.10440041;0.11245384;0.20696633;8.316944;2500;1.3614852;0.93347514;0.3301128218072668
66;84;0.08357531;0.11211574;0.20662107;6.598966;2500;1.2304215;0.80311227;0.3296476838170065
187;91;0.090602815;0.12438467;0.20042108;2.516403;2500;1.3020996;0.7773609;0.3066024226805721
139;25;0.109629;0.110099725;0.21545488;1.1110973;2500;1.2894671;0.73266655;0.3505158968778021
108;73;0.058940962;0.13461918;0.21096206;8.932503;2500;1.3537914;0.7644921;0.3211838085325039
126;51;0.065909795;0.115181595;0.17600808;3.5999346;2500;1.4539474;1.0326513;0.2619193042537965
97;92;0.06635757;0.13781728;0.16443963;3.1722894;2500;1.243586;1.1372153;0.22289547501592233
178;53;0.0728229;0.143323;0.18157385;2.6546373;2500;1.3400357;0.76125425;0.25413106980219036
136;44;0.06250908;0.11962646;0.19449976;4.195097;2500;1.4561461;0.77742285;0.2976732349365817
124;36;0.07992257;0.10796343;0.17666386;5.7147326;2500;1.340242;0.7544622;0.26873866576561434
186;91;0.07338154;0.13366449;0.19859211;5.29921;2500;1.280691;0.9934572;0.2958666782830401
175;30;0.09192855;0.12045757;0.16293676;8.660977;2500;1.3683357;0.83291435;0.23097634906516984
171;84;0.08212177;0.10134385;0.19816996;2.77606;2500;1.204922;0.78765184;0.3204307660233196
83;27;0.07400324;0.120546274;0.18812102;7.7187753;2500;1.3362453;0.95240384;0.283471188445574
72;67;0.07719698;0.112352565;0.23672847;9.182948;2500;1.3575692;1.055385;0.3950489141514878
153;50;0.07135346;0.1472416;0.23013599;1.3317816;2500;1.2662197;0.806706;0.3522372009376664
120;19;0.09339387;0.11390488;0.23608945;7.760933;2500;1.2753793;1.1663747;0.39225757702740843
152;21;0.07639071;0.122634836;0.21270639;3.4703183;2500;1.2310826;1.0576378;0.3341682903874381
164;35;0.100153096;0.114341;0.23775628;5.0292335;2500;1.4680282;1.1560441;0.39552231943211597
94;78;0.08165928;0.11984722;0.17516151;1.549668;2500;1.214718;0.89776903;0.25676697033221463
92;75;0.09509942;0.12135394;0.20259134;3.649128;2500;1.4675385;0.93570584;0.3135556023920466
123;28;0.07045974;0.119092606;0.21945441;2.0088823;2500;1.4879937;1.2883838;0.35158117015816054
91;52;0.06779307;0.113300465;0.19858769;3.0957568;2500;1.3725034;1.0629076;0.31137518507364265
150;18;0.07635635;0.12079319;0.17709973;1.2951202;2500;1.4675615;0.7909807;0.2601413363735159
162;74;0.08038798;0.10778311;0.21230565;9.449915;2500;1.3561997;1.1285654;0.3456573349229604
120;81;0.085650586;0.12777865;0.23769677;9.057895;2500;1.2102562;1.1462461;0.3837855406784125
158;90;0.092777975;0.10853897;0.20185603;6.8589563;2500;1.2743903;1.2788372;0.3223257425490815
126;89;0.059563216;0.13198334;0.17984888;3.926838;2500;1.4913491;1.0284499;0.2580673157446719
156;40;0.10127552;0.109667435;0.16324142;9.489712;2500;1.4440235;1.0537041;0.23913477256652824
83;32;0.09756327;0.10351215;0.16833095;9.746341;2500;1.4949096;0.8831287;0.2544536037650424
160;90;0.06980202;0.13030978;0.22217792;8.15078;2500;1.328403;1.0339583;0.3483404689025188
157;23;0.059943177;0.1272884;0.19882068;7.1344557;2500;1.2680842;0.72330636;0.3010252710502353
89;15;0.09108237;0.12872624;0.17669275;3.959187;2500;1.2798263;1.194052;0.2537623545083075
133;38;0.06455666;0.14180407;0.22880623;8.949542;2500;1.4478434;1.1168584;0.3535278086139181
178;78;0.07409857;0.14009437;0.19488609;5.499234;2500;1.2605811;1.1095954;0.28361909699302046
87;72;0.08447408;0.1259152;0.22365995;6.6911383;2500;1.3823657;1.1084679;0.3550419272854896
160;98;0.084602065;0.115515284;0.2249034;2.5591965;2500;1.4698765;0.83043677;0.36641992983423033
193;42;0.06112688;0.11926238;0.21743336;1.1929303;2500;1.4443957;0.7264954;0.34707625700596184
179;34;0.10055324;0.106113575;0.23780593;9.887649;2500;1.3268316;1.016707;0.4031296026122804
110;44;0.0618827;0.122147076;0.23175205;6.5933104;2500;1.316944;1.0240895;0.37564367354059836
141;80;0.07225107;0.14620754;0.17003506;7.167767;2500;1.378343;1.2118965;0.22904508271550786
198;29;0.063158385;0.12681222;0.18750016;1.4535203;2500;1.331261;1.1070381;0.2775783521385957
135;95;0.09460244;0.10009087;0.23633981;4.793358;2500;1.282395;0.8970994;0.4055630728256606
67;56;0.096132025;0.10593036;0.21244554;3.5582983;2500;1.2339387;1.0108969;0.34757373873290154
56;80;0.0613537;0.13875088;0.19549863;8.520812;2500;1.2934669;1.0191385;0.28581752732430404
168;84;0.09182825;0.11437767;0.22896966;5.3697977;2500;1.2422283;1.1201954;0.376267257007976
113;53;0.06650756;0.14483035;0.21111123;4.460632;2500;1.2187842;1.1520917;0.3140476553696533
87;76;0.06625938;0.14404638;0.18964584;2.3306582;2500;1.4687325;1.070182;0.27015521886408855
102;42;0.06818602;0.1481374;0.1816998;4.4519234;2500;1.3979446;1.2125852;0.25133891750566706
163;82;0.09262417;0.10617249;0.22808824;4.2586937;2500;1.489338;0.89153826;0.3816466673159091
