[-];[-];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[day of year];[-];;[mm]
1.4379858;0.83891946;0.49804333;0.6351049;18.159815;13.901449;74.96752;61.606045;10.9368305;5.571317;23.775936;89.194954;17.183949;15.141772;63.78457;17.711962;19.903633;11.944302;43.79398;20.965004;14.583031;5.174978;17.5994;65.774704;5.4014063;19.21512;89.40689;73.41109;2.032931;19.33845;87.860176;91.17384;7.283233;9.988635;56.066666;84.3855;10.708006;40.0;36.76443310653687;91;0.1937268722602132;3;1350
0.9965648;0.47667444;0.5725764;0.9296045;11.336692;2.8725033;8.02996;20.514866;1.8062383;4.2981505;30.589155;92.915695;1.4021451;3.4181926;13.044038;63.640896;8.2862015;16.811844;58.347298;41.682198;4.257496;18.794653;6.1850514;26.26489;19.589478;6.010283;79.76374;70.15813;15.051669;1.6477212;18.437239;9.546697;1.0920566;14.264523;78.537254;21.066713;3.283029;40.0;36.76443310653687;91;0.1937268722602132;3;1350
1.0684456;0.9706112;0.3003417;0.6899038;10.145633;5.329992;36.038143;82.15239;16.927883;10.568382;65.46031;46.641373;13.932091;6.90641;71.58174;65.70932;12.855544;8.98699;75.082825;69.56297;3.7473934;14.36053;98.59902;18.559282;18.837694;13.470285;63.93349;38.49904;15.4278965;19.144648;81.54024;31.66225;12.400667;14.8193865;20.330208;24.607174;37.92153;40.0;36.76443310653687;91;0.1937268722602132;3;1350
1.3882787;0.29627725;1.0608743;0.3178786;15.123359;5.319442;89.652565;26.03093;17.82807;15.9669285;19.683863;44.492317;8.060244;17.115765;6.208951;48.025093;3.787725;7.0716987;97.786934;32.57002;7.9763584;19.870733;56.37112;79.07067;10.989197;7.4810915;35.12317;16.315634;2.8841894;14.7143135;53.16638;52.12225;13.5097065;7.5976753;86.590004;85.72217;27.515293;40.0;36.76443310653687;91;0.1937268722602132;3;1350
0.6949789;0.59517604;0.8143266;0.2828044;1.1917657;4.908928;67.27436;63.31348;13.010943;10.828557;32.86503;38.049294;6.1860747;11.808303;24.102991;28.529976;15.184721;7.737162;54.041595;52.52639;7.140537;4.2728767;18.539913;62.86699;7.1955295;7.6536784;53.621593;1.3151397;18.777164;4.898788;40.770695;6.0510063;13.999791;7.109064;30.597048;13.113244;39.9167;40.0;36.76443310653687;91;0.1937268722602132;3;1350
1.1354475;0.6436777;0.2223583;0.8968853;3.2477593;7.3564606;53.85825;59.342583;12.023076;9.1126175;70.06908;9.229999;19.363396;2.378859;94.639534;36.745407;15.937963;13.377053;56.87183;21.10183;16.756485;6.2855988;28.85196;57.961197;9.089815;13.724126;21.669273;31.954357;15.91256;14.815522;3.5912993;60.659775;17.081131;3.4029555;83.99233;11.039964;29.066229;40.0;36.76443310653687;91;0.1937268722602132;3;1350
1.0324428;0.62921107;1.4830159;0.9528032;2.8924518;18.245794;50.907185;38.102413;8.359843;13.249749;32.20929;87.558426;11.853873;13.426039;75.59477;14.433845;11.286888;8.76583;81.57847;80.99473;6.4444036;3.4887323;35.68177;51.849903;10.6390085;3.0109937;2.9190013;62.71887;15.659034;4.5094123;56.358433;89.150154;1.3646922;14.909952;96.14414;84.381134;83.37902;40.0;36.76443310653687;91;0.1937268722602132;3;1350
1.2240785;0.8063126;0.353758;0.27969897;3.311675;5.2586746;61.233215;90.14616;19.581722;11.106177;10.079123;26.054056;17.894794;2.997849;78.63319;84.461205;15.9347725;9.727446;76.68357;13.626817;12.043565;3.9560094;68.21976;89.03499;4.2178907;2.8955204;97.83131;19.780424;2.2522378;19.519842;64.16859;97.555824;14.3136425;6.671772;42.66868;6.077946;43.037235;40.0;36.76443310653687;91;0.1937268722602132;3;1350
1.3660257;0.6876858;1.0478556;0.27751306;9.615557;18.60733;65.64907;90.229645;9.287466;13.11483;10.904554;16.015797;10.275931;9.289323;89.44217;76.97911;7.555256;15.050381;92.759125;67.059975;4.9042315;13.857699;72.79242;89.8019;6.0542355;13.926117;52.223038;72.102806;3.6145985;8.652272;55.974625;20.099987;11.894002;7.927115;22.549301;2.333792;38.906086;40.0;36.76443310653687;91;0.1937268722602132;3;1350
1.0840791;0.26170355;1.1864859;0.79785913;6.3329754;11.443509;7.8148212;34.668377;4.917205;15.39762;54.5833;76.781456;16.370464;10.928317;33.790062;60.86115;18.083666;12.030453;40.075176;30.690176;4.876081;5.495293;6.9809337;40.759808;9.9334345;13.85307;95.69188;18.4249;4.320311;11.102297;80.97932;24.758604;6.125056;13.624541;78.69324;1.2295214;78.686134;40.0;36.76443310653687;91;0.1937268722602132;3;1350
0.2879314;0.3438813;0.974514;0.6723923;15.928775;10.823689;34.08068;35.460957;19.258116;19.657795;99.84137;14.722314;5.8337727;10.436641;61.703743;26.074589;17.209976;12.234109;87.65425;33.37419;14.725278;17.809608;15.28449;3.7745106;1.9064746;7.7409835;85.46209;29.728592;3.0031595;4.3616652;72.86453;83.727135;16.293457;9.253466;16.70488;68.71135;83.200745;40.0;36.76443310653687;91;0.1937268722602132;3;1350
0.43808246;0.6257912;1.1888261;0.6335553;16.941744;13.801835;53.138542;65.82981;16.871464;5.6452427;52.794994;76.69373;8.464256;2.5962126;67.54778;19.574968;11.633655;14.250361;97.78938;96.72829;11.012449;4.0969577;36.963955;72.35217;6.833993;9.754681;43.969475;65.51522;9.297195;3.7683172;60.299046;82.52662;17.002712;18.507378;80.395645;83.50858;58.25983;40.0;36.76443310653687;91;0.1937268722602132;3;1350
1.4401716;0.75563806;0.96189815;0.61235285;18.573847;16.30786;73.3038;29.115385;7.2181225;12.437816;97.76363;83.47322;7.849759;12.319638;65.39381;60.56067;13.43773;17.849773;2.160139;23.465557;6.6251745;9.05171;35.584698;17.288664;5.7425313;5.0783644;27.078255;38.90869;5.5051336;4.8578005;97.09574;21.633018;1.9717506;4.445984;72.57868;9.400133;20.67193;40.0;36.76443310653687;91;0.1937268722602132;3;1350
1.4592456;0.6113396;0.6148937;0.57610303;4.7251854;19.195086;74.5347;31.078568;11.608785;12.43076;90.749;26.531496;7.683721;8.618154;20.959644;13.820101;19.654043;9.761345;26.56198;67.9723;4.1468134;13.601816;51.063343;90.408066;4.148765;1.8305784;4.674951;76.85444;6.250991;9.7278595;82.98995;68.17826;1.3915341;18.687824;80.82906;8.015329;56.33693;40.0;36.76443310653687;91;0.1937268722602132;3;1350
1.4576373;0.48440623;1.300347;0.6329724;10.554182;1.0511028;60.945423;3.0370727;12.119236;5.360533;87.86236;10.9884615;10.861406;14.789315;6.7217646;58.70219;19.435488;3.5768352;99.366905;5.40356;3.1524909;9.590325;94.50616;5.6379137;5.7034345;4.029634;57.06958;24.557234;8.575896;8.256599;22.390507;87.35989;13.87824;9.104902;83.657005;17.31446;83.16041;40.0;36.76443310653687;91;0.1937268722602132;3;1350
0.24783923;0.24090765;0.59023434;0.96768665;1.9252585;8.564496;59.06596;10.300325;17.665035;19.279808;45.270863;37.42;1.3208781;15.937559;37.089256;1.6832006;14.457708;17.150846;49.596268;95.5067;18.95027;18.554703;86.96331;57.57127;17.48905;12.273863;22.359701;22.22302;2.3851135;3.4100888;24.372404;4.8789644;2.1307704;12.574246;15.029734;10.126316;81.169044;40.0;36.76443310653687;91;0.1937268722602132;3;1350
0.6971826;0.8287047;0.533003;0.21729593;5.5582542;4.401584;37.407333;66.145454;11.403724;15.967101;56.95835;14.270533;12.5848;7.4673095;91.48692;63.109486;9.734093;9.642739;47.265446;85.37559;2.7935746;4.170315;29.093962;82.15471;6.7236376;16.578987;1.7814664;91.409805;18.882563;13.520517;71.99268;92.12795;5.7259407;8.798087;14.219688;82.36663;62.582798;40.0;36.76443310653687;91;0.1937268722602132;3;1350
1.1875745;0.5977554;0.530256;0.5914535;12.68647;3.8832502;83.63531;32.759487;8.94451;5.2458553;63.865707;58.91797;3.1967013;9.966567;63.960056;29.706957;4.0585074;16.163486;34.34617;20.371473;13.674865;5.010148;91.97958;5.9315987;7.274692;2.688625;99.933075;83.05486;8.461259;18.954199;80.58446;75.3125;5.032788;10.280818;88.00147;38.690636;95.38983;40.0;36.76443310653687;91;0.1937268722602132;3;1350
1.1787516;0.6310313;1.0518035;0.47993773;9.025454;3.7934864;91.723625;9.042712;12.244724;19.637447;1.8450264;90.085945;5.819813;12.111887;37.70845;77.08289;19.203785;15.578374;11.816152;53.73195;18.871063;11.544621;26.040737;21.853384;4.1993837;9.41176;18.087385;83.40185;18.041143;17.425177;96.533875;96.315956;9.215344;4.3164897;91.95421;86.32611;81.74796;40.0;36.76443310653687;91;0.1937268722602132;3;1350
0.31168157;0.5751665;1.4657373;0.4453128;14.123285;14.48576;84.78542;93.09045;19.47454;5.2803016;5.327173;52.33905;11.898078;15.625596;37.780773;44.369415;15.289009;7.222671;88.25676;2.7271502;3.9046443;17.336527;44.180103;23.823174;5.173721;8.917221;57.92782;96.88981;16.375807;4.0510006;24.783436;3.0372713;3.2059476;6.719004;81.87026;87.900665;4.78706;40.0;36.76443310653687;91;0.1937268722602132;3;1350
0.99233556;0.41227633;0.9095788;0.214642;16.94532;1.9716771;87.320175;30.274574;1.9932276;5.8019905;95.99217;24.184439;18.986855;7.9201045;60.25503;21.568617;3.201385;9.34605;20.595507;35.303967;16.737219;15.530523;7.62904;65.6938;5.500802;2.3018034;28.034891;33.80499;2.0571632;14.366283;60.46861;64.97148;18.46162;10.130717;61.3466;41.481236;93.74636;40.0;36.76443310653687;91;0.1937268722602132;3;1350
0.3857305;0.42109877;1.1423981;0.4274735;2.1311672;16.89777;90.9722;21.7015;13.295554;1.2507358;44.535873;60.027218;16.226091;11.734403;95.21155;34.087;8.875462;19.748146;60.877113;75.36339;4.474103;18.299126;87.10071;65.751595;16.707762;9.709916;37.01997;2.945591;5.5767865;10.63644;31.10896;47.6026;5.1128273;15.400133;20.107285;41.157803;99.8534;40.0;36.76443310653687;91;0.1937268722602132;3;1350
0.84117216;0.25080064;1.2670345;0.41268376;18.833647;15.298775;21.0043;52.711117;2.5648687;3.1382449;83.72981;9.95814;6.3226953;15.574945;30.021933;98.329;7.961506;11.550639;46.051517;46.501797;6.9133067;17.227184;22.23731;48.1688;19.37561;8.630345;83.93026;80.15841;13.422052;12.636556;23.71073;49.81086;3.7875566;4.276595;72.64733;22.644377;88.14439;40.0;36.76443310653687;91;0.1937268722602132;3;1350
0.51159143;0.7660792;1.0194589;0.32949275;1.8056632;8.776136;51.87378;83.240524;5.9932284;2.5049005;13.132614;31.344217;19.83337;9.863393;42.677723;67.11293;7.744878;7.8534594;84.62611;31.236887;14.659186;14.245722;24.159523;59.306694;9.063872;1.0284178;45.95514;99.88833;14.302257;4.2170086;6.1349688;2.3381777;11.7578335;7.061913;91.83411;85.175514;26.61773;40.0;36.76443310653687;91;0.1937268722602132;3;1350
0.26910952;0.4174983;0.24043095;0.71256214;19.651705;9.0837345;53.91949;87.38958;14.2197895;18.739069;26.512295;91.5416;2.0289166;4.717205;99.636406;85.03828;12.481439;19.772507;31.616484;4.318113;10.229666;14.958615;98.859634;39.55025;9.598831;15.343371;52.05199;62.57141;5.6551805;12.0007105;21.498795;11.443871;13.435674;5.849491;7.239806;56.905533;10.842598;40.0;36.76443310653687;91;0.1937268722602132;3;1350
0.30402526;0.4388491;1.0313289;0.9798042;13.115003;13.8888855;49.057064;31.20357;14.492188;17.278154;6.185349;85.26426;1.4121149;5.229941;54.800488;30.238173;11.336331;15.9094305;5.2014136;37.940407;18.53737;19.527222;17.076738;26.558132;7.7342978;15.793871;22.41214;54.69605;14.405343;18.217478;36.429016;50.433052;13.740049;11.714221;82.55109;50.743065;4.8405147;40.0;36.76443310653687;91;0.1937268722602132;3;1350
1.3841609;0.9948001;1.3748134;0.48827574;1.8227004;1.2046531;85.00037;74.47373;16.839378;13.935316;76.481346;77.23578;4.6938133;1.1358821;50.386875;79.419174;5.6696258;1.6893095;68.09106;85.90418;16.321175;4.5800734;70.233215;80.06145;8.536736;13.306465;58.48068;91.39792;16.918009;7.883332;14.199666;25.466463;4.7937493;9.852795;12.621015;82.48758;82.807175;40.0;36.76443310653687;91;0.1937268722602132;3;1350
1.1680398;0.50865006;0.9367437;0.8173247;8.478948;8.355544;33.178856;52.794147;11.271181;8.356093;26.606577;68.48101;7.8785753;14.858544;66.22729;75.50126;10.643432;7.028943;6.5206156;28.533234;2.5157032;14.638897;75.17734;8.417419;7.8392215;5.585024;27.394787;29.73704;3.5578885;8.774962;36.452778;37.580063;5.6811066;1.1616805;19.833475;98.82047;54.938816;40.0;36.76443310653687;91;0.1937268722602132;3;1350
1.4113712;0.60855776;0.9030923;0.9339997;5.9059606;4.422586;16.970057;59.935535;16.2377;15.285427;79.30238;73.642075;17.603304;4.6009083;76.088425;8.319397;18.517677;14.362081;12.62907;31.216148;7.590049;4.880044;89.78896;1.4948808;15.943718;14.071107;15.047737;91.56271;18.718044;8.063356;20.613173;68.90179;10.958986;15.7899;4.876;73.51502;63.13739;40.0;36.76443310653687;91;0.1937268722602132;3;1350
0.81098694;0.50917846;1.3325863;0.92165303;16.172874;4.434788;28.15576;44.56153;10.560543;10.180065;78.11961;64.1703;16.983192;7.511687;38.441753;42.619644;13.732198;11.590196;86.924706;15.636131;18.164097;16.015345;99.4239;87.12126;17.470072;7.126102;38.848507;66.384415;3.016742;13.132308;64.18991;10.822817;10.046765;15.670861;71.21787;62.49773;54.381725;40.0;36.76443310653687;91;0.1937268722602132;3;1350
0.73728025;0.4321529;1.1655424;0.30546978;5.283648;11.461213;15.169638;18.54761;4.83046;19.261692;11.183433;57.19636;11.3023615;6.6071815;84.11763;59.233547;16.48688;15.738088;17.754385;10.5901985;8.008478;18.21162;73.36626;35.483246;11.092624;4.674333;8.418855;33.382896;4.6993747;2.7404783;32.869076;73.13043;1.3244514;2.6600528;78.3402;4.5051;82.73563;40.0;36.76443310653687;91;0.1937268722602132;3;1350
0.6659295;0.20468059;0.7786797;0.9255419;16.698038;5.672644;41.074215;82.222885;9.463242;1.624668;29.29167;6.0728135;9.026847;2.515456;24.508;26.997782;1.3824137;14.476057;39.316097;13.379464;4.8032207;11.120963;92.869286;98.131035;18.373049;19.033968;8.061577;84.48058;6.5173793;8.190018;89.83072;25.181738;19.934603;5.6138616;65.83194;10.140708;4.095181;40.0;36.76443310653687;91;0.1937268722602132;3;1350
1.0011992;0.8839091;1.3673;0.23918174;6.9344864;8.128491;12.564299;54.86751;4.2791886;1.1412498;54.03346;10.807965;2.4481747;18.01103;8.68848;64.107414;16.23195;13.074347;90.5172;9.177493;19.633776;6.647542;68.94908;66.35764;8.91484;18.667976;14.748284;57.962425;6.9789796;17.899796;66.423225;46.677532;14.721721;3.4819393;6.922658;57.626556;38.657467;40.0;36.76443310653687;91;0.1937268722602132;3;1350
0.6570272;0.5785229;0.22764587;0.67978877;19.79373;14.629;9.670001;40.783463;11.371809;8.228899;80.8615;23.95806;5.882316;5.878665;54.737453;35.542027;15.935019;18.035833;32.790985;47.89949;13.823028;2.7173257;79.1952;63.17484;8.733319;18.929834;48.756897;45.332005;7.403689;19.282827;55.966984;33.532562;8.232975;16.173834;34.179638;37.19144;8.01634;40.0;36.76443310653687;91;0.1937268722602132;3;1350
1.1701552;0.7759122;1.2585704;0.35414517;6.137773;12.79277;45.64952;67.85791;10.8059435;16.983614;79.99063;55.20017;10.817465;2.8859472;60.00507;87.50202;13.657659;13.748694;48.38847;93.11554;17.59047;11.96768;29.333117;51.716057;12.0336895;8.828798;18.988443;91.98857;11.665511;3.2447019;88.43403;30.330025;3.3450193;1.7458781;95.06453;11.843879;21.843979;40.0;36.76443310653687;91;0.1937268722602132;3;1350
1.2417126;0.9669254;0.4757617;0.30682403;14.014256;7.2704325;60.512936;43.139168;5.9634924;13.9503;54.371048;22.791502;4.297951;14.175686;31.568567;77.09367;14.587524;14.128648;33.627106;89.07216;3.809222;10.389185;40.613255;87.84419;19.95632;17.682432;72.895035;44.917442;16.546093;4.124308;80.97068;29.14929;13.642041;16.126451;62.696735;34.60945;6.667492;40.0;36.76443310653687;91;0.1937268722602132;3;1350
1.338598;0.20226507;0.23130517;0.6259071;16.203682;1.9424511;61.156548;85.06181;10.238452;7.158344;69.82949;47.215405;13.155992;6.430249;29.163149;23.793703;15.199433;4.849556;77.86369;13.703692;10.942552;13.643817;9.816179;47.459476;17.101166;16.153591;45.91675;38.942837;15.86869;18.295208;32.025707;8.767406;19.70059;3.411407;56.388027;81.52421;7.846982;40.0;36.76443310653687;91;0.1937268722602132;3;1350
0.5156412;0.74003166;0.40118572;0.6540762;5.112729;1.506659;10.136378;14.433742;12.469455;2.8860106;93.978905;58.634773;16.396116;3.850569;47.42107;77.19291;8.84747;6.8378882;30.087574;82.76461;3.7902963;7.596558;40.604126;50.574326;7.9441843;15.651694;35.68461;79.65728;19.797781;12.64199;86.12151;24.512281;17.339634;6.193211;1.763627;67.07378;35.41953;40.0;36.76443310653687;91;0.1937268722602132;3;1350
0.8851287;0.29491258;1.4864699;0.4118603;2.4393592;10.263376;97.18592;3.962205;9.260329;11.697738;41.664845;75.13078;3.457622;12.150321;49.28777;44.95414;1.6600113;6.589246;77.76877;29.511778;8.402961;11.942286;10.288912;99.52025;11.715003;15.450235;67.86863;23.06044;11.538631;7.0318956;29.132576;89.13974;9.139012;7.726698;35.87862;23.892365;43.404083;40.0;36.76443310653687;91;0.1937268722602132;3;1350
0.490478;0.56637204;0.7397196;0.602864;11.473702;9.009089;13.052882;57.37;5.248146;11.666609;13.986181;56.261513;11.78799;14.34014;79.20004;28.080042;13.730017;12.5212965;96.2475;16.274338;1.0988135;5.746499;91.461334;80.82186;16.006443;2.9627085;67.93275;13.614844;4.257734;19.672596;42.088676;40.541904;17.71725;15.8237095;22.929295;69.49872;89.1856;40.0;36.76443310653687;91;0.1937268722602132;3;1350
0.24882257;0.8774257;1.201525;0.9945392;13.864502;16.132473;66.38588;26.427526;19.122562;1.5953499;14.466537;67.9398;9.238334;4.0024395;63.91492;27.364113;2.1470044;4.244926;81.37356;57.130707;18.003935;2.9334552;76.77659;65.58026;4.2658052;7.967728;4.1669726;98.084724;3.376728;10.263949;42.983845;77.3316;19.339964;4.3095775;19.906935;70.89254;42.518337;40.0;36.76443310653687;91;0.1937268722602132;3;1350
1.1201729;0.25719666;0.37059626;0.400112;16.528248;2.5584767;88.97541;12.703125;16.248152;16.758396;38.10696;45.851654;10.217798;3.4325511;83.90774;21.213589;13.502388;4.357224;69.21975;85.161125;14.457276;2.3318453;64.608475;59.02363;5.9520817;16.484531;31.401497;56.695145;13.208056;16.244144;20.082556;90.02157;14.648318;16.790516;53.449665;47.07042;98.11142;40.0;36.76443310653687;91;0.1937268722602132;3;1350
0.91367567;0.9916908;1.3845922;0.9259134;6.182515;17.148642;88.591835;4.002563;5.0461464;15.379877;12.505094;92.337456;2.4096744;11.834684;69.16361;94.11884;16.16472;13.820498;23.865393;88.855606;12.985731;6.216489;81.38109;80.58341;4.1960635;9.629328;77.89009;68.80089;19.503582;3.8020425;38.912006;52.78697;19.536026;7.3627276;8.347199;51.151478;29.252798;40.0;36.76443310653687;91;0.1937268722602132;3;1350
1.1411054;0.6646687;1.3434743;0.4461467;17.573431;5.038114;51.700768;77.26753;10.057123;10.429895;88.22541;76.62786;13.751826;1.8119187;23.436798;83.419334;15.747634;2.0081522;90.614044;66.08721;16.860798;11.08896;89.61075;86.30679;17.4851;9.032791;52.745033;65.37947;8.45362;6.894162;15.251406;55.143867;18.10322;19.794811;41.368366;70.9612;42.996395;40.0;36.76443310653687;91;0.1937268722602132;3;1350
0.3139098;0.5159948;1.3104159;0.2645221;18.399567;7.663893;28.467827;96.02085;8.184949;4.283141;54.53662;45.107998;13.548435;3.1902905;83.09361;1.7210687;12.012288;4.9397454;88.887764;78.560936;19.674477;4.7218747;41.92557;40.01662;1.0423105;12.488556;84.76816;95.1834;17.3377;7.3985333;60.24372;18.623642;2.5641315;3.3767147;59.67381;42.796867;70.68598;40.0;36.76443310653687;91;0.1937268722602132;3;1350
1.494184;0.21560821;1.084878;0.48730007;15.804553;17.338638;82.959076;61.95918;19.935526;11.102905;77.13953;18.858961;6.989635;4.456415;23.935032;4.1799307;17.563408;3.5354674;8.941262;56.35392;9.9878435;5.492653;40.918404;63.39221;18.334312;9.436741;9.706327;26.459904;2.8817503;13.266715;99.51227;82.67001;18.575686;6.299158;88.6767;79.43312;13.444217;40.0;36.76443310653687;91;0.1937268722602132;3;1350
1.4926531;0.66945845;0.46225137;0.91748077;1.1443402;16.915438;61.64639;77.48996;14.708792;12.970469;99.362885;71.257095;9.194366;3.4974594;57.728912;10.701141;17.764954;15.725138;78.685814;62.582455;3.7847517;15.073552;27.055353;5.211839;5.7316394;18.657122;2.639868;94.11762;9.310428;13.7241;31.783298;10.695305;13.771204;2.2806306;74.33749;28.643873;89.014984;40.0;36.76443310653687;91;0.1937268722602132;3;1350
0.80449975;0.5959124;0.58390594;0.77585566;2.6571116;10.78319;79.313614;84.008675;13.330762;18.309057;40.99539;45.190422;17.284609;9.120753;24.79544;9.617548;6.938605;4.941844;87.35022;65.33857;10.740989;15.072361;33.751587;67.466034;10.824164;9.038142;62.612717;81.1559;15.148506;10.40579;68.28272;35.656654;11.515723;9.983824;32.256653;88.94728;39.81362;40.0;36.76443310653687;91;0.1937268722602132;3;1350
1.3258764;0.3722536;0.36963633;0.40189472;19.95701;2.5516434;40.599213;80.73713;3.7949877;5.473235;80.41509;23.23721;9.117195;12.683063;52.090153;89.988464;15.571661;11.996842;64.9458;18.8904;13.360451;17.016516;13.404168;64.82997;5.1666465;16.105862;92.10065;18.900682;4.136826;11.000317;68.356926;87.032616;18.566374;19.104437;32.19409;46.505432;49.753128;40.0;36.76443310653687;91;0.1937268722602132;3;1350
0.5166391;0.59235805;0.8184399;0.38543263;14.945025;12.219074;91.429436;33.34919;4.6143527;15.871995;73.706635;60.482998;19.520887;9.372905;39.157265;4.193131;7.5325365;5.1422133;1.4577322;86.8812;18.566725;3.9070108;73.97816;53.177567;10.115642;19.078064;7.1124206;69.57681;1.0933853;5.199003;87.40615;81.89591;6.6119456;18.711933;26.926699;92.10067;72.345;40.0;36.76443310653687;91;0.1937268722602132;3;1350
