[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year]
0.9534724;0.38130698;11.310938;11.637055;13.497694;36.908684;32.28433;86.696106;8.781817
0.9534724;0.38130698;4.0211973;15.608711;13.497694;36.908684;32.28433;86.696106;8.781817
0.9534724;0.38130698;4.0211973;11.637055;16.979172;36.908684;32.28433;86.696106;8.781817
0.9534724;0.38130698;4.0211973;11.637055;13.497694;29.054464;32.28433;86.696106;8.781817
0.9534724;0.38130698;4.0211973;11.637055;13.497694;36.908684;23.211235;86.696106;8.781817
0.9534724;0.38130698;4.0211973;11.637055;13.497694;36.908684;32.28433;38.655876;8.781817
0.9534724;0.38130698;4.0211973;11.637055;13.497694;36.908684;32.28433;86.696106;15.264582
0.44761088;0.5029009;11.310938;15.608711;16.979172;29.054464;23.211235;38.655876;15.264582
0.8605876;0.80976427;9.938671;13.674624;11.828434;46.17901;26.57426;53.62711;26.159071
0.6995178;0.80976427;9.938671;13.674624;11.828434;46.17901;26.57426;53.62711;26.159071
0.8605876;0.73719674;9.938671;13.674624;11.828434;46.17901;26.57426;53.62711;26.159071
0.8605876;0.80976427;14.226077;13.674624;11.828434;46.17901;26.57426;53.62711;26.159071
0.8605876;0.80976427;9.938671;8.030041;11.828434;46.17901;26.57426;53.62711;26.159071
0.8605876;0.80976427;9.938671;13.674624;14.913659;46.17901;26.57426;53.62711;26.159071
0.8605876;0.80976427;9.938671;13.674624;11.828434;23.981054;26.57426;53.62711;26.159071
0.8605876;0.80976427;9.938671;13.674624;11.828434;46.17901;29.134653;53.62711;26.159071
0.8605876;0.80976427;9.938671;13.674624;11.828434;46.17901;26.57426;44.578518;26.159071
0.8605876;0.80976427;9.938671;13.674624;11.828434;46.17901;26.57426;53.62711;18.957682
0.6995178;0.73719674;14.226077;8.030041;14.913659;23.981054;29.134653;44.578518;18.957682
0.41387126;0.44715044;12.815267;3.5864944;27.81617;11.379205;39.126663;89.79619;13.453175
0.1834509;0.44715044;12.815267;3.5864944;27.81617;11.379205;39.126663;89.79619;13.453175
0.41387126;0.43621728;12.815267;3.5864944;27.81617;11.379205;39.126663;89.79619;13.453175
0.41387126;0.44715044;3.043949;3.5864944;27.81617;11.379205;39.126663;89.79619;13.453175
0.41387126;0.44715044;12.815267;12.168876;27.81617;11.379205;39.126663;89.79619;13.453175
0.41387126;0.44715044;12.815267;3.5864944;20.745516;11.379205;39.126663;89.79619;13.453175
0.41387126;0.44715044;12.815267;3.5864944;27.81617;43.365246;39.126663;89.79619;13.453175
0.41387126;0.44715044;12.815267;3.5864944;27.81617;11.379205;35.282383;89.79619;13.453175
0.41387126;0.44715044;12.815267;3.5864944;27.81617;11.379205;39.126663;99.565575;13.453175
0.41387126;0.44715044;12.815267;3.5864944;27.81617;11.379205;39.126663;89.79619;5.893099
0.1834509;0.43621728;3.043949;12.168876;20.745516;43.365246;35.282383;99.565575;5.893099
0.13843247;0.7640915;6.6985683;19.893015;24.621359;29.22472;16.9041;59.244522;4.4910483
0.37859732;0.7640915;6.6985683;19.893015;24.621359;29.22472;16.9041;59.244522;4.4910483
0.13843247;0.21613939;6.6985683;19.893015;24.621359;29.22472;16.9041;59.244522;4.4910483
0.13843247;0.7640915;10.1642885;19.893015;24.621359;29.22472;16.9041;59.244522;4.4910483
0.13843247;0.7640915;6.6985683;2.51669;24.621359;29.22472;16.9041;59.244522;4.4910483
0.13843247;0.7640915;6.6985683;19.893015;18.860893;29.22472;16.9041;59.244522;4.4910483
0.13843247;0.7640915;6.6985683;19.893015;24.621359;37.139984;16.9041;59.244522;4.4910483
0.13843247;0.7640915;6.6985683;19.893015;24.621359;29.22472;15.818502;59.244522;4.4910483
0.13843247;0.7640915;6.6985683;19.893015;24.621359;29.22472;16.9041;70.638626;4.4910483
0.13843247;0.7640915;6.6985683;19.893015;24.621359;29.22472;16.9041;59.244522;26.795647
0.37859732;0.21613939;10.1642885;2.51669;18.860893;37.139984;15.818502;70.638626;26.795647
0.59199125;0.18339175;16.129051;8.170506;15.648242;33.174953;49.42736;16.662188;16.365705
0.95086265;0.18339175;16.129051;8.170506;15.648242;33.174953;49.42736;16.662188;16.365705
0.59199125;0.81571317;16.129051;8.170506;15.648242;33.174953;49.42736;16.662188;16.365705
0.59199125;0.18339175;17.565289;8.170506;15.648242;33.174953;49.42736;16.662188;16.365705
0.59199125;0.18339175;16.129051;17.652847;15.648242;33.174953;49.42736;16.662188;16.365705
0.59199125;0.18339175;16.129051;8.170506;25.470146;33.174953;49.42736;16.662188;16.365705
0.59199125;0.18339175;16.129051;8.170506;15.648242;15.196055;49.42736;16.662188;16.365705
0.59199125;0.18339175;16.129051;8.170506;15.648242;33.174953;49.76904;16.662188;16.365705
0.59199125;0.18339175;16.129051;8.170506;15.648242;33.174953;49.42736;27.187195;16.365705
0.59199125;0.18339175;16.129051;8.170506;15.648242;33.174953;49.42736;16.662188;13.965398
0.95086265;0.81571317;17.565289;17.652847;25.470146;15.196055;49.76904;27.187195;13.965398
0.561739;0.7422106;7.597863;13.378812;26.079231;10.569184;35.360027;57.648197;21.84055
0.38798955;0.7422106;7.597863;13.378812;26.079231;10.569184;35.360027;57.648197;21.84055
0.561739;0.7922867;7.597863;13.378812;26.079231;10.569184;35.360027;57.648197;21.84055
0.561739;0.7422106;15.218568;13.378812;26.079231;10.569184;35.360027;57.648197;21.84055
0.561739;0.7422106;7.597863;10.850884;26.079231;10.569184;35.360027;57.648197;21.84055
0.561739;0.7422106;7.597863;13.378812;29.850176;10.569184;35.360027;57.648197;21.84055
0.561739;0.7422106;7.597863;13.378812;26.079231;30.861914;35.360027;57.648197;21.84055
0.561739;0.7422106;7.597863;13.378812;26.079231;10.569184;27.210688;57.648197;21.84055
0.561739;0.7422106;7.597863;13.378812;26.079231;10.569184;35.360027;16.012598;21.84055
0.561739;0.7422106;7.597863;13.378812;26.079231;10.569184;35.360027;57.648197;3.6134226
0.38798955;0.7922867;15.218568;10.850884;29.850176;30.861914;27.210688;16.012598;3.6134226
0.10804637;0.2052709;14.576087;6.035696;14.900818;47.02916;27.846514;18.934452;2.7735288
0.93257105;0.2052709;14.576087;6.035696;14.900818;47.02916;27.846514;18.934452;2.7735288
0.10804637;0.26335815;14.576087;6.035696;14.900818;47.02916;27.846514;18.934452;2.7735288
0.10804637;0.2052709;4.0343137;6.035696;14.900818;47.02916;27.846514;18.934452;2.7735288
0.10804637;0.2052709;14.576087;13.966689;14.900818;47.02916;27.846514;18.934452;2.7735288
0.10804637;0.2052709;14.576087;6.035696;15.740659;47.02916;27.846514;18.934452;2.7735288
0.10804637;0.2052709;14.576087;6.035696;14.900818;11.479018;27.846514;18.934452;2.7735288
0.10804637;0.2052709;14.576087;6.035696;14.900818;47.02916;38.377308;18.934452;2.7735288
0.10804637;0.2052709;14.576087;6.035696;14.900818;47.02916;27.846514;59.75002;2.7735288
0.10804637;0.2052709;14.576087;6.035696;14.900818;47.02916;27.846514;18.934452;16.56452
0.93257105;0.26335815;4.0343137;13.966689;15.740659;11.479018;38.377308;59.75002;16.56452
0.38784277;0.78788865;4.3567595;15.775452;17.622149;34.867504;45.694103;52.015614;7.8757906
0.7339606;0.78788865;4.3567595;15.775452;17.622149;34.867504;45.694103;52.015614;7.8757906
0.38784277;0.38428476;4.3567595;15.775452;17.622149;34.867504;45.694103;52.015614;7.8757906
0.38784277;0.78788865;9.172198;15.775452;17.622149;34.867504;45.694103;52.015614;7.8757906
0.38784277;0.78788865;4.3567595;5.435814;17.622149;34.867504;45.694103;52.015614;7.8757906
0.38784277;0.78788865;4.3567595;15.775452;23.875574;34.867504;45.694103;52.015614;7.8757906
0.38784277;0.78788865;4.3567595;15.775452;17.622149;27.702946;45.694103;52.015614;7.8757906
0.38784277;0.78788865;4.3567595;15.775452;17.622149;34.867504;17.723852;52.015614;7.8757906
0.38784277;0.78788865;4.3567595;15.775452;17.622149;34.867504;45.694103;88.479126;7.8757906
0.38784277;0.78788865;4.3567595;15.775452;17.622149;34.867504;45.694103;52.015614;10.748261
0.7339606;0.38428476;9.172198;5.435814;23.875574;27.702946;17.723852;88.479126;10.748261
0.8347548;0.4690209;17.888739;10.066456;21.482903;27.57749;18.131912;92.050446;27.979132
0.13307749;0.4690209;17.888739;10.066456;21.482903;27.57749;18.131912;92.050446;27.979132
0.8347548;0.75480384;17.888739;10.066456;21.482903;27.57749;18.131912;92.050446;27.979132
0.8347548;0.4690209;16.575325;10.066456;21.482903;27.57749;18.131912;92.050446;27.979132
0.8347548;0.4690209;17.888739;19.412207;21.482903;27.57749;18.131912;92.050446;27.979132
0.8347548;0.4690209;17.888739;10.066456;10.543377;27.57749;18.131912;92.050446;27.979132
0.8347548;0.4690209;17.888739;10.066456;21.482903;49.64817;18.131912;92.050446;27.979132
0.8347548;0.4690209;17.888739;10.066456;21.482903;27.57749;46.693336;92.050446;27.979132
0.8347548;0.4690209;17.888739;10.066456;21.482903;27.57749;18.131912;33.77737;27.979132
0.8347548;0.4690209;17.888739;10.066456;21.482903;27.57749;18.131912;92.050446;23.464945
0.13307749;0.75480384;16.575325;19.412207;10.543377;49.64817;46.693336;33.77737;23.464945
0.9802871;0.9474867;13.133203;7.455725;23.23043;19.337412;42.582214;37.88809;14.417799
0.7787276;0.9474867;13.133203;7.455725;23.23043;19.337412;42.582214;37.88809;14.417799
0.9802871;0.54258734;13.133203;7.455725;23.23043;19.337412;42.582214;37.88809;14.417799
0.9802871;0.9474867;18.260025;7.455725;23.23043;19.337412;42.582214;37.88809;14.417799
0.9802871;0.9474867;13.133203;4.1581774;23.23043;19.337412;42.582214;37.88809;14.417799
0.9802871;0.9474867;13.133203;7.455725;17.599113;19.337412;42.582214;37.88809;14.417799
0.9802871;0.9474867;13.133203;7.455725;23.23043;44.565304;42.582214;37.88809;14.417799
0.9802871;0.9474867;13.133203;7.455725;23.23043;19.337412;40.65255;37.88809;14.417799
0.9802871;0.9474867;13.133203;7.455725;23.23043;19.337412;42.582214;49.545258;14.417799
0.9802871;0.9474867;13.133203;7.455725;23.23043;19.337412;42.582214;37.88809;27.626827
0.7787276;0.54258734;18.260025;4.1581774;17.599113;44.565304;40.65255;49.545258;27.626827
0.53412;0.4174751;9.180135;18.146307;17.046535;43.219273;10.15432;83.72234;25.19422
0.53665614;0.4174751;9.180135;18.146307;17.046535;43.219273;10.15432;83.72234;25.19422
0.53412;0.6325295;9.180135;18.146307;17.046535;43.219273;10.15432;83.72234;25.19422
0.53412;0.4174751;7.62478;18.146307;17.046535;43.219273;10.15432;83.72234;25.19422
0.53412;0.4174751;9.180135;16.023716;17.046535;43.219273;10.15432;83.72234;25.19422
0.53412;0.4174751;9.180135;18.146307;26.731936;43.219273;10.15432;83.72234;25.19422
0.53412;0.4174751;9.180135;18.146307;17.046535;22.776402;10.15432;83.72234;25.19422
0.53412;0.4174751;9.180135;18.146307;17.046535;43.219273;14.935142;83.72234;25.19422
0.53412;0.4174751;9.180135;18.146307;17.046535;43.219273;10.15432;93.28064;25.19422
0.53412;0.4174751;9.180135;18.146307;17.046535;43.219273;10.15432;83.72234;14.086137
0.53665614;0.6325295;7.62478;16.023716;26.731936;22.776402;14.935142;93.28064;14.086137
0.24351326;0.5643753;16.323019;3.9637506;10.398358;36.132847;33.551243;77.27196;15.280003
0.22906485;0.5643753;16.323019;3.9637506;10.398358;36.132847;33.551243;77.27196;15.280003
0.24351326;0.9220249;16.323019;3.9637506;10.398358;36.132847;33.551243;77.27196;15.280003
0.24351326;0.5643753;6.677612;3.9637506;10.398358;36.132847;33.551243;77.27196;15.280003
0.24351326;0.5643753;16.323019;7.4631944;10.398358;36.132847;33.551243;77.27196;15.280003
0.24351326;0.5643753;16.323019;3.9637506;13.655609;36.132847;33.551243;77.27196;15.280003
0.24351326;0.5643753;16.323019;3.9637506;10.398358;16.562126;33.551243;77.27196;15.280003
0.24351326;0.5643753;16.323019;3.9637506;10.398358;36.132847;34.281075;77.27196;15.280003
0.24351326;0.5643753;16.323019;3.9637506;10.398358;36.132847;33.551243;76.92188;15.280003
0.24351326;0.5643753;16.323019;3.9637506;10.398358;36.132847;33.551243;77.27196;20.492226
0.22906485;0.9220249;6.677612;7.4631944;13.655609;16.562126;34.281075;76.92188;20.492226
0.6969622;0.26626495;5.782018;15.211984;29.25361;21.264694;21.054838;21.85489;5.576522
0.6398276;0.26626495;5.782018;15.211984;29.25361;21.264694;21.054838;21.85489;5.576522
0.6969622;0.11164046;5.782018;15.211984;29.25361;21.264694;21.054838;21.85489;5.576522
0.6969622;0.26626495;12.43798;15.211984;29.25361;21.264694;21.054838;21.85489;5.576522
0.6969622;0.26626495;5.782018;12.689319;29.25361;21.264694;21.054838;21.85489;5.576522
0.6969622;0.26626495;5.782018;15.211984;22.003557;21.264694;21.054838;21.85489;5.576522
0.6969622;0.26626495;5.782018;15.211984;29.25361;35.78885;21.054838;21.85489;5.576522
0.6969622;0.26626495;5.782018;15.211984;29.25361;21.264694;20.135813;21.85489;5.576522
0.6969622;0.26626495;5.782018;15.211984;29.25361;21.264694;21.054838;22.222118;5.576522
0.6969622;0.26626495;5.782018;15.211984;29.25361;21.264694;21.054838;21.85489;7.1859345
0.6398276;0.11164046;12.43798;12.689319;22.003557;35.78885;20.135813;22.222118;7.1859345
0.72943544;0.8432733;17.501036;19.007164;12.617417;26.7264;40.70498;40.58407;12.266082
0.20286265;0.8432733;17.501036;19.007164;12.617417;26.7264;40.70498;40.58407;12.266082
0.72943544;0.20962466;17.501036;19.007164;12.617417;26.7264;40.70498;40.58407;12.266082
0.72943544;0.8432733;13.883244;19.007164;12.617417;26.7264;40.70498;40.58407;12.266082
0.72943544;0.8432733;17.501036;17.042004;12.617417;26.7264;40.70498;40.58407;12.266082
0.72943544;0.8432733;17.501036;19.007164;13.986585;26.7264;40.70498;40.58407;12.266082
0.72943544;0.8432733;17.501036;19.007164;12.617417;27.291452;40.70498;40.58407;12.266082
0.72943544;0.8432733;17.501036;19.007164;12.617417;26.7264;44.241127;40.58407;12.266082
0.72943544;0.8432733;17.501036;19.007164;12.617417;26.7264;40.70498;78.998314;12.266082
0.72943544;0.8432733;17.501036;19.007164;12.617417;26.7264;40.70498;40.58407;24.390324
0.20286265;0.20962466;13.883244;17.042004;13.986585;27.291452;44.241127;78.998314;24.390324
0.27607238;0.5226208;4.774403;8.918635;26.478172;30.676632;13.27724;80.35528;23.129025
0.6641618;0.5226208;4.774403;8.918635;26.478172;30.676632;13.27724;80.35528;23.129025
0.27607238;0.96378934;4.774403;8.918635;26.478172;30.676632;13.27724;80.35528;23.129025
0.27607238;0.5226208;3.2501934;8.918635;26.478172;30.676632;13.27724;80.35528;23.129025
0.27607238;0.5226208;4.774403;3.1275358;26.478172;30.676632;13.27724;80.35528;23.129025
0.27607238;0.5226208;4.774403;8.918635;20.344484;30.676632;13.27724;80.35528;23.129025
0.27607238;0.5226208;4.774403;8.918635;26.478172;45.366978;13.27724;80.35528;23.129025
0.27607238;0.5226208;4.774403;8.918635;26.478172;30.676632;10.095342;80.35528;23.129025
0.27607238;0.5226208;4.774403;8.918635;26.478172;30.676632;13.27724;41.239517;23.129025
0.27607238;0.5226208;4.774403;8.918635;26.478172;30.676632;13.27724;80.35528;7.9309325
0.6641618;0.96378934;3.2501934;3.1275358;20.344484;45.366978;10.095342;41.239517;7.9309325
0.44360825;0.6850956;11.988067;14.28737;21.074501;48.680992;30.429611;68.6947;17.080162
0.97532725;0.6850956;11.988067;14.28737;21.074501;48.680992;30.429611;68.6947;17.080162
0.44360825;0.58901024;11.988067;14.28737;21.074501;48.680992;30.429611;68.6947;17.080162
0.44360825;0.6850956;11.049853;14.28737;21.074501;48.680992;30.429611;68.6947;17.080162
0.44360825;0.6850956;11.988067;11.549483;21.074501;48.680992;30.429611;68.6947;17.080162
0.44360825;0.6850956;11.988067;14.28737;19.729397;48.680992;30.429611;68.6947;17.080162
0.44360825;0.6850956;11.988067;14.28737;21.074501;34.12291;30.429611;68.6947;17.080162
0.44360825;0.6850956;11.988067;14.28737;21.074501;48.680992;30.693106;68.6947;17.080162
0.44360825;0.6850956;11.988067;14.28737;21.074501;48.680992;30.429611;13.652901;17.080162
0.44360825;0.6850956;11.988067;14.28737;21.074501;48.680992;30.429611;68.6947;17.4917
0.97532725;0.58901024;11.049853;11.549483;19.729397;34.12291;30.693106;13.652901;17.4917
0.88975126;0.14637007;10.224369;2.564729;19.89609;13.881188;22.933056;29.717243;7.0557885
0.34521964;0.14637007;10.224369;2.564729;19.89609;13.881188;22.933056;29.717243;7.0557885
0.88975126;0.44284233;10.224369;2.564729;19.89609;13.881188;22.933056;29.717243;7.0557885
0.88975126;0.14637007;16.816572;2.564729;19.89609;13.881188;22.933056;29.717243;7.0557885
0.88975126;0.14637007;10.224369;8.64943;19.89609;13.881188;22.933056;29.717243;7.0557885
0.88975126;0.14637007;10.224369;2.564729;25.929787;13.881188;22.933056;29.717243;7.0557885
0.88975126;0.14637007;10.224369;2.564729;19.89609;13.526556;22.933056;29.717243;7.0557885
0.88975126;0.14637007;10.224369;2.564729;19.89609;13.881188;24.975;29.717243;7.0557885
0.88975126;0.14637007;10.224369;2.564729;19.89609;13.881188;22.933056;63.079163;7.0557885
0.88975126;0.14637007;10.224369;2.564729;19.89609;13.881188;22.933056;29.717243;0.7979565
0.34521964;0.44284233;16.816572;8.64943;25.929787;13.526556;24.975;63.079163;0.7979565
0.8109298;0.62327546;3.213224;5.107029;15.393627;23.033714;38.481686;65.5984;19.920465
0.59800464;0.62327546;3.213224;5.107029;15.393627;23.033714;38.481686;65.5984;19.920465
0.8109298;0.6840385;3.213224;5.107029;15.393627;23.033714;38.481686;65.5984;19.920465
0.8109298;0.62327546;19.590717;5.107029;15.393627;23.033714;38.481686;65.5984;19.920465
0.8109298;0.62327546;3.213224;14.997598;15.393627;23.033714;38.481686;65.5984;19.920465
0.8109298;0.62327546;3.213224;5.107029;23.464037;23.033714;38.481686;65.5984;19.920465
0.8109298;0.62327546;3.213224;5.107029;15.393627;18.453184;38.481686;65.5984;19.920465
0.8109298;0.62327546;3.213224;5.107029;15.393627;23.033714;27.683384;65.5984;19.920465
0.8109298;0.62327546;3.213224;5.107029;15.393627;23.033714;38.481686;68.05561;19.920465
0.8109298;0.62327546;3.213224;5.107029;15.393627;23.033714;38.481686;65.5984;4.370449
0.59800464;0.6840385;19.590717;14.997598;23.464037;18.453184;27.683384;68.05561;4.370449
0.3642135;0.32338017;18.9303;11.984812;24.248878;39.40579;25.968021;10.269175;0.4730386
0.2709016;0.32338017;18.9303;11.984812;24.248878;39.40579;25.968021;10.269175;0.4730386
0.3642135;0.36979365;18.9303;11.984812;24.248878;39.40579;25.968021;10.269175;0.4730386
0.3642135;0.32338017;8.4129305;11.984812;24.248878;39.40579;25.968021;10.269175;0.4730386
0.3642135;0.32338017;18.9303;9.833398;24.248878;39.40579;25.968021;10.269175;0.4730386
0.3642135;0.32338017;18.9303;11.984812;12.12678;39.40579;25.968021;10.269175;0.4730386
0.3642135;0.32338017;18.9303;11.984812;24.248878;39.20571;25.968021;10.269175;0.4730386
0.3642135;0.32338017;18.9303;11.984812;24.248878;39.40579;36.653393;10.269175;0.4730386
0.3642135;0.32338017;18.9303;11.984812;24.248878;39.40579;25.968021;30.294727;0.4730386
0.3642135;0.32338017;18.9303;11.984812;24.248878;39.40579;25.968021;10.269175;21.419447
0.2709016;0.36979365;8.4129305;9.833398;12.12678;39.20571;36.653393;30.294727;21.419447
0.18633243;0.8938874;8.777479;10.922158;28.225702;42.48537;47.571136;48.736477;9.444321
0.46604815;0.8938874;8.777479;10.922158;28.225702;42.48537;47.571136;48.736477;9.444321
0.18633243;0.27608845;8.777479;10.922158;28.225702;42.48537;47.571136;48.736477;9.444321
0.18633243;0.8938874;4.795509;10.922158;28.225702;42.48537;47.571136;48.736477;9.444321
0.18633243;0.8938874;8.777479;18.22517;28.225702;42.48537;47.571136;48.736477;9.444321
0.18633243;0.8938874;8.777479;10.922158;27.800446;42.48537;47.571136;48.736477;9.444321
0.18633243;0.8938874;8.777479;10.922158;28.225702;40.44013;47.571136;48.736477;9.444321
0.18633243;0.8938874;8.777479;10.922158;28.225702;42.48537;17.250547;48.736477;9.444321
0.18633243;0.8938874;8.777479;10.922158;28.225702;42.48537;47.571136;47.620197;9.444321
0.18633243;0.8938874;8.777479;10.922158;28.225702;42.48537;47.571136;48.736477;11.268853
