-;-;-;-;kg N/ha/a;kg N/ha/a;-;-;kg N/ha/a;kg N/ha/a;-;-;-;-;-;-;-;-
0.270371;0.9847168;3.4848993;1.3856093;55.395416;81.35082;13.470247;18.340168;65.46966;55.679066;23.310957;90.340836;0.4603674;1.6439755;1.863971;2.3219097;1.8228675;2.2814906
0.5791474;0.8687456;10.142428;17.610937;13.560816;17.044716;16.142653;17.622597;69.0063;43.247475;66.66278;48.61701;0.45937723;0.239206;1.520881;1.3879178;1.8580579;0.5492325
0.37386546;0.37146416;6.4820776;11.384255;64.7175;9.766203;10.256209;6.1578555;50.435947;34.095623;35.873398;18.06046;0.2657495;1.408679;1.9117315;1.9754233;1.6344222;1.2767749
0.2502106;0.67963773;14.055351;6.9584236;71.61095;92.36564;9.063734;18.749783;1.090489;40.16921;78.189995;66.42172;0.39110425;1.4694165;1.6065758;0.99358827;1.9261003;2.5425842
0.2029804;0.8386395;3.567367;14.364213;76.48902;58.901867;19.305605;10.221675;80.191536;52.314697;18.55057;48.815063;0.39413586;0.89699835;1.5951526;2.178993;1.0348681;4.502937
0.4598017;0.45543918;5.698937;10.42287;12.870317;46.880795;11.485675;18.723646;37.96903;38.06681;69.63413;22.161255;0.13673499;1.4071879;1.2717617;1.0235056;1.8667662;2.517137
0.6716245;0.48300144;2.17517;1.6640233;70.80925;8.6530695;11.932706;11.443782;26.15216;44.605957;98.05043;22.880093;0.31854683;1.6531222;1.1049863;2.6286445;1.9679879;2.43599
0.56418425;0.7031782;1.7879472;13.354872;37.2522;54.635773;3.2266169;2.8380506;74.544525;64.21414;95.7767;79.022766;0.20889363;1.1673626;1.6930236;1.1968461;1.7658805;3.4052184
0.44141543;0.31767523;16.468725;19.4211;21.911585;27.877272;10.782125;3.6442413;79.143265;55.873383;79.072365;93.24621;0.36911905;1.9721792;1.4272616;0.99577636;1.8858823;2.2967618
0.99296004;0.29456848;18.211683;5.2176094;52.910263;20.116423;8.195573;10.459278;81.45265;44.192142;43.303402;52.618496;0.16951148;0.6164571;1.2953101;1.6996291;1.4008127;4.7136316
0.95162004;0.39984423;15.513887;17.395596;57.699177;39.71502;6.3075175;1.4718472;77.13683;87.25511;6.175672;68.479675;0.39705044;0.8146628;1.817663;2.5609188;1.7580193;0.814219
0.30052266;0.7930078;17.438107;12.798903;46.21964;4.533203;19.333399;15.599743;19.366953;34.954643;66.41601;13.4200945;0.28655228;0.109433465;1.6605861;0.8141612;1.3223416;3.205977
0.53208596;0.49327937;2.6453269;2.4800694;84.24367;60.188553;18.657349;6.8458323;77.932686;27.553932;1.3379161;45.658195;0.42713106;0.5210603;1.4718189;2.319919;1.5576475;0.8702822
0.7190775;0.6058866;18.06455;14.869525;16.423887;62.489197;19.575367;1.594846;25.178425;34.678513;77.91035;46.33126;0.41449496;1.8261068;1.8428763;1.3028489;1.7431945;4.2025723
0.78679264;0.35636044;9.854757;9.388313;41.308197;69.80493;7.6476865;13.324416;31.350729;62.864662;30.939606;16.184677;0.3724238;1.7817339;1.6486517;1.445887;1.109647;0.5366664
0.49309772;0.35528454;15.604233;16.080946;27.434612;3.2616131;13.353871;12.507619;26.674208;1.8427275;87.274956;3.6976469;0.11626327;1.0727031;1.0092449;0.1433775;1.3173944;1.7793624
0.79702544;0.720361;12.6993885;13.079165;5.8312163;18.38264;6.851508;3.4049597;22.651085;37.043198;30.951836;67.62484;0.40872237;0.7584696;1.971995;1.992298;1.1512123;1.0627111
0.29932;0.2867002;7.6475267;1.0529087;34.567337;77.462875;9.4466095;4.4440155;58.253647;5.3631864;60.560005;37.551025;0.3442421;1.1528058;1.480457;1.2443835;1.5953823;4.295904
0.4654501;0.7342726;6.031182;3.399647;72.08949;57.89321;6.061071;15.1250725;62.115147;78.9976;2.4185195;38.70667;0.15239565;1.3818675;1.686967;1.9920597;1.7483134;0.1679449
0.77314657;0.52056146;3.244473;7.696353;52.80165;1.8964095;12.104344;3.8708968;75.01578;37.536232;88.49798;95.35556;0.2268715;0.85864;1.287506;2.592264;1.1431093;1.0643095
0.7005462;0.73701674;8.840371;10.155232;42.455906;73.339554;6.48633;1.1225022;20.621418;17.173286;81.10325;17.958319;0.4988144;0.79061186;1.0731469;2.6473262;1.5874872;4.977399
0.86976814;0.5053836;10.387952;18.710419;47.995773;42.243595;6.57012;19.994549;47.82253;50.152958;56.98156;80.21506;0.46079746;0.20487072;1.0242769;2.7973247;1.0514181;1.6665002
0.23748562;0.8768417;19.679186;16.617472;31.937689;27.044245;9.004351;6.513306;59.993748;37.112247;10.501658;89.96343;0.22327009;0.755918;1.5876232;2.1064222;1.2143508;3.139463
0.33951336;0.24444494;1.7085191;16.230694;13.094189;75.671036;1.4348704;17.929983;37.282955;92.765236;68.420975;74.228424;0.29954436;0.2743214;1.3589412;2.638329;1.9147127;4.3690615
0.23879567;0.91463786;12.212834;11.251951;59.452545;36.676113;18.068556;8.867446;22.94769;67.24588;81.07749;34.799656;0.11632736;0.24835122;1.03663;2.249948;1.2256923;1.3692075
0.35369137;0.41492894;10.974901;2.7644105;81.72386;45.907734;5.21992;19.292776;8.722395;48.256817;87.082954;37.371857;0.49395537;1.3113054;1.7735088;2.2629287;1.7910751;1.3051693
0.20342624;0.23403376;1.4350276;15.170342;79.11627;86.21695;12.9854765;9.167785;28.54459;96.88542;63.3373;14.609631;0.48670405;1.6108974;1.5627682;2.6701655;1.4708904;1.7805408
0.6033682;0.64992356;7.2651043;2.6444182;24.100838;15.819388;2.295305;15.236758;52.66329;73.34726;24.375166;5.5326304;0.14611405;0.63671154;1.624886;0.20795111;1.8828799;3.2630963
0.6226515;0.37948337;9.035621;2.7375066;43.99448;57.000107;8.2516365;19.34724;17.673697;20.269484;96.12824;28.779228;0.23793949;1.8854455;1.1415118;0.9577668;1.7588134;1.187493
0.7263134;0.5673625;10.391126;5.8466334;55.660107;11.290964;1.8353797;6.363975;87.72396;46.996365;55.42422;33.449467;0.12394098;0.86063176;1.4594618;2.6199043;1.2269852;4.5821686
0.50793;0.84185135;5.4356656;18.528711;80.442764;97.80777;19.958364;1.5643017;70.98963;50.57685;9.505075;18.862076;0.42354932;0.11056003;1.4790204;1.0288208;1.0169296;2.022396
0.20256615;0.8332374;1.6479042;15.248457;20.454226;31.873693;17.5093;9.524155;11.087621;91.58479;95.87064;79.1082;0.2858281;1.4459368;1.2699418;2.3553703;1.9069059;1.6320655
0.7391129;0.6803085;6.5830193;2.4563985;14.090947;91.112564;17.188717;15.4644985;21.056421;56.079494;92.242195;55.826797;0.47892827;1.7451092;1.960836;1.0999409;1.29396;1.5964459
0.24343286;0.98229754;16.890875;18.4593;93.230736;37.333866;4.91911;11.716061;6.099544;68.95271;25.598122;16.639727;0.15587641;1.3567259;1.8155288;0.9391131;1.6489643;3.6309536
0.89293635;0.5710009;16.3493;15.884129;15.426262;84.77106;11.805954;16.869844;85.73747;17.179338;3.2271438;6.5022473;0.13162601;1.3332577;1.557126;0.8996061;1.2394634;0.75222284
0.2181232;0.23151071;4.4342647;12.469213;98.92185;76.69597;17.491192;6.067388;23.934185;41.137356;20.526745;97.7308;0.47078612;1.1332576;1.199341;2.847613;1.1747098;2.0763395
0.6243801;0.8555401;13.279703;3.4122784;60.29838;24.02241;8.198976;2.2907608;96.757866;18.931723;55.775284;62.667282;0.47041672;1.025382;1.0362613;1.5529908;1.6469262;1.3183447
0.9159343;0.37703508;18.5493;7.082334;50.400833;65.0452;1.6651851;5.197458;97.67026;45.5116;3.1543984;1.7243837;0.44155976;0.20367956;1.8494517;0.60032815;1.5667505;0.6812877
0.65799165;0.34099105;4.270046;6.7129545;19.705032;24.100834;8.985419;5.346125;25.179686;87.151;97.373764;27.579065;0.21027705;1.0243965;1.134517;2.3968384;1.354569;4.753549
0.6867334;0.25600794;3.4448504;13.160895;86.19015;2.8786495;17.948046;7.369967;92.61207;85.599365;17.505337;66.33383;0.49968445;1.7279942;1.8787812;2.2237077;1.0177795;4.5362277
0.74528867;0.46231994;1.4207791;12.169523;18.044344;30.747368;3.1113055;6.9238896;35.928936;15.950302;94.17624;86.73929;0.15296398;0.4053477;1.2421474;2.3671765;1.4884363;0.86027753
0.29792708;0.4609272;4.275818;6.267579;40.725525;71.34524;2.6615984;5.4501843;33.918476;42.037083;75.78171;90.86017;0.27935055;0.240389;1.5236055;0.2002901;1.9725829;1.6845543
0.73994166;0.44221723;16.4651;6.9108853;5.7554135;18.675776;12.368165;3.3147595;91.000175;95.33387;98.37025;64.062035;0.22884236;0.64780414;1.4426725;2.176815;1.2991416;1.292695
0.9042839;0.67455435;16.465805;10.850392;3.2322438;63.15238;5.309542;10.914808;59.797077;13.611164;7.7010756;5.22902;0.43315917;1.475482;1.015802;2.97231;1.69794;1.6514913
0.9793767;0.8012337;11.268589;17.062725;73.228065;76.72373;8.38663;14.516591;68.81222;16.65492;10.183453;10.011152;0.40708137;1.8842156;1.9938654;2.18456;1.0854706;4.039535
0.5544416;0.9502134;7.337725;3.3982756;21.566536;31.723589;8.587195;18.25822;42.110233;10.121884;94.74516;17.649761;0.27962536;0.5416336;1.9490086;1.1877557;1.9174889;0.8153738
0.47560388;0.27524006;16.328829;14.789023;60.478302;11.105596;14.299787;6.2396016;52.705353;52.635937;3.8350449;33.32469;0.33942983;0.3417477;1.5138463;0.16172713;1.2559181;2.6375628
0.8026477;0.32030547;4.70529;19.91781;72.61704;60.06259;1.5354886;13.550211;77.63046;99.71845;21.798615;86.193665;0.45607314;1.8624827;1.56802;2.9119713;1.2004423;0.43146506
0.63429946;0.671874;3.6572258;15.244925;49.68688;14.004237;13.523096;11.0236435;17.879711;88.9016;21.589886;88.94573;0.1325698;1.7968271;1.8495541;1.3589685;1.1232833;2.0491154
0.40584373;0.27850848;2.6949942;9.389852;65.9867;1.2572099;10.320308;17.793798;98.771805;23.240215;53.04339;36.473442;0.4719046;1.1456416;1.9820324;2.8866687;1.9192975;0.6195928
0.3377263;0.49661142;17.175194;14.901816;24.873701;13.942676;10.743029;14.206188;80.25314;80.90896;84.25124;31.575434;0.48719636;1.309817;1.8762206;1.4772403;1.1730269;1.8862822
0.33618423;0.69964176;14.582017;17.353043;81.96834;27.398129;14.435118;4.476116;27.525036;3.7297602;71.24187;48.29683;0.16199212;1.1339605;1.053086;2.35938;1.2133704;2.5275218
0.5673416;0.824436;12.86714;15.601501;21.417162;68.06055;13.184753;6.0602694;70.30369;60.49347;28.360897;29.30513;0.43392444;0.23621185;1.419226;1.761322;1.9480015;2.889389
0.33609954;0.37407944;14.821882;1.2423925;59.47075;33.926865;13.856704;12.865188;2.2986462;87.40985;51.36317;93.64596;0.1540532;1.4115824;1.848844;2.79869;1.0051312;2.2623816
0.21577516;0.7343885;3.7260952;3.4983768;83.750465;91.938286;6.6817336;15.272459;75.35701;36.052425;79.370415;42.07457;0.25497082;1.3919098;1.6875961;0.32686728;1.8147345;3.752358
0.24167103;0.7166957;8.310992;3.0357096;79.526855;74.48401;17.199274;2.4952948;79.94341;39.373455;13.405828;88.22978;0.28155538;1.8155413;1.5603999;0.54895455;1.2381804;4.3032117
0.9439076;0.8876929;16.46819;1.6046929;6.075707;98.759636;12.697012;13.281133;14.860043;65.61983;20.85184;3.1579733;0.3537585;1.140963;1.5670292;0.46966827;1.1885722;4.8103237
0.25836906;0.450998;18.418545;14.575937;37.351063;66.86425;9.7458935;4.2379594;31.211395;87.5145;29.252703;26.181656;0.2800281;1.6137452;1.8658681;1.5358418;1.1119148;3.319786
0.25854456;0.8000735;10.748817;6.0800953;85.40528;3.117529;10.532913;18.915798;65.23638;54.6995;52.37922;62.402447;0.20593557;1.7829021;1.9744978;0.6641338;1.4610562;1.3464618
0.56095076;0.8015999;3.3191674;14.7171755;85.24308;15.739226;5.65687;19.31137;70.97768;93.992165;97.56591;80.35953;0.25707555;0.18214695;1.9098998;1.1636109;1.3229152;4.330141
0.39608023;0.39135563;19.59183;13.65587;64.004524;27.68974;15.981496;17.324821;7.782429;59.05863;97.51517;36.17595;0.41299385;0.4809203;1.319889;1.3454615;1.228311;0.6037069
0.97015506;0.6969263;8.505543;10.948612;11.744588;70.62979;6.2846065;17.350157;43.23343;35.075012;83.74739;38.736755;0.14119165;0.7827632;1.4009248;0.29883623;1.2101849;1.8805994
0.92878866;0.74012965;7.060899;2.1345704;41.02246;64.880974;12.009358;19.261654;48.520462;84.531425;23.38177;73.29601;0.29994228;1.1569448;1.8823515;1.2853553;1.395036;0.615423
0.5237946;0.41954273;3.2798274;6.8008184;96.15405;21.317156;18.741701;6.435275;68.54297;81.74547;99.4585;20.073063;0.38368806;1.0495005;1.670174;0.43436253;1.8623605;3.6327848
0.55898523;0.56144;1.2399628;1.5151802;11.547331;70.10803;11.48013;10.929675;35.634663;64.90566;71.721245;5.1843004;0.105840154;1.4821156;1.0050715;1.951259;1.956811;0.98316777
0.5000909;0.5486222;12.469793;18.290384;80.338936;28.625898;1.7251613;3.544173;36.609577;14.592756;99.18311;15.000646;0.30933386;0.67663896;1.6952558;1.2414355;1.1025332;4.584744
0.23029289;0.81880766;12.636189;6.864039;42.36426;67.17742;19.395128;9.667424;22.49642;1.2413703;97.238846;73.28992;0.1473418;1.5106851;1.6831657;0.87328756;1.2791392;1.2756491
0.43427747;0.200553;5.4505816;2.8040416;74.72935;31.768028;11.724112;2.9884434;91.038506;6.1412034;35.73577;71.99785;0.16717681;1.7772176;1.3438953;0.38160107;1.1066991;4.0017147
0.29813877;0.6008213;4.0777483;1.0478442;6.3768167;21.821724;4.462072;14.14163;10.387319;25.933334;4.121471;14.534941;0.17654756;1.8856058;1.4884057;0.69678533;1.6681191;1.5329376
0.28189626;0.34747264;11.032167;12.618741;2.0211327;49.989304;10.441944;2.4376469;49.44438;24.560438;63.19742;17.540417;0.46844998;0.5240231;1.0415115;1.8901007;1.8454522;1.2974193
0.64868927;0.71747357;9.27273;12.798412;30.762215;98.0942;8.0117;17.331789;15.146431;62.126724;94.458145;89.02056;0.2352088;1.5014385;1.2496524;2.4064932;1.0102873;0.9893327
0.27901188;0.74429506;6.769427;19.90358;87.1478;65.0124;8.970449;17.179865;3.9854956;43.699173;5.013392;76.63277;0.4378652;1.3905904;1.5694418;2.3750556;1.4948651;0.8707455
0.28234506;0.6009012;5.1464243;6.4835744;68.300186;35.812496;10.195755;19.346773;69.77577;3.5721946;57.078697;44.305267;0.49298608;1.8813796;1.093978;0.6944543;1.0638874;4.1368656
0.58441097;0.63362366;17.32681;1.8839787;61.570553;52.326023;16.72113;1.517381;17.3989;86.7082;17.271048;54.86871;0.26087955;1.3153138;1.1874403;1.2606504;1.9363844;4.7138243
0.5538259;0.45204654;19.692732;15.808265;99.77026;44.422176;5.5737257;16.553656;58.659092;59.777924;40.8147;91.22592;0.46754757;1.0920898;1.7985364;1.9693861;1.2049032;1.5650369
0.31010783;0.45065814;7.756053;6.7870574;35.382286;4.1030326;13.549769;6.564067;62.83802;39.83328;70.23924;24.966148;0.43219018;0.90296435;1.1334816;2.4836261;1.6380496;4.412803
0.20355922;0.79609364;14.264485;7.2825217;85.17497;67.754524;14.662587;4.721709;97.62728;39.26155;7.750765;27.04958;0.3071946;1.6427473;1.1961118;0.7830592;1.3697369;1.9760697
0.35437956;0.30538508;17.445396;18.246952;11.856877;21.344265;19.623617;15.260547;43.66731;11.468771;96.95142;64.70042;0.43899772;0.49036688;1.5813698;2.9061916;1.3955137;4.7984757
0.3887138;0.8172026;1.5117989;11.932035;17.901936;53.88854;6.9660497;3.2812338;8.458588;51.61957;12.293002;40.224247;0.31334904;1.5524827;1.0730889;0.5902586;1.3373376;2.8301268
0.84019876;0.7240105;18.253233;8.606644;48.331573;8.020125;4.808211;17.640121;46.568283;99.08755;38.10453;33.059494;0.15276396;1.4304049;1.3900688;0.26938128;1.3914448;1.844576
0.9323507;0.9075797;10.48383;19.060596;95.98846;79.23943;18.762821;17.63127;14.23503;52.63257;43.93352;76.4194;0.49745518;1.7164961;1.8117893;1.0241373;1.5000465;1.5359315
0.52475554;0.40811574;11.578236;6.040532;70.63688;2.7254813;19.070364;11.563258;52.310375;2.4729526;19.861816;1.5385375;0.20418227;0.4077344;1.4656779;1.2875248;1.5446258;0.769795
0.5240214;0.6049432;11.257593;1.4080803;12.140492;32.82484;15.784648;9.031919;48.45797;62.34004;18.289839;44.157246;0.42381322;0.93627566;1.0442713;2.470143;1.7987907;1.6896905
0.769985;0.2311916;5.615617;5.3866305;95.53583;38.948387;8.356518;17.900124;45.990673;1.744338;11.872957;29.677567;0.10734105;1.61216;1.6137043;2.4722137;1.6706954;0.88262534
0.7015376;0.93000525;15.862587;1.8383933;76.80612;77.46497;19.460743;14.53508;79.428185;91.28944;73.7441;94.66957;0.14272107;0.7774231;1.2996402;0.432662;1.6812772;3.347294
0.34731215;0.7403132;14.914429;8.7472;73.924126;97.38513;12.086073;1.6115513;37.923103;52.082897;11.964295;50.836212;0.281096;0.76570165;1.0702429;0.31808886;1.8248074;2.6320808
0.2861513;0.6983002;2.8200545;16.790264;55.597424;19.941835;5.1506066;8.828372;76.26459;69.35995;73.52197;79.45019;0.37680852;1.0080577;1.9064611;2.3724637;1.3605423;2.1397643
0.55008954;0.78615135;11.69304;19.528412;39.959755;14.766774;16.68623;9.165812;78.41612;87.59712;34.348614;76.28018;0.2933615;1.5416586;1.170776;2.8958151;1.9519753;2.7289107
0.6518627;0.42746308;19.183498;14.306097;11.879867;62.5485;10.152637;17.266716;37.10163;78.71794;94.54284;84.645584;0.3592911;0.9986447;1.4026768;1.7299782;1.5154032;2.2393425
0.31096607;0.68308824;17.55199;18.596184;62.359497;22.512463;2.0952008;17.772255;32.21143;54.952187;68.12013;12.599933;0.3094078;0.26306725;1.3741444;0.80806714;1.2436074;0.9286359
0.4346188;0.8407375;12.892183;8.762109;13.64136;3.397629;15.783764;11.327709;2.9597197;40.95903;32.325054;93.09583;0.25357637;0.8964095;1.3762292;1.4000314;1.0525761;1.0964465
0.4447544;0.27223554;4.7751737;6.75148;59.404606;23.949259;16.514198;3.1330397;78.04975;92.47759;63.917408;43.72533;0.43861032;1.0700179;1.3522528;1.8498359;1.863556;4.530706
0.40903857;0.96705353;7.5972395;3.9302793;54.425224;24.217901;17.259216;12.572469;73.80023;3.2880037;13.775798;19.762686;0.1146735;0.91988903;1.2141243;0.76072705;1.4373904;4.245924
0.568609;0.9135094;3.8568034;10.516733;60.055912;55.601578;4.089853;9.748155;15.942588;41.21161;24.999258;46.216354;0.40697688;1.4479989;1.3841184;2.2621665;1.5061775;4.713156
0.72245085;0.97041506;16.616682;7.211823;82.85165;45.552925;7.389792;9.035529;16.530443;50.44483;20.817139;79.90372;0.4105245;0.1136603;1.1198336;0.19125324;1.196796;4.1536107
0.6075119;0.8466788;15.794745;3.0432162;41.706596;34.01114;16.040325;19.702135;77.00132;87.243935;64.10372;57.50746;0.21221027;0.9004492;1.8858026;0.7478451;1.5711569;2.5892122
0.36116526;0.43544888;18.296808;18.706387;44.223198;29.62008;15.470841;19.920692;13.680521;17.381725;7.4571424;62.50584;0.11789081;1.1465902;1.7774158;0.2068161;1.3993493;2.2512639
0.28235123;0.6652444;2.2045155;3.3503723;6.9380045;27.519182;17.830812;8.7823715;79.86451;70.244156;50.938488;30.006989;0.21104586;1.5981551;1.6469157;2.428134;1.3256615;4.0249205
0.8574964;0.29612994;19.329556;15.055049;29.486242;86.31394;11.407456;18.757061;22.898586;67.16485;60.907867;86.06143;0.36219123;0.9038079;1.9589646;0.2877156;1.7185514;1.9332976
0.58344376;0.8033334;19.36212;2.2934263;9.021192;46.620205;6.9035063;5.647492;48.775913;95.99449;81.73747;58.4997;0.45171332;1.9673127;1.8805126;0.59769434;1.4190564;3.0138035
0.24971135;0.32291174;13.8137865;11.015213;15.034065;85.63756;8.800544;4.676398;19.734138;86.99471;9.075631;51.613087;0.20279768;1.3787346;1.4952483;1.6003115;1.6400979;1.339486
0.4064972;0.89345914;17.753216;13.821248;43.252876;99.579414;6.584756;13.4777565;26.2483;48.95134;96.62235;81.01265;0.110104986;0.9786053;1.7501222;2.6327076;1.4552517;2.4673667
0.843227;0.39244556;9.330319;5.4561553;41.31219;50.06475;13.20523;10.50883;58.28114;10.101172;60.478115;51.49498;0.25242656;0.82842803;1.0881059;1.1390357;1.8137008;3.4424999
0.80138105;0.32832953;6.954682;2.4373434;93.649895;92.92092;10.400297;15.169585;85.38864;84.184685;25.231546;35.652348;0.43828273;1.0624216;1.8771899;2.3198338;1.6103023;2.0558825
0.9006533;0.2567235;3.9330006;12.273928;12.812679;18.28399;11.777092;3.0877979;59.573784;25.51369;9.2470045;96.56841;0.15085411;1.6138858;1.9866548;1.5618333;1.4384077;2.710569
0.68167025;0.7690921;1.6000099;12.455231;15.780961;31.668747;13.776028;10.165904;21.881178;75.67092;64.62974;26.521185;0.1142348;1.9667675;1.6291152;2.8740196;1.2909181;4.7412167
0.5383248;0.34896302;1.7979497;6.9276676;75.33576;66.23185;5.5442176;13.953728;55.772007;56.63441;65.43426;23.290634;0.42827418;0.29313084;1.4455508;2.2212133;1.4367008;4.3701625
0.541308;0.35813424;14.139768;8.147674;3.2174616;24.563503;17.9981;10.520331;18.349651;5.7544503;13.804124;68.84216;0.42757207;0.77390486;1.8519921;2.3820407;1.9932327;2.9684038
0.35520002;0.3357573;7.3949184;1.8665096;65.44369;59.58474;1.8895069;6.4402184;52.104954;1.2729064;31.8668;40.668774;0.22550336;1.1856853;1.1463791;1.4473653;1.3407351;4.5613112
0.72063917;0.4446361;2.0271719;6.619983;75.00855;89.9962;5.6500006;10.515446;22.908134;13.590912;10.760727;14.987937;0.4638284;1.0611513;1.7294806;1.8670189;1.0249474;2.8209672
0.668055;0.95296913;3.1318438;17.769447;63.26971;97.387825;3.365502;12.119657;78.45709;28.031216;86.89045;18.271502;0.27017578;0.6778099;1.1153384;2.3492312;1.0189934;1.0116003
0.32389152;0.58929735;13.640391;4.2545958;29.492691;53.95271;8.813887;11.456784;85.4612;28.147257;24.950804;54.993645;0.3067209;0.6298707;1.1681366;0.33909738;1.6294794;0.9016278
0.90853035;0.40870234;18.834925;9.892986;11.255111;73.93508;18.94967;11.751893;62.80814;22.923546;46.042603;85.75039;0.49228707;1.0874519;1.4779794;1.349456;1.0293108;2.5433705
0.49477455;0.33631262;8.751586;13.859698;99.42325;60.720127;16.711395;9.412985;40.07813;87.12075;64.55013;99.71343;0.2835788;1.6453631;1.1692165;0.9565816;1.0467734;4.6028614
