;[mm];[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-]
5;1350;68;820;0.06385685;0.11122351;0.19562379;4.472941;2500;0.3066859242610964
5;1350;264;528;0.1217768;0.13815528;0.24799858;19.138924;2500;0.3974443667897046
5;1350;210;174;0.07569099;0.08119177;0.15197626;7.011827;2500;0.23727003129976643
5;1350;108;1184;0.029879434;0.13720801;0.19577572;14.85051;2500;0.28746929902641716
5;1350;163;867;0.13539007;0.15576077;0.165906;6.5604024;2500;0.21533805258277713
5;1350;204;734;0.03247849;0.19516477;0.15886569;5.981701;2500;0.18250949142588843
5;1350;237;582;0.09170275;0.0982537;0.14607424;10.171539;2500;0.21141127680664631
5;1350;33;856;0.04524234;0.17681909;0.13434255;14.917719;2500;0.14571027051104604
5;1350;16;160;0.048840415;0.18788624;0.13533783;1.0744438;2500;0.14308834578940574
5;1350;43;398;0.06603639;0.17980094;0.21613762;4.2510967;2500;0.30123665082437684
5;1350;124;158;0.034925077;0.16730826;0.14856803;15.7121105;2500;0.17606329145951322
5;1350;145;159;0.0897138;0.11839663;0.17943637;7.706373;2500;0.26676959931863464
5;1350;49;35;0.034845263;0.19761923;0.13202694;17.252472;2500;0.13367758977216662
5;1350;129;909;0.067274496;0.17672518;0.13187015;3.5314627;2500;0.14131489473378273
5;1350;138;280;0.13339855;0.15480493;0.18806186;16.44688;2500;0.26004592399874166
5;1350;41;1000;0.07396237;0.13487905;0.1874145;12.82004;2500;0.2717312867155184
5;1350;275;1086;0.09641496;0.18478812;0.17578952;4.201295;2500;0.2191042449272696
5;1350;183;210;0.14885084;0.15013187;0.2039779;1.2345388;2500;0.2955669192036835
5;1350;122;853;0.02189665;0.17895387;0.19555385;17.746395;2500;0.2606627741260217
5;1350;157;557;0.035120413;0.11897226;0.13001513;6.4887505;2500;0.16537501685985245
5;1350;101;1103;0.03610011;0.20455557;0.10832433;5.585944;2500;0.09207215997133526
5;1350;257;586;0.04963692;0.2359102;0.14045098;4.493123;2500;0.1350780100282477
5;1350;176;460;0.029453041;0.12855531;0.16468704;7.7452044;2500;0.2292212173891238
5;1350;153;360;0.062986135;0.11658634;0.13124475;10.953324;2500;0.16918633662583962
5;1350;274;1085;0.052507795;0.19891477;0.17236021;10.07611;2500;0.2057927490078269
5;1350;253;279;0.099261396;0.17218654;0.10550641;17.173174;2500;0.09719734493695001
5;1350;245;994;0.06442057;0.098575465;0.17156868;4.74946;2500;0.26523613646970406
5;1350;75;241;0.053342294;0.15121838;0.1527269;15.184081;2500;0.19208824483353937
5;1350;54;775;0.058443233;0.12736754;0.24386589;18.275112;2500;0.39750353215185025
5;1350;210;546;0.045045838;0.24968563;0.23150498;1.7004279;2500;0.29289043544353666
5;1350;145;134;0.10121457;0.15115575;0.24266772;15.273081;2500;0.37579924100546225
5;1350;208;159;0.059242606;0.16210318;0.19882447;6.2151165;2500;0.27725471697931475
5;1350;230;344;0.12119837;0.15815447;0.24579304;9.50616;2500;0.3771439532922474
5;1350;95;922;0.07161381;0.15903553;0.12842782;2.1604102;2500;0.14245765491530177
5;1350;92;877;0.108575016;0.17812511;0.17985879;6.592603;2500;0.23039424193743183
5;1350;152;254;0.04523504;0.14058623;0.21147701;3.1298625;2500;0.31786615663128726
5;1350;89;576;0.03832607;0.1157747;0.17235193;5.4243755;2500;0.25381132129490547
5;1350;203;125;0.058850456;0.15546031;0.132062;1.6230316;2500;0.15074339545964024
5;1350;226;861;0.064021856;0.116619736;0.1980731;18.83871;2500;0.3076263624181111
5;1350;146;954;0.08332753;0.19203213;0.24568143;18.01111;2500;0.3534304482799385
5;1350;219;1073;0.09696751;0.13297102;0.17848007;13.368908;2500;0.2545811170194748
5;1350;158;1064;0.02356688;0.16973266;0.13721666;7.17888;2500;0.15390699442556646
5;1350;216;412;0.122434355;0.14360173;0.10607765;18.922726;2500;0.10847093071543341
5;1350;75;312;0.107740395;0.12129243;0.11562052;19.464497;2500;0.13613358407376974
5;1350;224;1076;0.04454966;0.18086955;0.2165836;16.09609;2500;0.30147850629942385
5;1350;217;183;0.024851589;0.15226687;0.17278878;13.950518;2500;0.2309479902330273
5;1350;87;80;0.09838681;0.20089547;0.13129891;7.2471724;2500;0.13126547218898832
5;1350;171;383;0.03127284;0.21757989;0.22901168;17.782368;2500;0.3048224760193078
5;1350;258;914;0.05338727;0.22483625;0.16541141;10.498383;2500;0.18202002387198626
5;1350;82;836;0.0799868;0.18397304;0.21936241;13.014626;2500;0.30517079740361347
5;1350;223;1184;0.07789509;0.147545;0.22169389;4.291637;2500;0.334245040603929
5;1350;286;437;0.026917718;0.12454202;0.20768754;1.4072973;2500;0.321932793768734
5;1350;261;338;0.11827405;0.13172649;0.24588613;19.762814;2500;0.3982038152126868
5;1350;126;460;0.028486585;0.13662507;0.23453508;12.808099;2500;0.36977023416720134
5;1350;186;940;0.047505405;0.24671435;0.11881575;14.020842;2500;0.09741690270713149
5;1350;297;265;0.030905815;0.15648393;0.15156281;1.9574317;2500;0.1870902288325081
5;1350;174;1137;0.09676818;0.10833176;0.24313714;9.0082;2500;0.41284722874003027
5;1350;43;619;0.10508132;0.1276526;0.19833538;6.400852;2500;0.2997298232776004
5;1350;23;941;0.025518078;0.19987409;0.16655993;16.87727;2500;0.19458951378443928
5;1350;239;994;0.09698657;0.15128563;0.22931811;10.225128;2500;0.34752605523268
5;1350;132;579;0.034615513;0.23290163;0.19583356;8.3057785;2500;0.23389135593345453
5;1350;81;892;0.034306806;0.2293398;0.15558594;3.8091674;2500;0.1630323174446414
5;1350;110;443;0.037324466;0.24888837;0.14068712;8.287394;2500;0.13147878426313378
5;1350;229;975;0.09521716;0.1252703;0.22766547;7.8794646;2500;0.3641966050898131
5;1350;144;990;0.062358193;0.1677677;0.22701488;15.953013;2500;0.3311616885864088
5;1350;261;683;0.09074613;0.19036545;0.2377459;17.102886;2500;0.33834737660428044
5;1350;223;269;0.021605767;0.1707439;0.21768156;8.20557;2500;0.310068037047827
5;1350;292;1164;0.08603515;0.10085287;0.12771535;8.795412;2500;0.1717034323071019
5;1350;267;1136;0.07459578;0.07677275;0.15827173;19.529278;2500;0.2547975922943789
5;1350;83;747;0.050608408;0.21016367;0.149212;8.185758;2500;0.1590250934508859
5;1350;201;1180;0.09178933;0.16134854;0.13868138;12.943719;2500;0.1603561394054437
5;1350;15;608;0.0711493;0.12035876;0.21920888;3.5611167;2500;0.3500025660554001
5;1350;297;456;0.08245763;0.087029696;0.11869608;9.1488495;2500;0.16232287276189872
5;1350;85;557;0.045898438;0.110481195;0.17188114;5.5903563;2500;0.2567026124910886
5;1350;202;64;0.043557003;0.17962243;0.22984585;5.615319;2500;0.3291451203172252
5;1350;256;663;0.04370169;0.13532065;0.21834563;5.4474654;2500;0.33628347502648365
5;1350;56;802;0.09572562;0.17328393;0.14010616;10.01927;2500;0.15765628131850998
5;1350;255;140;0.084532455;0.2079726;0.10533208;6.588717;2500;0.08642404924597513
5;1350;13;314;0.03511864;0.23141026;0.16208155;16.519094;2500;0.17360135006380978
5;1350;138;868;0.117468864;0.16027045;0.18902586;9.5256;2500;0.25863560587830703
5;1350;146;954;0.13309667;0.16552219;0.22821246;2.04227;2500;0.33515783437761953
5;1350;118;1183;0.0760733;0.18504828;0.1792404;9.334374;2500;0.2255836469342337
5;1350;180;311;0.07273671;0.16236185;0.13987195;2.8851075;2500;0.16210715856653607
5;1350;275;1011;0.08053536;0.19096634;0.20361346;3.795893;2500;0.26976881824917015
5;1350;104;214;0.07316444;0.16141331;0.16024871;3.5706332;2500;0.2012628793529702
5;1350;177;165;0.03030821;0.18456906;0.22378553;16.063324;2500;0.31371727869760024
5;1350;264;877;0.042351257;0.11252449;0.1035588;9.161382;2500;0.11752891535302439
5;1350;234;540;0.068795726;0.17765133;0.16285165;1.0185543;2500;0.1980281329748751
5;1350;21;954;0.14205362;0.14257409;0.16332375;10.722489;2500;0.21779771787205227
5;1350;283;346;0.030339902;0.2236328;0.18813151;4.8236747;2500;0.2238107727958641
5;1350;23;263;0.047359515;0.16326243;0.15379168;14.629361;2500;0.18792130087478282
5;1350;180;663;0.07237196;0.17016295;0.1603262;18.890966;2500;0.19692976450422586
5;1350;176;147;0.119354375;0.15258904;0.2102339;4.236514;2500;0.3068167880306522
5;1350;238;341;0.07528758;0.18934841;0.1256924;6.252778;2500;0.12569648692182764
5;1350;53;207;0.048404228;0.17527254;0.13575548;14.53337;2500;0.14889515176137164
5;1350;62;390;0.0641569;0.14009464;0.11535808;13.015111;2500;0.1267571875845663
5;1350;228;920;0.045847315;0.16368225;0.13865061;16.738323;2500;0.1592331114256687
5;1350;53;153;0.09138749;0.19479889;0.17580862;13.3345;2500;0.21420645362864177
5;1350;146;738;0.065969944;0.10950811;0.12837376;4.628306;2500;0.16765335970826414
5;1350;222;705;0.08727489;0.19217204;0.111036606;16.871769;2500;0.1000692883547326
5;1350;198;650;0.06165048;0.11764208;0.24945499;4.0553493;2500;0.4182352583116283
5;1350;71;586;0.034315046;0.26281843;0.16828091;2.5926168;2500;0.17305761559339283
5;1350;98;799;0.078975245;0.13827619;0.22473226;18.850634;2500;0.34757899387096997
5;1350;291;1023;0.12685335;0.13316122;0.21081612;12.092209;2500;0.3219699361487574
5;1350;140;202;0.07695489;0.18245128;0.124816306;7.2919564;2500;0.1266694419817495
5;1350;22;978;0.11195748;0.15392217;0.17684174;5.8711414;2500;0.23805138638127749
5;1350;73;83;0.085773475;0.1826359;0.18517882;2.6093867;2500;0.2383131333701169
5;1350;109;583;0.059476558;0.09638465;0.123675466;11.63929;2500;0.16634672276827298
5;1350;299;618;0.042777322;0.14822282;0.11678457;17.535667;2500;0.12585326663735266
5;1350;97;245;0.08978336;0.09467306;0.13948417;13.918553;2500;0.20019316270118712
5;1350;17;116;0.04740553;0.20738347;0.13918954;15.478351;2500;0.1425569285943141
5;1350;158;99;0.04131847;0.21117914;0.14163782;12.3700485;2500;0.14542755548041042
5;1350;34;54;0.022998303;0.17155673;0.13786845;1.1878036;2500;0.15431027484999538
5;1350;89;692;0.08514201;0.18388928;0.18202223;9.45675;2500;0.23153983358634103
5;1350;297;195;0.0683801;0.12836298;0.1441593;1.6799828;2500;0.18798569962956269
5;1350;214;972;0.07247999;0.1289603;0.21574673;2.5447545;2500;0.3356671990193442
5;1350;24;1079;0.035438333;0.17438929;0.10785718;4.3385167;2500;0.10042612741450677
5;1350;140;357;0.09435828;0.16733019;0.19322613;17.898184;2500;0.26280659632470915
5;1350;59;205;0.02519974;0.12656695;0.21586676;5.087297;2500;0.33780592673277704
5;1350;45;497;0.114959076;0.17101072;0.16557539;9.5835;2500;0.20654514910506583
5;1350;180;1059;0.053324558;0.20048366;0.1478987;17.653091;2500;0.16046021931703794
5;1350;156;485;0.06397602;0.17401373;0.14546317;13.884231;2500;0.16718809731657952
5;1350;225;138;0.04582287;0.13977689;0.14916897;3.520336;2500;0.1913773560876823
5;1350;268;1181;0.06617717;0.20164984;0.11760448;9.784447;2500;0.10796939164917738
5;1350;81;604;0.10910229;0.17181592;0.18716134;15.647802;2500;0.24815211374237978
5;1350;277;417;0.11241536;0.112816654;0.19352126;9.433815;2500;0.30090236527511327
5;1350;160;1073;0.060280096;0.13358903;0.15845229;5.1310773;2500;0.21343611043456429
5;1350;85;1113;0.053927634;0.15315537;0.24337873;13.226704;2500;0.3757898113835685
5;1350;255;601;0.046200864;0.16623679;0.23671518;8.743539;2500;0.3522965487399873
5;1350;20;374;0.068519674;0.12736763;0.14468126;10.761389;2500;0.18960625412726173
5;1350;172;584;0.07203347;0.1847948;0.2098527;3.3745244;2500;0.2856425845513825
5;1350;219;270;0.08236945;0.1189567;0.117447376;18.19584;2500;0.14084274706219763
5;1350;91;579;0.09361301;0.17956954;0.21367207;18.499723;2500;0.2964153697410251
5;1350;260;283;0.058130898;0.16142274;0.21036084;6.761619;2500;0.30116939399053877
5;1350;79;750;0.117579445;0.12676458;0.1534943;6.559593;2500;0.20764015353497967
5;1350;253;914;0.030535856;0.261657;0.1580426;4.2414355;2500;0.15617254165558006
5;1350;32;1163;0.08151301;0.13539504;0.18790923;12.130809;2500;0.27240121524484673
5;1350;56;1012;0.04640129;0.12915066;0.14203319;4.782033;2500;0.18331663325473835
5;1350;120;112;0.0345591;0.19792925;0.18591042;12.675328;2500;0.2318256300964584
5;1350;257;261;0.030774234;0.19372709;0.2331438;18.968952;2500;0.32693679356854755
5;1350;51;642;0.09618667;0.17120084;0.16672564;4.4360056;2500;0.20865748099216505
5;1350;263;316;0.044396244;0.23463367;0.13063118;5.2921977;2500;0.11934276844783957
5;1350;76;27;0.113657266;0.14323573;0.18370666;2.732625;2500;0.25853472625434903
5;1350;141;908;0.06635065;0.22936755;0.19792697;6.9835353;2500;0.23939119670375478
5;1350;112;435;0.045222133;0.14515707;0.17889766;17.750729;2500;0.24753362320233296
5;1350;44;88;0.067669325;0.11821;0.10354435;1.3030849;2500;0.11477900042778005
5;1350;283;615;0.036426987;0.15726605;0.20039213;13.089243;2500;0.28350723924562476
5;1350;137;1172;0.025769321;0.22486678;0.105534166;8.296469;2500;0.08248008707141795
5;1350;210;817;0.05145829;0.13342285;0.16261357;7.033366;2500;0.22192394703786275
5;1350;176;198;0.050799478;0.11246314;0.16215965;4.2717443;2500;0.23487859524342386
5;1350;155;622;0.08257729;0.21408105;0.22696091;16.821863;2500;0.30273857840879986
5;1350;188;1083;0.055844013;0.1413476;0.22940086;16.632996;2500;0.3551388488174908
5;1350;270;74;0.06716366;0.11619554;0.21625626;1.7772702;2500;0.34708084664211086
5;1350;212;769;0.089325964;0.11448638;0.22295932;11.95483;2500;0.36307409974691623
5;1350;164;868;0.042781025;0.13098274;0.13282035;8.884214;2500;0.16424685711313222
5;1350;197;847;0.06463772;0.09072744;0.20744261;1.1185868;2500;0.3503546460772834
5;1350;185;188;0.024490334;0.1713172;0.21239261;6.8014007;2500;0.2989503522393138
5;1350;135;1089;0.05861933;0.1420601;0.2167111;4.5723767;2500;0.3277850939087149
5;1350;191;393;0.06803828;0.20361416;0.21921748;15.5055275;2500;0.29336884599758717
5;1350;138;71;0.061669838;0.15367568;0.12448642;9.498968;2500;0.13756727167772856
5;1350;229;109;0.035583742;0.22492908;0.13853876;16.162092;2500;0.13541957453797296
5;1350;290;554;0.04049376;0.21986313;0.21755297;19.407543;2500;0.2813150291858319
5;1350;288;57;0.05833688;0.21001193;0.1221023;8.626268;2500;0.11280327250840369
5;1350;248;937;0.060264003;0.22751233;0.11859413;11.552667;2500;0.1020654333179719
5;1350;184;1040;0.05710654;0.16768816;0.246552;19.48492;2500;0.3717810886665312
5;1350;227;25;0.046846848;0.118746154;0.24516857;4.1592393;2500;0.4078422302510243
5;1350;61;973;0.029363368;0.12643608;0.15051007;2.029323;2500;0.20183021266973247
5;1350;148;1177;0.061901163;0.11613527;0.10128897;9.922723;2500;0.11152978701499781
5;1350;84;46;0.068685606;0.20569614;0.15973698;10.269523;2500;0.17960293482280923
5;1350;11;872;0.02929568;0.20685674;0.103881046;18.651459;2500;0.08444891257713036
5;1350;290;1198;0.033772357;0.13724539;0.12151417;9.657034;2500;0.13950192057888025
5;1350;260;958;0.055056132;0.114839315;0.13361707;9.435553;2500;0.17495157596792738
5;1350;158;611;0.097247146;0.18647829;0.22588299;10.464212;2500;0.31676840531933453
5;1350;83;1062;0.09573099;0.13227357;0.15629508;9.466778;2500;0.2099022525510555
5;1350;210;852;0.034839015;0.14094563;0.10123315;18.076548;2500;0.10090978344244644
5;1350;136;358;0.092434;0.19207813;0.19553153;12.738287;2500;0.253370552827955
5;1350;242;276;0.07496573;0.18314332;0.11059446;16.129717;2500;0.10216706757280462
5;1350;299;619;0.09740108;0.12426423;0.23411569;3.937834;2500;0.37898063348617467
5;1350;111;453;0.08614512;0.1336147;0.13680306;17.643543;2500;0.17057644992859433
5;1350;80;402;0.03833572;0.21256204;0.1356612;19.430882;2500;0.13468923481787665
5;1350;87;221;0.09706281;0.10368356;0.15955658;19.18071;2500;0.23576513402125782
5;1350;37;1015;0.07262249;0.22736402;0.11611691;19.672707;2500;0.09819981899535372
5;1350;124;848;0.12897953;0.13870364;0.10347071;14.249288;2500;0.10576944666508464
5;1350;15;404;0.05269658;0.1934474;0.23715512;13.75859;2500;0.335210197373862
5;1350;43;292;0.0727905;0.18032736;0.22954124;2.2794383;2500;0.328069581021291
5;1350;88;162;0.09586757;0.203545;0.23744808;6.375494;2500;0.32961373799625543
5;1350;56;143;0.019018363;0.13259888;0.20149592;15.953981;2500;0.3027337275018279
5;1350;222;754;0.0592624;0.0941613;0.101952955;7.8608756;2500;0.12408061330328762
5;1350;40;139;0.03799007;0.22976409;0.24597828;12.789878;2500;0.3313450485108401
5;1350;261;1152;0.030053107;0.15135568;0.20631444;12.143287;2500;0.29955932685608927
5;1350;74;342;0.054623883;0.1981511;0.16228484;12.033523;2500;0.18747853694846164
5;1350;41;40;0.10920983;0.11629123;0.20987193;8.038237;2500;0.3332152781189118
5;1350;12;1027;0.096773215;0.10102731;0.18506134;17.811623;2500;0.29227514260980025
5;1350;217;447;0.054620992;0.13008001;0.20075202;5.7301474;2500;0.30302316530841167
5;1350;84;418;0.08350576;0.18300614;0.22361566;15.637005;2500;0.3143452575237493
5;1350;157;151;0.032448597;0.14319868;0.24042748;1.482182;2500;0.3771762800016168
5;1350;42;795;0.046444435;0.12736371;0.21949823;16.929722;2500;0.34494500394045446
5;1350;295;436;0.10679688;0.10949301;0.23438248;15.404231;2500;0.3924767527774708
5;1350;46;989;0.069896065;0.097995445;0.18512551;19.600048;2500;0.2949481838378723
5;1350;129;760;0.09331;0.15291677;0.15076491;3.2947736;2500;0.18739908736768787
5;1350;256;1057;0.06315523;0.23564039;0.20045342;16.268568;2500;0.24121533961113362
5;1350;81;750;0.106244385;0.1559426;0.18343413;6.8714786;2500;0.25003443303787404
5;1350;87;937;0.1170253;0.123459935;0.10843179;5.710669;2500;0.12146837702060825
5;1350;244;838;0.10358983;0.10560594;0.18638223;4.895671;2500;0.2913730970000328
5;1350;89;560;0.10136268;0.19683579;0.16261199;14.650135;2500;0.18866049542532956
5;1350;10;829;0.046329174;0.23566231;0.15543579;18.906708;2500;0.16050728116906016
5;1350;134;799;0.13261949;0.14046915;0.20866905;13.391216;2500;0.3120643482004249
5;1350;13;17;0.058404073;0.12609693;0.23276645;6.050368;2500;0.3745263564404664
5;1350;273;841;0.019438434;0.14909868;0.12957102;8.596789;2500;0.14903009117832333
5;1350;196;321;0.023429038;0.15326212;0.21923438;5.579429;2500;0.32502208040414504
5;1350;179;654;0.06247563;0.12632772;0.12543923;2.3259625;2500;0.15241544503161977
5;1350;68;142;0.07043766;0.091817155;0.18646692;15.579164;2500;0.30319462999309954
5;1350;212;37;0.13500574;0.14825761;0.22723089;2.984859;2500;0.34535945060659906
5;1350;206;27;0.08493882;0.09284135;0.23587598;13.336806;2500;0.4115939950672525
5;1350;27;198;0.060983185;0.123008244;0.14626673;9.137172;2500;0.19538929186719922
5;1350;265;33;0.13950573;0.143718;0.22283213;2.3803134;2500;0.33945098978444077
5;1350;178;167;0.046947982;0.24677348;0.2318184;6.728671;2500;0.29493165739181676
5;1350;239;675;0.025266508;0.15800066;0.12591632;2.4335825;2500;0.13831556256592697
5;1350;86;486;0.02176387;0.17236374;0.15770864;12.955926;2500;0.19086936691215683
5;1350;45;1177;0.11061259;0.15940286;0.21643741;13.676552;2500;0.3149986206393122
5;1350;213;972;0.13791023;0.15762934;0.1022078;18.000515;2500;0.09650452951671837
5;1350;240;184;0.10787235;0.13957906;0.19386484;6.437097;2500;0.2818584313278061
5;1350;121;505;0.10296906;0.11341864;0.16219637;4.3471284;2500;0.2342825825390366
5;1350;16;522;0.08018568;0.17100126;0.17762703;10.017227;2500;0.22988854707049705
5;1350;247;440;0.10821006;0.15883246;0.16275492;16.473827;2500;0.20749446935987553
5;1350;69;599;0.039168373;0.12773001;0.12930834;11.750848;2500;0.15916563898746985
5;1350;108;807;0.08754564;0.1277491;0.1522683;18.93547;2500;0.2045645922194183
5;1350;192;772;0.11177757;0.16681774;0.22915754;2.6860907;2500;0.33622749434175875
5;1350;38;434;0.07015464;0.18565905;0.19164427;14.6660185;2500;0.24926486691440172
5;1350;30;849;0.020336354;0.15272978;0.17158945;13.598724;2500;0.22829179262644078
5;1350;17;354;0.054369092;0.20891288;0.20590787;5.6247826;2500;0.26456290970896174
5;1350;275;1004;0.11357126;0.13654491;0.12755947;4.950442;2500;0.15126743224943442
5;1350;100;1157;0.06353089;0.1261664;0.11252093;8.258392;2500;0.12786298752641712
5;1350;201;360;0.052826833;0.14877361;0.18228991;7.127912;2500;0.25213515437274925
