[mm];[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-];[-]
1350;191;73;0.04154507;0.16808742;0.21733609;44.12013;2500;0.6068827;1.0520722
1350;191;73;0.109032445;0.10060004;0.18421379;44.12013;2500;0.6068827;1.0520722
1350;191;73;0.109032445;0.10060004;0.21733609;47.913136;2500;0.6068827;1.0520722
1350;191;73;0.109032445;0.10060004;0.21733609;44.12013;2500;0.6068827;0.7724796
1350;191;73;0.109032445;0.10060004;0.21733609;44.12013;2500;1.359067;1.0520722
1350;257;20;0.06111629;0.24727072;0.18421379;47.913136;2500;1.359067;0.7724796
1350;204;978;0.114400044;0.22032334;0.14691769;6.472296;2500;1.4099494;1.4057896
1350;287;978;0.114400044;0.22032334;0.14691769;6.472296;2500;1.4099494;1.4057896
1350;204;988;0.114400044;0.22032334;0.14691769;6.472296;2500;1.4099494;1.4057896
1350;204;978;0.10424387;0.20076352;0.14691769;6.472296;2500;1.4099494;1.4057896
1350;204;978;0.12711538;0.20760798;0.14691769;6.472296;2500;1.4099494;1.4057896
1350;204;978;0.114400044;0.22032334;0.14565909;6.472296;2500;1.4099494;1.4057896
1350;204;978;0.114400044;0.22032334;0.14691769;41.094746;2500;1.4099494;1.4057896
1350;204;978;0.114400044;0.22032334;0.14691769;6.472296;2500;1.4099494;1.1809499
1350;204;978;0.114400044;0.22032334;0.14691769;6.472296;2500;0.94500023;1.4057896
1350;287;988;0.11583037;0.18917702;0.14565909;41.094746;2500;0.94500023;1.1809499
1350;88;48;0.099934086;0.052655276;0.19495429;31.974117;2500;0.5710664;0.79079247
1350;34;48;0.099934086;0.052655276;0.19495429;31.974117;2500;0.5710664;0.79079247
1350;88;112;0.099934086;0.052655276;0.19495429;31.974117;2500;0.5710664;0.79079247
1350;88;48;0.13971657;0.07361667;0.19495429;31.974117;2500;0.5710664;0.79079247
1350;88;48;0.0913732;0.06121617;0.19495429;31.974117;2500;0.5710664;0.79079247
1350;88;48;0.099934086;0.052655276;0.24694641;31.974117;2500;0.5710664;0.79079247
1350;88;48;0.099934086;0.052655276;0.19495429;23.655361;2500;0.5710664;0.79079247
1350;88;48;0.099934086;0.052655276;0.19495429;31.974117;2500;0.5710664;0.88353384
1350;88;48;0.099934086;0.052655276;0.19495429;31.974117;2500;1.0772611;0.79079247
1350;34;112;0.1277477;0.08558554;0.24694641;23.655361;2500;1.0772611;0.88353384
1350;55;689;0.03158773;0.24304399;0.23485057;45.53859;2500;0.9550538;1.1125271
1350;149;689;0.03158773;0.24304399;0.23485057;45.53859;2500;0.9550538;1.1125271
1350;55;327;0.03158773;0.24304399;0.23485057;45.53859;2500;0.9550538;1.1125271
1350;55;689;0.020001255;0.15389472;0.23485057;45.53859;2500;0.9550538;1.1125271
1350;55;689;0.1300359;0.14459582;0.23485057;45.53859;2500;0.9550538;1.1125271
1350;55;689;0.03158773;0.24304399;0.10030211;45.53859;2500;0.9550538;1.1125271
1350;55;689;0.03158773;0.24304399;0.23485057;28.386751;2500;0.9550538;1.1125271
1350;55;689;0.03158773;0.24304399;0.23485057;45.53859;2500;0.9550538;0.59666836
1350;55;689;0.03158773;0.24304399;0.23485057;45.53859;2500;0.65986496;1.1125271
1350;149;327;0.08233834;0.09155764;0.10030211;28.386751;2500;0.65986496;0.59666836
1350;228;343;0.10274092;0.13526265;0.111850515;21.002457;2500;1.0575789;0.69284296
1350;186;343;0.10274092;0.13526265;0.111850515;21.002457;2500;1.0575789;0.69284296
1350;228;630;0.10274092;0.13526265;0.111850515;21.002457;2500;1.0575789;0.69284296
1350;228;343;0.11127078;0.14649256;0.111850515;21.002457;2500;1.0575789;0.69284296
1350;228;343;0.05772923;0.18027434;0.111850515;21.002457;2500;1.0575789;0.69284296
1350;228;343;0.10274092;0.13526265;0.2076085;21.002457;2500;1.0575789;0.69284296
1350;228;343;0.10274092;0.13526265;0.111850515;11.362228;2500;1.0575789;0.69284296
1350;228;343;0.10274092;0.13526265;0.111850515;21.002457;2500;1.0575789;1.3310964
1350;228;343;0.10274092;0.13526265;0.111850515;21.002457;2500;1.2919923;0.69284296
1350;186;630;0.06252208;0.19524124;0.2076085;11.362228;2500;1.2919923;1.3310964
1350;299;879;0.09301206;0.09998863;0.12522502;5.7592206;2500;0.87488914;1.1434532
1350;116;879;0.09301206;0.09998863;0.12522502;5.7592206;2500;0.87488914;1.1434532
1350;299;284;0.09301206;0.09998863;0.12522502;5.7592206;2500;0.87488914;1.1434532
1350;299;879;0.090609856;0.097406246;0.12522502;5.7592206;2500;0.87488914;1.1434532
1350;299;879;0.019771315;0.17322938;0.12522502;5.7592206;2500;0.87488914;1.1434532
1350;299;879;0.09301206;0.09998863;0.12185611;5.7592206;2500;0.87488914;1.1434532
1350;299;879;0.09301206;0.09998863;0.12522502;13.636291;2500;0.87488914;1.1434532
1350;299;879;0.09301206;0.09998863;0.12522502;5.7592206;2500;0.87488914;1.4974339
1350;299;879;0.09301206;0.09998863;0.12522502;5.7592206;2500;1.4942448;1.1434532
1350;116;284;0.019260686;0.16875541;0.12185611;13.636291;2500;1.4942448;1.4974339
1350;36;523;0.06260188;0.25627065;0.22718613;31.22226;2500;1.1454419;0.5357961
1350;224;523;0.06260188;0.25627065;0.22718613;31.22226;2500;1.1454419;0.5357961
1350;36;1187;0.06260188;0.25627065;0.22718613;31.22226;2500;1.1454419;0.5357961
1350;36;523;0.055187434;0.22591846;0.22718613;31.22226;2500;1.1454419;0.5357961
1350;36;523;0.15334189;0.16553062;0.22718613;31.22226;2500;1.1454419;0.5357961
1350;36;523;0.06260188;0.25627065;0.18578501;31.22226;2500;1.1454419;0.5357961
1350;36;523;0.06260188;0.25627065;0.22718613;46.6225;2500;1.1454419;0.5357961
1350;36;523;0.06260188;0.25627065;0.22718613;31.22226;2500;1.1454419;0.6998623
1350;36;523;0.06260188;0.25627065;0.22718613;31.22226;2500;0.61197245;0.5357961
1350;224;1187;0.13518038;0.14592549;0.18578501;46.6225;2500;0.61197245;0.6998623
1350;150;1177;0.11391781;0.08998555;0.19212782;41.653584;2500;1.2634984;1.3733844
1350;249;1177;0.11391781;0.08998555;0.19212782;41.653584;2500;1.2634984;1.3733844
1350;150;810;0.11391781;0.08998555;0.19212782;41.653584;2500;1.2634984;1.3733844
1350;150;1177;0.18521447;0.14630397;0.19212782;41.653584;2500;1.2634984;1.3733844
1350;150;1177;0.13176394;0.07213943;0.19212782;41.653584;2500;1.2634984;1.3733844
1350;150;1177;0.11391781;0.08998555;0.16101569;41.653584;2500;1.2634984;1.3733844
1350;150;1177;0.11391781;0.08998555;0.19212782;1.3676836;2500;1.2634984;1.3733844
1350;150;1177;0.11391781;0.08998555;0.19212782;41.653584;2500;1.2634984;0.78799695
1350;150;1177;0.11391781;0.08998555;0.19212782;41.653584;2500;1.1543229;1.3733844
1350;249;810;0.21422979;0.11728866;0.16101569;1.3676836;2500;1.1543229;0.78799695
1350;176;219;0.07662859;0.20764072;0.16513018;17.174541;2500;0.72545934;0.9454141
1350;68;219;0.07662859;0.20764072;0.16513018;17.174541;2500;0.72545934;0.9454141
1350;176;518;0.07662859;0.20764072;0.16513018;17.174541;2500;0.72545934;0.9454141
1350;176;219;0.06721823;0.18214145;0.16513018;17.174541;2500;0.72545934;0.9454141
1350;176;219;0.07807826;0.20619105;0.16513018;17.174541;2500;0.72545934;0.9454141
1350;176;219;0.07662859;0.20764072;0.23068057;17.174541;2500;0.72545934;0.9454141
1350;176;219;0.07662859;0.20764072;0.16513018;33.89003;2500;0.72545934;0.9454141
1350;176;219;0.07662859;0.20764072;0.16513018;17.174541;2500;0.72545934;1.0225804
1350;176;219;0.07662859;0.20764072;0.16513018;17.174541;2500;0.7721764;0.9454141
1350;68;518;0.06848988;0.18086982;0.23068057;33.89003;2500;0.7721764;1.0225804
1350;163;631;0.047947366;0.17439646;0.2119548;23.347792;2500;0.7835548;1.2426397
1350;90;631;0.047947366;0.17439646;0.2119548;23.347792;2500;0.7835548;1.2426397
1350;163;753;0.047947366;0.17439646;0.2119548;23.347792;2500;0.7835548;1.2426397
1350;163;631;0.05119563;0.1862112;0.2119548;23.347792;2500;0.7835548;1.2426397
1350;163;631;0.07695537;0.14538845;0.2119548;23.347792;2500;0.7835548;1.2426397
1350;163;631;0.047947366;0.17439646;0.17592503;23.347792;2500;0.7835548;1.2426397
1350;163;631;0.047947366;0.17439646;0.2119548;3.5717812;2500;0.7835548;1.2426397
1350;163;631;0.047947366;0.17439646;0.2119548;23.347792;2500;0.7835548;0.5289438
1350;163;631;0.047947366;0.17439646;0.2119548;23.347792;2500;1.4032654;1.2426397
1350;90;753;0.082168825;0.155238;0.17592503;3.5717812;2500;1.4032654;0.5289438
1350;136;395;0.15614504;0.13427183;0.14514752;47.880196;2500;1.196596;0.57637155
1350;198;395;0.15614504;0.13427183;0.14514752;47.880196;2500;1.196596;0.57637155
1350;136;422;0.15614504;0.13427183;0.14514752;47.880196;2500;1.196596;0.57637155
1350;136;395;0.18507054;0.15914539;0.14514752;47.880196;2500;1.196596;0.57637155
1350;136;395;0.16689861;0.12351826;0.14514752;47.880196;2500;1.196596;0.57637155
1350;136;395;0.15614504;0.13427183;0.13204625;47.880196;2500;1.196596;0.57637155
1350;136;395;0.15614504;0.13427183;0.14514752;36.19553;2500;1.196596;0.57637155
1350;136;395;0.15614504;0.13427183;0.14514752;47.880196;2500;1.196596;1.2932912
1350;136;395;0.15614504;0.13427183;0.14514752;47.880196;2500;0.5197839;0.57637155
1350;198;422;0.1978162;0.14639974;0.13204625;36.19553;2500;0.5197839;1.2932912
1350;13;926;0.053817652;0.13323343;0.10536146;37.444294;2500;1.3285381;1.2703079
1350;237;926;0.053817652;0.13323343;0.10536146;37.444294;2500;1.3285381;1.2703079
1350;13;82;0.053817652;0.13323343;0.10536146;37.444294;2500;1.3285381;1.2703079
1350;13;926;0.08431966;0.2087456;0.10536146;37.444294;2500;1.3285381;1.2703079
1350;13;926;0.07527083;0.111780256;0.10536146;37.444294;2500;1.3285381;1.2703079
1350;13;926;0.053817652;0.13323343;0.22010599;37.444294;2500;1.3285381;1.2703079
1350;13;926;0.053817652;0.13323343;0.10536146;15.834283;2500;1.3285381;1.2703079
1350;13;926;0.053817652;0.13323343;0.10536146;37.444294;2500;1.3285381;1.1934379
1350;13;926;0.053817652;0.13323343;0.10536146;37.444294;2500;1.2430881;1.2703079
1350;237;82;0.11793177;0.17513348;0.22010599;15.834283;2500;1.2430881;1.1934379
1350;277;106;0.18482399;0.1154162;0.24720529;11.937052;2500;0.68298364;0.9087268
1350;55;106;0.18482399;0.1154162;0.24720529;11.937052;2500;0.68298364;0.9087268
1350;277;949;0.18482399;0.1154162;0.24720529;11.937052;2500;0.68298364;0.9087268
1350;277;106;0.10791987;0.06739223;0.24720529;11.937052;2500;0.68298364;0.9087268
1350;277;106;0.054341555;0.24589863;0.24720529;11.937052;2500;0.68298364;0.9087268
1350;277;106;0.18482399;0.1154162;0.17257848;11.937052;2500;0.68298364;0.9087268
1350;277;106;0.18482399;0.1154162;0.24720529;48.9219;2500;0.68298364;0.9087268
1350;277;106;0.18482399;0.1154162;0.24720529;11.937052;2500;0.68298364;0.99207854
1350;277;106;0.18482399;0.1154162;0.24720529;11.937052;2500;0.8597402;0.9087268
1350;55;949;0.03173037;0.14358173;0.17257848;48.9219;2500;0.8597402;0.99207854
1350;251;1125;0.1724326;0.083725095;0.21487941;14.830742;2500;1.498501;1.489337
1350;280;1125;0.1724326;0.083725095;0.21487941;14.830742;2500;1.498501;1.489337
1350;251;566;0.1724326;0.083725095;0.21487941;14.830742;2500;1.498501;1.489337
1350;251;1125;0.18150222;0.08812887;0.21487941;14.830742;2500;1.498501;1.489337
1350;251;1125;0.044431154;0.21172653;0.21487941;14.830742;2500;1.498501;1.489337
1350;251;1125;0.1724326;0.083725095;0.2366469;14.830742;2500;1.498501;1.489337
1350;251;1125;0.1724326;0.083725095;0.21487941;26.103327;2500;1.498501;1.489337
1350;251;1125;0.1724326;0.083725095;0.21487941;14.830742;2500;1.498501;0.8376114
1350;251;1125;0.1724326;0.083725095;0.21487941;14.830742;2500;0.90748966;1.489337
1350;280;566;0.046768144;0.22286293;0.2366469;26.103327;2500;0.90748966;0.8376114
1350;78;277;0.092414424;0.13943243;0.1316844;39.31044;2500;0.52097845;0.81575936
1350;26;277;0.092414424;0.13943243;0.1316844;39.31044;2500;0.52097845;0.81575936
1350;78;831;0.092414424;0.13943243;0.1316844;39.31044;2500;0.52097845;0.81575936
1350;78;277;0.06425861;0.096951686;0.1316844;39.31044;2500;0.52097845;0.81575936
1350;78;277;0.1258163;0.106030546;0.1316844;39.31044;2500;0.52097845;0.81575936
1350;78;277;0.092414424;0.13943243;0.15511689;39.31044;2500;0.52097845;0.81575936
1350;78;277;0.092414424;0.13943243;0.1316844;9.17267;2500;0.52097845;0.81575936
1350;78;277;0.092414424;0.13943243;0.1316844;39.31044;2500;0.52097845;1.101811
1350;78;277;0.092414424;0.13943243;0.1316844;39.31044;2500;1.0409825;0.81575936
1350;26;831;0.08748397;0.073726326;0.15511689;9.17267;2500;1.0409825;1.101811
1350;101;821;0.1536779;0.18701033;0.16692545;25.753595;2500;0.886991;1.0250611
1350;119;821;0.1536779;0.18701033;0.16692545;25.753595;2500;0.886991;1.0250611
1350;101;1083;0.1536779;0.18701033;0.16692545;25.753595;2500;0.886991;1.0250611
1350;101;821;0.09087459;0.110585116;0.16692545;25.753595;2500;0.886991;1.0250611
1350;101;821;0.23154555;0.109142676;0.16692545;25.753595;2500;0.886991;1.0250611
1350;101;821;0.1536779;0.18701033;0.19630158;25.753595;2500;0.886991;1.0250611
1350;101;821;0.1536779;0.18701033;0.16692545;38.805214;2500;0.886991;1.0250611
1350;101;821;0.1536779;0.18701033;0.16692545;25.753595;2500;0.886991;1.3769578
1350;101;821;0.1536779;0.18701033;0.16692545;25.753595;2500;0.6927241;1.0250611
1350;119;1083;0.1369202;0.064539514;0.19630158;38.805214;2500;0.6927241;1.3769578
1350;218;575;0.029229278;0.14203206;0.1750839;0.2929531;2500;1.1008729;0.6717966
1350;155;575;0.029229278;0.14203206;0.1750839;0.2929531;2500;1.1008729;0.6717966
1350;218;170;0.029229278;0.14203206;0.1750839;0.2929531;2500;1.1008729;0.6717966
1350;218;575;0.05422185;0.26347694;0.1750839;0.2929531;2500;1.1008729;0.6717966
1350;218;575;0.051184416;0.12007692;0.1750839;0.2929531;2500;1.1008729;0.6717966
1350;218;575;0.029229278;0.14203206;0.11142538;0.2929531;2500;1.1008729;0.6717966
1350;218;575;0.029229278;0.14203206;0.1750839;21.459703;2500;1.1008729;0.6717966
1350;218;575;0.029229278;0.14203206;0.1750839;0.2929531;2500;1.1008729;0.67574626
1350;218;575;0.029229278;0.14203206;0.1750839;0.2929531;2500;1.326091;0.6717966
1350;155;170;0.09494979;0.22274901;0.11142538;21.459703;2500;1.326091;0.67574626
1350;219;823;0.13799971;0.078321286;0.2265588;48.026516;2500;1.2782358;1.1594785
1350;213;823;0.13799971;0.078321286;0.2265588;48.026516;2500;1.2782358;1.1594785
1350;219;122;0.13799971;0.078321286;0.2265588;48.026516;2500;1.2782358;1.1594785
1350;219;823;0.16697216;0.0947645;0.2265588;48.026516;2500;1.2782358;1.1594785
1350;219;823;0.10490895;0.11141204;0.2265588;48.026516;2500;1.2782358;1.1594785
1350;219;823;0.13799971;0.078321286;0.11594933;48.026516;2500;1.2782358;1.1594785
1350;219;823;0.13799971;0.078321286;0.2265588;33.641228;2500;1.2782358;1.1594785
1350;219;823;0.13799971;0.078321286;0.2265588;48.026516;2500;1.2782358;0.7202625
1350;219;823;0.13799971;0.078321286;0.2265588;48.026516;2500;0.50062615;1.1594785
1350;213;122;0.12693413;0.13480252;0.11594933;33.641228;2500;0.50062615;0.7202625
1350;101;577;0.10644822;0.19025056;0.12219909;23.298918;2500;0.74208665;0.52055556
1350;106;577;0.10644822;0.19025056;0.12219909;23.298918;2500;0.74208665;0.52055556
1350;101;979;0.10644822;0.19025056;0.12219909;23.298918;2500;0.74208665;0.52055556
1350;101;577;0.060679127;0.10844933;0.12219909;23.298918;2500;0.74208665;0.52055556
1350;101;577;0.035084836;0.26161394;0.12219909;23.298918;2500;0.74208665;0.52055556
1350;101;577;0.10644822;0.19025056;0.2008482;23.298918;2500;0.74208665;0.52055556
1350;101;577;0.10644822;0.19025056;0.12219909;1.4333928;2500;0.74208665;0.52055556
1350;101;577;0.10644822;0.19025056;0.12219909;23.298918;2500;0.74208665;1.4535965
1350;101;577;0.10644822;0.19025056;0.12219909;23.298918;2500;1.3829023;0.52055556
1350;106;979;0.019999558;0.14912891;0.2008482;1.4333928;2500;1.3829023;1.4535965
1350;78;1123;0.07422756;0.106294334;0.15729794;12.083449;2500;0.8582523;1.3280765
1350;75;1123;0.07422756;0.106294334;0.15729794;12.083449;2500;0.8582523;1.3280765
1350;78;638;0.07422756;0.106294334;0.15729794;12.083449;2500;0.8582523;1.3280765
1350;78;1123;0.08994032;0.1287951;0.15729794;12.083449;2500;0.8582523;1.3280765
1350;78;1123;0.050323542;0.13019834;0.15729794;12.083449;2500;0.8582523;1.3280765
1350;78;1123;0.07422756;0.106294334;0.15059064;12.083449;2500;0.8582523;1.3280765
1350;78;1123;0.07422756;0.106294334;0.15729794;46.690857;2500;0.8582523;1.3280765
1350;78;1123;0.07422756;0.106294334;0.15729794;12.083449;2500;0.8582523;1.0568677
1350;78;1123;0.07422756;0.106294334;0.15729794;12.083449;2500;0.8483644;1.3280765
1350;75;638;0.06097621;0.1577592;0.15059064;46.690857;2500;0.8483644;1.0568677
1350;250;276;0.04152779;0.26487854;0.1866211;37.395344;2500;1.1306988;0.9938416
1350;258;276;0.04152779;0.26487854;0.1866211;37.395344;2500;1.1306988;0.9938416
1350;250;318;0.04152779;0.26487854;0.1866211;37.395344;2500;1.1306988;0.9938416
1350;250;276;0.040713675;0.25968584;0.1866211;37.395344;2500;1.1306988;0.9938416
1350;250;276;0.20285876;0.103547595;0.1866211;37.395344;2500;1.1306988;0.9938416
1350;250;276;0.04152779;0.26487854;0.23209798;37.395344;2500;1.1306988;0.9938416
1350;250;276;0.04152779;0.26487854;0.1866211;13.384891;2500;1.1306988;0.9938416
1350;250;276;0.04152779;0.26487854;0.1866211;37.395344;2500;1.1306988;0.7615218
1350;250;276;0.04152779;0.26487854;0.1866211;37.395344;2500;1.230507;0.9938416
1350;258;318;0.1988819;0.10151764;0.23209798;13.384891;2500;1.230507;0.7615218
1350;276;924;0.046099313;0.21609645;0.20129448;39.359196;2500;0.93824387;1.4200914
1350;42;924;0.046099313;0.21609645;0.20129448;39.359196;2500;0.93824387;1.4200914
1350;276;1197;0.046099313;0.21609645;0.20129448;39.359196;2500;0.93824387;1.4200914
1350;276;924;0.043098733;0.20203084;0.20129448;39.359196;2500;0.93824387;1.4200914
1350;276;924;0.15532647;0.1068693;0.20129448;39.359196;2500;0.93824387;1.4200914
1350;276;924;0.046099313;0.21609645;0.16773424;39.359196;2500;0.93824387;1.4200914
1350;276;924;0.046099313;0.21609645;0.20129448;11.649738;2500;0.93824387;1.4200914
1350;276;924;0.046099313;0.21609645;0.20129448;39.359196;2500;0.93824387;0.91171974
1350;276;924;0.046099313;0.21609645;0.20129448;39.359196;2500;1.0596364;1.4200914
1350;42;1197;0.14521635;0.09991324;0.16773424;11.649738;2500;1.0596364;0.91171974
1350;14;105;0.11334202;0.112238154;0.15565649;14.68416;2500;1.0427805;0.77386
1350;295;105;0.11334202;0.112238154;0.15565649;14.68416;2500;1.0427805;0.77386
1350;14;274;0.11334202;0.112238154;0.15565649;14.68416;2500;1.0427805;0.77386
1350;14;105;0.16908172;0.16743499;0.15565649;14.68416;2500;1.0427805;0.77386
1350;14;105;0.08262836;0.14295182;0.15565649;14.68416;2500;1.0427805;0.77386
1350;14;105;0.11334202;0.112238154;0.2152754;14.68416;2500;1.0427805;0.77386
1350;14;105;0.11334202;0.112238154;0.15565649;28.306742;2500;1.0427805;0.77386
1350;14;105;0.11334202;0.112238154;0.15565649;14.68416;2500;1.0427805;1.1449517
1350;14;105;0.11334202;0.112238154;0.15565649;14.68416;2500;0.92737925;0.77386
1350;295;274;0.1232636;0.21325311;0.2152754;28.306742;2500;0.92737925;1.1449517
1350;136;633;0.0876946;0.2595015;0.11572766;0.34164265;2500;1.4247535;1.0650079
1350;176;633;0.0876946;0.2595015;0.11572766;0.34164265;2500;1.4247535;1.0650079
1350;136;526;0.0876946;0.2595015;0.11572766;0.34164265;2500;1.4247535;1.0650079
1350;136;633;0.06970213;0.20625909;0.11572766;0.34164265;2500;1.4247535;1.0650079
1350;136;633;0.08197115;0.26522493;0.11572766;0.34164265;2500;1.4247535;1.0650079
1350;136;633;0.0876946;0.2595015;0.1368928;0.34164265;2500;1.4247535;1.0650079
1350;136;633;0.0876946;0.2595015;0.11572766;23.576519;2500;1.4247535;1.0650079
1350;136;633;0.0876946;0.2595015;0.11572766;0.34164265;2500;1.4247535;1.373223
1350;136;633;0.0876946;0.2595015;0.11572766;0.34164265;2500;1.3369629;1.0650079
1350;176;526;0.06515298;0.21080823;0.1368928;23.576519;2500;1.3369629;1.373223
1350;163;397;0.09503094;0.0700429;0.23640221;25.607079;2500;0.58788586;0.73908854
1350;139;397;0.09503094;0.0700429;0.23640221;25.607079;2500;0.58788586;0.73908854
1350;163;801;0.09503094;0.0700429;0.23640221;25.607079;2500;0.58788586;0.73908854
1350;163;397;0.11075789;0.08163451;0.23640221;25.607079;2500;0.58788586;0.73908854
1350;163;397;0.075932324;0.08914152;0.23640221;25.607079;2500;0.58788586;0.73908854
1350;163;397;0.09503094;0.0700429;0.18075791;25.607079;2500;0.58788586;0.73908854
1350;163;397;0.09503094;0.0700429;0.23640221;41.38104;2500;0.58788586;0.73908854
1350;163;397;0.09503094;0.0700429;0.23640221;25.607079;2500;0.58788586;0.57797915
1350;163;397;0.09503094;0.0700429;0.23640221;25.607079;2500;0.7048317;0.73908854
1350;139;801;0.088498585;0.10389381;0.18075791;41.38104;2500;0.7048317;0.57797915
1350;177;1179;0.17124897;0.1569238;0.13339166;31.92526;2500;0.9037943;1.4421368
1350;18;1179;0.17124897;0.1569238;0.13339166;31.92526;2500;0.9037943;1.4421368
