[1/m2];[mm];[-];[-];[-];[mm/hour];[-];[-];[-];[-];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[-];[-];[-]
45;878;0.061673295;0.1622725;0.18437251;8.766434;0.52150625;0.9334275;0.6469739;0.82947946;0.5011368;2.196372;14.99473;7.9778395;6.530388;51.5537;7.554486;0.24813618456945616;0.27539387;0.22394578
45;878;0.061673295;0.1622725;0.18437251;8.766434;1.0636162;0.9334275;0.6469739;0.82947946;1.4122871;2.196372;14.99473;7.9778395;6.530388;51.5537;7.554486;0.24813618456945616;0.27539387;0.22394578
45;878;0.061673295;0.1622725;0.18437251;8.766434;1.0636162;0.9334275;0.6469739;0.82947946;0.5011368;4.2004166;14.99473;7.9778395;6.530388;51.5537;7.554486;0.24813618456945616;0.27539387;0.22394578
45;878;0.061673295;0.1622725;0.18437251;8.766434;1.0636162;0.9334275;1.2681355;0.82947946;0.5011368;2.196372;14.99473;7.9778395;6.530388;51.5537;7.554486;0.24813618456945616;0.27539387;0.22394578
45;878;0.061673295;0.1622725;0.18437251;8.766434;1.0636162;0.9334275;0.6469739;0.2821167;0.5011368;2.196372;14.99473;7.9778395;6.530388;51.5537;7.554486;0.24813618456945616;0.27539387;0.22394578
45;878;0.061673295;0.1622725;0.18437251;8.766434;1.0636162;0.9334275;0.6469739;0.82947946;0.5011368;2.196372;13.849064;7.9778395;6.530388;51.5537;7.554486;0.24813618456945616;0.27539387;0.22394578
45;878;0.061673295;0.1622725;0.18437251;8.766434;1.0636162;0.9334275;0.6469739;0.82947946;0.5011368;2.196372;14.99473;32.649773;6.530388;51.5537;7.554486;0.24813618456945616;0.27539387;0.22394578
45;878;0.061673295;0.1622725;0.18437251;8.766434;1.0636162;0.9334275;0.6469739;0.82947946;0.5011368;2.196372;14.99473;7.9778395;6.4989533;51.5537;7.554486;0.24813618456945616;0.27539387;0.22394578
45;878;0.061673295;0.1622725;0.18437251;8.766434;1.0636162;0.9334275;0.6469739;0.82947946;0.5011368;2.196372;14.99473;7.9778395;6.530388;21.484133;7.554486;0.24813618456945616;0.27539387;0.22394578
45;878;0.061673295;0.1622725;0.18437251;8.766434;1.0636162;0.9334275;0.6469739;0.82947946;0.5011368;2.196372;14.99473;7.9778395;6.530388;51.5537;43.960663;0.24813618456945616;0.27539387;0.22394578
61;55;0.15062764;0.192701;0.17197981;34.92228;0.52150625;1.4977186;1.2681355;0.2821167;1.4122871;4.2004166;13.849064;32.649773;6.4989533;21.484133;43.960663;0.20799927446943106;0.4387273;0.34332862
234;490;0.15627395;0.0971099;0.12219468;45.89843;0.58165115;1.3765733;0.9603104;0.3408987;1.3021786;4.9177566;20.827435;39.149708;29.843332;37.00278;69.743095;0.162864149131706;0.61674786;0.25338385
291;490;0.15627395;0.0971099;0.12219468;45.89843;0.58165115;1.3765733;0.9603104;0.3408987;1.3021786;4.9177566;20.827435;39.149708;29.843332;37.00278;69.743095;0.162864149131706;0.61674786;0.25338385
234;1149;0.15627395;0.0971099;0.12219468;45.89843;0.58165115;1.3765733;0.9603104;0.3408987;1.3021786;4.9177566;20.827435;39.149708;29.843332;37.00278;69.743095;0.162864149131706;0.61674786;0.25338385
234;490;0.110669665;0.06877103;0.12219468;45.89843;0.58165115;1.3765733;0.9603104;0.3408987;1.3021786;4.9177566;20.827435;39.149708;29.843332;37.00278;69.743095;0.1832550687421906;0.61674786;0.17944069
234;490;0.045672294;0.20771155;0.12219468;45.89843;0.58165115;1.3765733;0.9603104;0.3408987;1.3021786;4.9177566;20.827435;39.149708;29.843332;37.00278;69.743095;0.11366914793929611;0.18024944;0.25338385
234;490;0.15627395;0.0971099;0.18131515;45.89843;0.58165115;1.3765733;0.9603104;0.3408987;1.3021786;4.9177566;20.827435;39.149708;29.843332;37.00278;69.743095;0.2874389938693679;0.61674786;0.25338385
234;490;0.15627395;0.0971099;0.12219468;1.3315824;0.58165115;1.3765733;0.9603104;0.3408987;1.3021786;4.9177566;20.827435;39.149708;29.843332;37.00278;69.743095;0.162864149131706;0.61674786;0.25338385
234;490;0.15627395;0.0971099;0.12219468;45.89843;0.58165115;0.56799316;0.9603104;0.3408987;1.3021786;4.9177566;20.827435;39.149708;29.843332;37.00278;69.743095;0.162864149131706;0.61674786;0.25338385
234;490;0.15627395;0.0971099;0.12219468;45.89843;1.3692482;1.3765733;0.9603104;0.3408987;1.3021786;4.9177566;20.827435;39.149708;29.843332;37.00278;69.743095;0.162864149131706;0.61674786;0.25338385
234;490;0.15627395;0.0971099;0.12219468;45.89843;0.58165115;1.3765733;0.9603104;0.3408987;0.35199228;4.9177566;20.827435;39.149708;29.843332;37.00278;69.743095;0.162864149131706;0.61674786;0.25338385
234;490;0.15627395;0.0971099;0.12219468;45.89843;0.58165115;1.3765733;0.9603104;0.3408987;1.3021786;1.098975;20.827435;39.149708;29.843332;37.00278;69.743095;0.162864149131706;0.61674786;0.25338385
234;490;0.15627395;0.0971099;0.12219468;45.89843;0.58165115;1.3765733;0.23259318;0.3408987;1.3021786;4.9177566;20.827435;39.149708;29.843332;37.00278;69.743095;0.162864149131706;0.61674786;0.25338385
234;490;0.15627395;0.0971099;0.12219468;45.89843;0.58165115;1.3765733;0.9603104;0.9465613;1.3021786;4.9177566;20.827435;39.149708;29.843332;37.00278;69.743095;0.162864149131706;0.61674786;0.25338385
234;490;0.15627395;0.0971099;0.12219468;45.89843;0.58165115;1.3765733;0.9603104;0.3408987;1.3021786;4.9177566;34.834408;39.149708;29.843332;37.00278;69.743095;0.162864149131706;0.61674786;0.25338385
234;490;0.15627395;0.0971099;0.12219468;45.89843;0.58165115;1.3765733;0.9603104;0.3408987;1.3021786;4.9177566;20.827435;13.178244;29.843332;37.00278;69.743095;0.162864149131706;0.61674786;0.25338385
234;490;0.15627395;0.0971099;0.12219468;45.89843;0.58165115;1.3765733;0.9603104;0.3408987;1.3021786;4.9177566;20.827435;39.149708;24.521772;37.00278;69.743095;0.162864149131706;0.61674786;0.25338385
234;490;0.15627395;0.0971099;0.12219468;45.89843;0.58165115;1.3765733;0.9603104;0.3408987;1.3021786;4.9177566;20.827435;39.149708;29.843332;98.63431;69.743095;0.162864149131706;0.61674786;0.25338385
234;490;0.15627395;0.0971099;0.12219468;45.89843;0.58165115;1.3765733;0.9603104;0.3408987;1.3021786;4.9177566;20.827435;39.149708;29.843332;37.00278;63.311802;0.162864149131706;0.61674786;0.25338385
291;1149;0.032344084;0.1470966;0.18131515;1.3315824;1.3692482;0.56799316;0.23259318;0.9465613;0.35199228;1.098975;34.834408;13.178244;24.521772;98.63431;63.311802;0.2512122284136276;0.18024944;0.17944069
191;1013;0.040885393;0.15686572;0.1475149;26.525234;0.8132868;0.7365232;1.2612547;0.3138012;1.1924896;3.4885101;6.5122685;13.110566;33.403893;87.88164;94.28712;0.179152343012586;0.20675178;0.1977511
150;1013;0.040885393;0.15686572;0.1475149;26.525234;0.8132868;0.7365232;1.2612547;0.3138012;1.1924896;3.4885101;6.5122685;13.110566;33.403893;87.88164;94.28712;0.179152343012586;0.20675178;0.1977511
191;796;0.040885393;0.15686572;0.1475149;26.525234;0.8132868;0.7365232;1.2612547;0.3138012;1.1924896;3.4885101;6.5122685;13.110566;33.403893;87.88164;94.28712;0.179152343012586;0.20675178;0.1977511
191;1013;0.061589617;0.23630197;0.1475149;26.525234;0.8132868;0.7365232;1.2612547;0.3138012;1.1924896;3.4885101;6.5122685;13.110566;33.403893;87.88164;94.28712;0.1467849948739548;0.20675178;0.2978916
191;1013;0.10934737;0.08840373;0.1475149;26.525234;0.8132868;0.7365232;1.2612547;0.3138012;1.1924896;3.4885101;6.5122685;13.110566;33.403893;87.88164;94.28712;0.22184636112993997;0.55295455;0.1977511
191;1013;0.040885393;0.15686572;0.22140366;26.525234;0.8132868;0.7365232;1.2612547;0.3138012;1.1924896;3.4885101;6.5122685;13.110566;33.403893;87.88164;94.28712;0.32701452744124443;0.20675178;0.1977511
191;1013;0.040885393;0.15686572;0.1475149;43.377197;0.8132868;0.7365232;1.2612547;0.3138012;1.1924896;3.4885101;6.5122685;13.110566;33.403893;87.88164;94.28712;0.179152343012586;0.20675178;0.1977511
191;1013;0.040885393;0.15686572;0.1475149;26.525234;0.8132868;1.1868489;1.2612547;0.3138012;1.1924896;3.4885101;6.5122685;13.110566;33.403893;87.88164;94.28712;0.179152343012586;0.20675178;0.1977511
191;1013;0.040885393;0.15686572;0.1475149;26.525234;0.85127646;0.7365232;1.2612547;0.3138012;1.1924896;3.4885101;6.5122685;13.110566;33.403893;87.88164;94.28712;0.179152343012586;0.20675178;0.1977511
191;1013;0.040885393;0.15686572;0.1475149;26.525234;0.8132868;0.7365232;1.2612547;0.3138012;0.6097725;3.4885101;6.5122685;13.110566;33.403893;87.88164;94.28712;0.179152343012586;0.20675178;0.1977511
191;1013;0.040885393;0.15686572;0.1475149;26.525234;0.8132868;0.7365232;1.2612547;0.3138012;1.1924896;3.1388433;6.5122685;13.110566;33.403893;87.88164;94.28712;0.179152343012586;0.20675178;0.1977511
191;1013;0.040885393;0.15686572;0.1475149;26.525234;0.8132868;0.7365232;0.7587872;0.3138012;1.1924896;3.4885101;6.5122685;13.110566;33.403893;87.88164;94.28712;0.179152343012586;0.20675178;0.1977511
191;1013;0.040885393;0.15686572;0.1475149;26.525234;0.8132868;0.7365232;1.2612547;0.34059647;1.1924896;3.4885101;6.5122685;13.110566;33.403893;87.88164;94.28712;0.179152343012586;0.20675178;0.1977511
191;1013;0.040885393;0.15686572;0.1475149;26.525234;0.8132868;0.7365232;1.2612547;0.3138012;1.1924896;3.4885101;24.772905;13.110566;33.403893;87.88164;94.28712;0.179152343012586;0.20675178;0.1977511
191;1013;0.040885393;0.15686572;0.1475149;26.525234;0.8132868;0.7365232;1.2612547;0.3138012;1.1924896;3.4885101;6.5122685;28.735493;33.403893;87.88164;94.28712;0.179152343012586;0.20675178;0.1977511
191;1013;0.040885393;0.15686572;0.1475149;26.525234;0.8132868;0.7365232;1.2612547;0.3138012;1.1924896;3.4885101;6.5122685;13.110566;19.67154;87.88164;94.28712;0.179152343012586;0.20675178;0.1977511
191;1013;0.040885393;0.15686572;0.1475149;26.525234;0.8132868;0.7365232;1.2612547;0.3138012;1.1924896;3.4885101;6.5122685;13.110566;33.403893;47.090076;94.28712;0.179152343012586;0.20675178;0.1977511
191;1013;0.040885393;0.15686572;0.1475149;26.525234;0.8132868;0.7365232;1.2612547;0.3138012;1.1924896;3.4885101;6.5122685;13.110566;33.403893;87.88164;84.30993;0.179152343012586;0.20675178;0.1977511
150;796;0.1647205;0.13317108;0.22140366;43.377197;0.85127646;1.1868489;0.7587872;0.34059647;0.6097725;3.1388433;24.772905;28.735493;19.67154;47.090076;84.30993;0.34444210423185706;0.55295455;0.2978916
88;70;0.17838156;0.15281135;0.24708971;12.873962;1.3305304;1.1957822;0.34615844;0.7439379;0.60588264;1.2067494;39.66914;24.28491;12.831726;25.377596;31.953045;0.3839161675480065;0.5386032;0.3311929
202;70;0.17838156;0.15281135;0.24708971;12.873962;1.3305304;1.1957822;0.34615844;0.7439379;0.60588264;1.2067494;39.66914;24.28491;12.831726;25.377596;31.953045;0.3839161675480065;0.5386032;0.3311929
88;410;0.17838156;0.15281135;0.24708971;12.873962;1.3305304;1.1957822;0.34615844;0.7439379;0.60588264;1.2067494;39.66914;24.28491;12.831726;25.377596;31.953045;0.3839161675480065;0.5386032;0.3311929
88;70;0.12774721;0.10943521;0.24708971;12.873962;1.3305304;1.1957822;0.34615844;0.7439379;0.60588264;1.2067494;39.66914;24.28491;12.831726;25.377596;31.953045;0.4205568293556512;0.5386032;0.23718241
88;70;0.123143665;0.20804925;0.24708971;12.873962;1.3305304;1.1957822;0.34615844;0.7439379;0.60588264;1.2067494;39.66914;24.28491;12.831726;25.377596;31.953045;0.34623395363368215;0.37181854;0.3311929
88;70;0.17838156;0.15281135;0.13701768;12.873962;1.3305304;1.1957822;0.34615844;0.7439379;0.60588264;1.2067494;39.66914;24.28491;12.831726;25.377596;31.953045;0.1612447613459301;0.5386032;0.3311929
88;70;0.17838156;0.15281135;0.24708971;20.727617;1.3305304;1.1957822;0.34615844;0.7439379;0.60588264;1.2067494;39.66914;24.28491;12.831726;25.377596;31.953045;0.3839161675480065;0.5386032;0.3311929
88;70;0.17838156;0.15281135;0.24708971;12.873962;1.3305304;0.7571897;0.34615844;0.7439379;0.60588264;1.2067494;39.66914;24.28491;12.831726;25.377596;31.953045;0.3839161675480065;0.5386032;0.3311929
88;70;0.17838156;0.15281135;0.24708971;12.873962;1.0114003;1.1957822;0.34615844;0.7439379;0.60588264;1.2067494;39.66914;24.28491;12.831726;25.377596;31.953045;0.3839161675480065;0.5386032;0.3311929
88;70;0.17838156;0.15281135;0.24708971;12.873962;1.3305304;1.1957822;0.34615844;0.7439379;1.0701319;1.2067494;39.66914;24.28491;12.831726;25.377596;31.953045;0.3839161675480065;0.5386032;0.3311929
88;70;0.17838156;0.15281135;0.24708971;12.873962;1.3305304;1.1957822;0.34615844;0.7439379;0.60588264;2.1604743;39.66914;24.28491;12.831726;25.377596;31.953045;0.3839161675480065;0.5386032;0.3311929
88;70;0.17838156;0.15281135;0.24708971;12.873962;1.3305304;1.1957822;1.094335;0.7439379;0.60588264;1.2067494;39.66914;24.28491;12.831726;25.377596;31.953045;0.3839161675480065;0.5386032;0.3311929
88;70;0.17838156;0.15281135;0.24708971;12.873962;1.3305304;1.1957822;0.34615844;0.5761245;0.60588264;1.2067494;39.66914;24.28491;12.831726;25.377596;31.953045;0.3839161675480065;0.5386032;0.3311929
88;70;0.17838156;0.15281135;0.24708971;12.873962;1.3305304;1.1957822;0.34615844;0.7439379;0.60588264;1.2067494;4.396882;24.28491;12.831726;25.377596;31.953045;0.3839161675480065;0.5386032;0.3311929
88;70;0.17838156;0.15281135;0.24708971;12.873962;1.3305304;1.1957822;0.34615844;0.7439379;0.60588264;1.2067494;39.66914;9.264602;12.831726;25.377596;31.953045;0.3839161675480065;0.5386032;0.3311929
88;70;0.17838156;0.15281135;0.24708971;12.873962;1.3305304;1.1957822;0.34615844;0.7439379;0.60588264;1.2067494;39.66914;24.28491;31.003159;25.377596;31.953045;0.3839161675480065;0.5386032;0.3311929
88;70;0.17838156;0.15281135;0.24708971;12.873962;1.3305304;1.1957822;0.34615844;0.7439379;0.60588264;1.2067494;39.66914;24.28491;12.831726;75.10701;31.953045;0.3839161675480065;0.5386032;0.3311929
88;70;0.17838156;0.15281135;0.24708971;12.873962;1.3305304;1.1957822;0.34615844;0.7439379;0.60588264;1.2067494;39.66914;24.28491;12.831726;25.377596;10.805884;0.3839161675480065;0.5386032;0.3311929
202;410;0.08818882;0.1489936;0.13701768;20.727617;1.0114003;0.7571897;1.094335;0.5761245;1.0701319;2.1604743;4.396882;9.264602;31.003159;75.10701;10.805884;0.16309229233762268;0.37181854;0.23718241
122;1062;0.12902315;0.15372744;0.22557877;2.2909684;0.8801527;0.60235786;1.4418429;0.60001594;1.0491797;4.185854;2.2788281;34.512554;15.787017;7.2667017;49.003788;0.33792451994964984;0.45631436;0.28275058
187;1062;0.12902315;0.15372744;0.22557877;2.2909684;0.8801527;0.60235786;1.4418429;0.60001594;1.0491797;4.185854;2.2788281;34.512554;15.787017;7.2667017;49.003788;0.33792451994964984;0.45631436;0.28275058
122;695;0.12902315;0.15372744;0.22557877;2.2909684;0.8801527;0.60235786;1.4418429;0.60001594;1.0491797;4.185854;2.2788281;34.512554;15.787017;7.2667017;49.003788;0.33792451994964984;0.45631436;0.28275058
122;1062;0.14331062;0.17075056;0.22557877;2.2909684;0.8801527;0.60235786;1.4418429;0.60001594;1.0491797;4.185854;2.2788281;34.512554;15.787017;7.2667017;49.003788;0.32621603399014143;0.45631436;0.31406116
122;1062;0.13914958;0.143601;0.22557877;2.2909684;0.8801527;0.60235786;1.4418429;0.60001594;1.0491797;4.185854;2.2788281;34.512554;15.787017;7.2667017;49.003788;0.3453357273769369;0.49212834;0.28275058
122;1062;0.12902315;0.15372744;0.15366188;2.2909684;0.8801527;0.60235786;1.4418429;0.60001594;1.0491797;4.185854;2.2788281;34.512554;15.787017;7.2667017;49.003788;0.19257016692364193;0.45631436;0.28275058
122;1062;0.12902315;0.15372744;0.22557877;48.527817;0.8801527;0.60235786;1.4418429;0.60001594;1.0491797;4.185854;2.2788281;34.512554;15.787017;7.2667017;49.003788;0.33792451994964984;0.45631436;0.28275058
122;1062;0.12902315;0.15372744;0.22557877;2.2909684;0.8801527;0.9429821;1.4418429;0.60001594;1.0491797;4.185854;2.2788281;34.512554;15.787017;7.2667017;49.003788;0.33792451994964984;0.45631436;0.28275058
122;1062;0.12902315;0.15372744;0.22557877;2.2909684;1.2433736;0.60235786;1.4418429;0.60001594;1.0491797;4.185854;2.2788281;34.512554;15.787017;7.2667017;49.003788;0.33792451994964984;0.45631436;0.28275058
122;1062;0.12902315;0.15372744;0.22557877;2.2909684;0.8801527;0.60235786;1.4418429;0.60001594;0.8933297;4.185854;2.2788281;34.512554;15.787017;7.2667017;49.003788;0.33792451994964984;0.45631436;0.28275058
122;1062;0.12902315;0.15372744;0.22557877;2.2909684;0.8801527;0.60235786;1.4418429;0.60001594;1.0491797;3.5718994;2.2788281;34.512554;15.787017;7.2667017;49.003788;0.33792451994964984;0.45631436;0.28275058
122;1062;0.12902315;0.15372744;0.22557877;2.2909684;0.8801527;0.60235786;0.39213225;0.60001594;1.0491797;4.185854;2.2788281;34.512554;15.787017;7.2667017;49.003788;0.33792451994964984;0.45631436;0.28275058
122;1062;0.12902315;0.15372744;0.22557877;2.2909684;0.8801527;0.60235786;1.4418429;0.17753948;1.0491797;4.185854;2.2788281;34.512554;15.787017;7.2667017;49.003788;0.33792451994964984;0.45631436;0.28275058
122;1062;0.12902315;0.15372744;0.22557877;2.2909684;0.8801527;0.60235786;1.4418429;0.60001594;1.0491797;4.185854;17.134155;34.512554;15.787017;7.2667017;49.003788;0.33792451994964984;0.45631436;0.28275058
122;1062;0.12902315;0.15372744;0.22557877;2.2909684;0.8801527;0.60235786;1.4418429;0.60001594;1.0491797;4.185854;2.2788281;21.383497;15.787017;7.2667017;49.003788;0.33792451994964984;0.45631436;0.28275058
122;1062;0.12902315;0.15372744;0.22557877;2.2909684;0.8801527;0.60235786;1.4418429;0.60001594;1.0491797;4.185854;2.2788281;34.512554;2.6956654;7.2667017;49.003788;0.33792451994964984;0.45631436;0.28275058
122;1062;0.12902315;0.15372744;0.22557877;2.2909684;0.8801527;0.60235786;1.4418429;0.60001594;1.0491797;4.185854;2.2788281;34.512554;15.787017;56.73045;49.003788;0.33792451994964984;0.45631436;0.28275058
122;1062;0.12902315;0.15372744;0.22557877;2.2909684;0.8801527;0.60235786;1.4418429;0.60001594;1.0491797;4.185854;2.2788281;34.512554;15.787017;7.2667017;96.58947;0.33792451994964984;0.45631436;0.28275058
187;695;0.1545584;0.15950276;0.15366188;48.527817;1.2433736;0.9429821;0.39213225;0.17753948;0.8933297;3.5718994;17.134155;21.383497;2.6956654;56.73045;96.58947;0.1895732751778808;0.49212834;0.31406116
220;303;0.032233886;0.20768894;0.17283444;40.14413;1.3984301;1.0806599;0.16582656;0.12022401;0.7545343;1.7578611;32.93398;2.8830903;38.78702;81.275795;86.49192;0.2026841240077629;0.13435106;0.23992284
93;303;0.032233886;0.20768894;0.17283444;40.14413;1.3984301;1.0806599;0.16582656;0.12022401;0.7545343;1.7578611;32.93398;2.8830903;38.78702;81.275795;86.49192;0.2026841240077629;0.13435106;0.23992284
220;530;0.032233886;0.20768894;0.17283444;40.14413;1.3984301;1.0806599;0.16582656;0.12022401;0.7545343;1.7578611;32.93398;2.8830903;38.78702;81.275795;86.49192;0.2026841240077629;0.13435106;0.23992284
220;303;0.020482874;0.13197497;0.17283444;40.14413;1.3984301;1.0806599;0.16582656;0.12022401;0.7545343;1.7578611;32.93398;2.8830903;38.78702;81.275795;86.49192;0.24364930515206237;0.13435106;0.15245785
220;303;0.03634068;0.20358215;0.17283444;40.14413;1.3984301;1.0806599;0.16582656;0.12022401;0.7545343;1.7578611;32.93398;2.8830903;38.78702;81.275795;86.49192;0.20453320123923932;0.1514682;0.23992284
220;303;0.032233886;0.20768894;0.20051217;40.14413;1.3984301;1.0806599;0.16582656;0.12022401;0.7545343;1.7578611;32.93398;2.8830903;38.78702;81.275795;86.49192;0.2548158813577376;0.13435106;0.23992284
220;303;0.032233886;0.20768894;0.17283444;14.942357;1.3984301;1.0806599;0.16582656;0.12022401;0.7545343;1.7578611;32.93398;2.8830903;38.78702;81.275795;86.49192;0.2026841240077629;0.13435106;0.23992284
220;303;0.032233886;0.20768894;0.17283444;40.14413;1.3984301;1.1226383;0.16582656;0.12022401;0.7545343;1.7578611;32.93398;2.8830903;38.78702;81.275795;86.49192;0.2026841240077629;0.13435106;0.23992284
220;303;0.032233886;0.20768894;0.17283444;40.14413;0.89568895;1.0806599;0.16582656;0.12022401;0.7545343;1.7578611;32.93398;2.8830903;38.78702;81.275795;86.49192;0.2026841240077629;0.13435106;0.23992284
220;303;0.032233886;0.20768894;0.17283444;40.14413;1.3984301;1.0806599;0.16582656;0.12022401;1.0162625;1.7578611;32.93398;2.8830903;38.78702;81.275795;86.49192;0.2026841240077629;0.13435106;0.23992284
220;303;0.032233886;0.20768894;0.17283444;40.14413;1.3984301;1.0806599;0.16582656;0.12022401;0.7545343;1.7274922;32.93398;2.8830903;38.78702;81.275795;86.49192;0.2026841240077629;0.13435106;0.23992284
220;303;0.032233886;0.20768894;0.17283444;40.14413;1.3984301;1.0806599;1.4606901;0.12022401;0.7545343;1.7578611;32.93398;2.8830903;38.78702;81.275795;86.49192;0.2026841240077629;0.13435106;0.23992284
