;[mm];[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-];[-];[mm];[-];[mm];[-]
60;1000;190;1343;0.1436698;0.065727666;0.13995826;88.84846;2500;0.20939746;0.6861105;266.81808;0.6670452;598.7905;1.4969764
60;1000;190;1343;0.041496664;0.1679008;0.20162882;88.84846;2500;0.20939746;0.19817176;266.81808;0.6670452;598.7905;1.4969764
60;1000;190;1343;0.041496664;0.1679008;0.13995826;12.085097;2500;0.20939746;0.19817176;266.81808;0.6670452;598.7905;1.4969764
60;1000;291;1379;0.1774361;0.081175454;0.20162882;12.085097;2500;0.25861156;0.6861105;600.0967;1.5002418;353.93253;0.8848313
60;1000;27;301;0.15315221;0.17217912;0.206125;100.68482;2500;0.32533133;0.47075766;821.0252;2.052563;598.05963;1.495149
60;1000;27;301;0.15315221;0.17217912;0.206125;100.68482;2500;0.32533133;0.47075766;821.0252;2.052563;238.93404;0.5973351
60;1000;27;301;0.15315221;0.17217912;0.206125;100.68482;2500;0.32533133;0.47075766;865.8561;2.1646402;598.05963;1.495149
60;1000;233;301;0.15315221;0.17217912;0.206125;100.68482;2500;0.32533133;0.47075766;821.0252;2.052563;598.05963;1.495149
60;1000;27;1078;0.15315221;0.17217912;0.206125;100.68482;2500;0.32533133;0.47075766;821.0252;2.052563;598.05963;1.495149
60;1000;27;301;0.13804974;0.15520038;0.206125;100.68482;2500;0.2932501;0.47075766;821.0252;2.052563;598.05963;1.495149
60;1000;27;301;0.050006807;0.27532452;0.206125;100.68482;2500;0.32533133;0.1537104;821.0252;2.052563;598.05963;1.495149
60;1000;27;301;0.15315221;0.17217912;0.14515209;100.68482;2500;0.32533133;0.47075766;821.0252;2.052563;598.05963;1.495149
60;1000;27;301;0.15315221;0.17217912;0.206125;149.93918;2500;0.32533133;0.47075766;821.0252;2.052563;598.05963;1.495149
60;1000;233;1078;0.04507559;0.24817453;0.14515209;149.93918;2500;0.2932501;0.1537104;865.8561;2.1646402;238.93404;0.5973351
60;1000;294;1451;0.08144407;0.1381411;0.12548141;57.54757;2500;0.21958515;0.3708997;514.2047;1.2855117;315.96283;0.78990704
60;1000;294;1451;0.08144407;0.1381411;0.12548141;57.54757;2500;0.21958515;0.3708997;514.2047;1.2855117;500.31152;1.2507788
60;1000;294;1451;0.08144407;0.1381411;0.12548141;57.54757;2500;0.21958515;0.3708997;204.21303;0.51053256;315.96283;0.78990704
60;1000;53;1451;0.08144407;0.1381411;0.12548141;57.54757;2500;0.21958515;0.3708997;514.2047;1.2855117;315.96283;0.78990704
60;1000;294;353;0.08144407;0.1381411;0.12548141;57.54757;2500;0.21958515;0.3708997;514.2047;1.2855117;315.96283;0.78990704
60;1000;294;1451;0.079809576;0.13536875;0.12548141;57.54757;2500;0.21517833;0.3708997;514.2047;1.2855117;315.96283;0.78990704
60;1000;294;1451;0.13500473;0.08458042;0.12548141;57.54757;2500;0.21958515;0.6148172;514.2047;1.2855117;315.96283;0.78990704
60;1000;294;1451;0.08144407;0.1381411;0.20642836;57.54757;2500;0.21958515;0.3708997;514.2047;1.2855117;315.96283;0.78990704
60;1000;294;1451;0.08144407;0.1381411;0.12548141;11.650226;2500;0.21958515;0.3708997;514.2047;1.2855117;315.96283;0.78990704
60;1000;53;353;0.13229534;0.08288299;0.20642836;11.650226;2500;0.21517833;0.6148172;204.21303;0.51053256;500.31152;1.2507788
60;1000;133;682;0.02117359;0.17116836;0.23224026;32.84965;2500;0.19234194;0.110083066;568.2071;1.4205177;279.58804;0.6989701
60;1000;133;682;0.02117359;0.17116836;0.23224026;32.84965;2500;0.19234194;0.110083066;568.2071;1.4205177;421.29736;1.0532434
60;1000;133;682;0.02117359;0.17116836;0.23224026;32.84965;2500;0.19234194;0.110083066;538.06055;1.3451513;279.58804;0.6989701
60;1000;116;682;0.02117359;0.17116836;0.23224026;32.84965;2500;0.19234194;0.110083066;568.2071;1.4205177;279.58804;0.6989701
60;1000;133;826;0.02117359;0.17116836;0.23224026;32.84965;2500;0.19234194;0.110083066;568.2071;1.4205177;279.58804;0.6989701
60;1000;133;682;0.033323463;0.26938853;0.23224026;32.84965;2500;0.302712;0.110083066;568.2071;1.4205177;279.58804;0.6989701
60;1000;133;682;0.06386723;0.1284747;0.23224026;32.84965;2500;0.19234194;0.3320505;568.2071;1.4205177;279.58804;0.6989701
60;1000;133;682;0.02117359;0.17116836;0.22349404;32.84965;2500;0.19234194;0.110083066;568.2071;1.4205177;279.58804;0.6989701
60;1000;133;682;0.02117359;0.17116836;0.23224026;100.35516;2500;0.19234194;0.110083066;568.2071;1.4205177;279.58804;0.6989701
60;1000;116;826;0.10051567;0.20219633;0.22349404;100.35516;2500;0.302712;0.3320505;538.06055;1.3451513;421.29736;1.0532434
60;1000;182;1594;0.16980994;0.09215186;0.17489672;116.59017;2500;0.2619618;0.64822406;339.43323;0.84858304;409.53973;1.0238494
60;1000;182;1594;0.16980994;0.09215186;0.17489672;116.59017;2500;0.2619618;0.64822406;339.43323;0.84858304;333.5489;0.8338722
60;1000;182;1594;0.16980994;0.09215186;0.17489672;116.59017;2500;0.2619618;0.64822406;621.74097;1.5543524;409.53973;1.0238494
60;1000;223;1594;0.16980994;0.09215186;0.17489672;116.59017;2500;0.2619618;0.64822406;339.43323;0.84858304;409.53973;1.0238494
60;1000;182;1582;0.16980994;0.09215186;0.17489672;116.59017;2500;0.2619618;0.64822406;339.43323;0.84858304;409.53973;1.0238494
60;1000;182;1594;0.117129035;0.063563175;0.17489672;116.59017;2500;0.18069221;0.64822406;339.43323;0.84858304;409.53973;1.0238494
60;1000;182;1594;0.13321756;0.12874423;0.17489672;116.59017;2500;0.2619618;0.5085381;339.43323;0.84858304;409.53973;1.0238494
60;1000;182;1594;0.16980994;0.09215186;0.124864265;116.59017;2500;0.2619618;0.64822406;339.43323;0.84858304;409.53973;1.0238494
60;1000;182;1594;0.16980994;0.09215186;0.17489672;57.11119;2500;0.2619618;0.64822406;339.43323;0.84858304;409.53973;1.0238494
60;1000;223;1582;0.091888875;0.088803336;0.124864265;57.11119;2500;0.18069221;0.5085381;621.74097;1.5543524;333.5489;0.8338722
60;1000;263;1881;0.1527493;0.14679399;0.22687903;5.5837073;2500;0.2995433;0.5099406;726.4318;1.8160796;466.8837;1.1672093
60;1000;263;1881;0.1527493;0.14679399;0.22687903;5.5837073;2500;0.2995433;0.5099406;726.4318;1.8160796;450.39462;1.1259866
60;1000;263;1881;0.1527493;0.14679399;0.22687903;5.5837073;2500;0.2995433;0.5099406;374.107;0.9352675;466.8837;1.1672093
60;1000;119;1881;0.1527493;0.14679399;0.22687903;5.5837073;2500;0.2995433;0.5099406;726.4318;1.8160796;466.8837;1.1672093
60;1000;263;1795;0.1527493;0.14679399;0.22687903;5.5837073;2500;0.2995433;0.5099406;726.4318;1.8160796;466.8837;1.1672093
60;1000;263;1881;0.16946629;0.16285923;0.22687903;5.5837073;2500;0.33232552;0.5099406;726.4318;1.8160796;466.8837;1.1672093
60;1000;263;1881;0.20474063;0.09480267;0.22687903;5.5837073;2500;0.2995433;0.6835093;726.4318;1.8160796;466.8837;1.1672093
60;1000;263;1881;0.1527493;0.14679399;0.102871984;5.5837073;2500;0.2995433;0.5099406;726.4318;1.8160796;466.8837;1.1672093
60;1000;263;1881;0.1527493;0.14679399;0.22687903;69.04304;2500;0.2995433;0.5099406;726.4318;1.8160796;466.8837;1.1672093
60;1000;119;1795;0.22714758;0.10517794;0.102871984;69.04304;2500;0.33232552;0.6835093;374.107;0.9352675;450.39462;1.1259866
60;1000;58;860;0.039887786;0.114871055;0.14154674;143.87402;2500;0.15475884;0.25774157;223.42822;0.55857056;247.23795;0.61809486
60;1000;58;860;0.039887786;0.114871055;0.14154674;143.87402;2500;0.15475884;0.25774157;223.42822;0.55857056;388.4359;0.9710898
60;1000;58;860;0.039887786;0.114871055;0.14154674;143.87402;2500;0.15475884;0.25774157;785.43207;1.9635801;247.23795;0.61809486
60;1000;157;860;0.039887786;0.114871055;0.14154674;143.87402;2500;0.15475884;0.25774157;223.42822;0.55857056;247.23795;0.61809486
60;1000;58;566;0.039887786;0.114871055;0.14154674;143.87402;2500;0.15475884;0.25774157;223.42822;0.55857056;247.23795;0.61809486
60;1000;58;860;0.04134342;0.119063064;0.14154674;143.87402;2500;0.16040649;0.25774157;223.42822;0.55857056;247.23795;0.61809486
60;1000;58;860;0.034965668;0.11979318;0.14154674;143.87402;2500;0.15475884;0.22593647;223.42822;0.55857056;247.23795;0.61809486
60;1000;58;860;0.039887786;0.114871055;0.24782744;143.87402;2500;0.15475884;0.25774157;223.42822;0.55857056;247.23795;0.61809486
60;1000;58;860;0.039887786;0.114871055;0.14154674;80.49267;2500;0.15475884;0.25774157;223.42822;0.55857056;247.23795;0.61809486
60;1000;157;566;0.036241677;0.12416481;0.24782744;80.49267;2500;0.16040649;0.22593647;785.43207;1.9635801;388.4359;0.9710898
60;1000;223;1025;0.051835645;0.18035527;0.1821144;91.52396;2500;0.2321909;0.2232458;844.1601;2.1104002;360.76422;0.90191054
60;1000;223;1025;0.051835645;0.18035527;0.1821144;91.52396;2500;0.2321909;0.2232458;844.1601;2.1104002;282.8798;0.7071995
60;1000;223;1025;0.051835645;0.18035527;0.1821144;91.52396;2500;0.2321909;0.2232458;676.49;1.6912249;360.76422;0.90191054
60;1000;293;1025;0.051835645;0.18035527;0.1821144;91.52396;2500;0.2321909;0.2232458;844.1601;2.1104002;360.76422;0.90191054
60;1000;223;47;0.051835645;0.18035527;0.1821144;91.52396;2500;0.2321909;0.2232458;844.1601;2.1104002;360.76422;0.90191054
60;1000;223;1025;0.060916346;0.21195035;0.1821144;91.52396;2500;0.2728667;0.2232458;844.1601;2.1104002;360.76422;0.90191054
60;1000;223;1025;0.1000153;0.13217561;0.1821144;91.52396;2500;0.2321909;0.43074596;844.1601;2.1104002;360.76422;0.90191054
60;1000;223;1025;0.051835645;0.18035527;0.19091837;91.52396;2500;0.2321909;0.2232458;844.1601;2.1104002;360.76422;0.90191054
60;1000;223;1025;0.051835645;0.18035527;0.1821144;26.90574;2500;0.2321909;0.2232458;844.1601;2.1104002;360.76422;0.90191054
60;1000;293;47;0.117536224;0.15533046;0.19091837;26.90574;2500;0.2728667;0.43074596;676.49;1.6912249;282.8798;0.7071995
60;1000;91;263;0.19046037;0.122263655;0.11070725;66.69094;2500;0.31272402;0.60903656;443.1097;1.1077743;528.2643;1.3206607
60;1000;91;263;0.19046037;0.122263655;0.11070725;66.69094;2500;0.31272402;0.60903656;443.1097;1.1077743;571.6002;1.4290005
60;1000;91;263;0.19046037;0.122263655;0.11070725;66.69094;2500;0.31272402;0.60903656;393.13852;0.9828463;528.2643;1.3206607
60;1000;38;263;0.19046037;0.122263655;0.11070725;66.69094;2500;0.31272402;0.60903656;443.1097;1.1077743;528.2643;1.3206607
60;1000;91;1307;0.19046037;0.122263655;0.11070725;66.69094;2500;0.31272402;0.60903656;443.1097;1.1077743;528.2643;1.3206607
60;1000;91;263;0.14914668;0.09574285;0.11070725;66.69094;2500;0.24488953;0.60903656;443.1097;1.1077743;528.2643;1.3206607
60;1000;91;263;0.07841899;0.23430502;0.11070725;66.69094;2500;0.31272402;0.250761;443.1097;1.1077743;528.2643;1.3206607
60;1000;91;263;0.19046037;0.122263655;0.15831642;66.69094;2500;0.31272402;0.60903656;443.1097;1.1077743;528.2643;1.3206607
60;1000;91;263;0.19046037;0.122263655;0.11070725;124.48959;2500;0.31272402;0.60903656;443.1097;1.1077743;528.2643;1.3206607
60;1000;38;1307;0.061408743;0.18348078;0.15831642;124.48959;2500;0.24488953;0.250761;393.13852;0.9828463;571.6002;1.4290005
60;1000;204;991;0.13987885;0.06354564;0.22186448;17.172619;2500;0.20342448;0.6876205;608.80237;1.5220059;520.45703;1.3011426
60;1000;204;991;0.13987885;0.06354564;0.22186448;17.172619;2500;0.20342448;0.6876205;608.80237;1.5220059;492.58353;1.2314588
60;1000;204;991;0.13987885;0.06354564;0.22186448;17.172619;2500;0.20342448;0.6876205;566.5095;1.4162738;520.45703;1.3011426
60;1000;21;991;0.13987885;0.06354564;0.22186448;17.172619;2500;0.20342448;0.6876205;608.80237;1.5220059;520.45703;1.3011426
60;1000;204;1182;0.13987885;0.06354564;0.22186448;17.172619;2500;0.20342448;0.6876205;608.80237;1.5220059;520.45703;1.3011426
60;1000;204;991;0.11609813;0.05274228;0.22186448;17.172619;2500;0.16884041;0.6876205;608.80237;1.5220059;520.45703;1.3011426
60;1000;204;991;0.09161481;0.11180966;0.22186448;17.172619;2500;0.20342448;0.45036277;608.80237;1.5220059;520.45703;1.3011426
60;1000;204;991;0.13987885;0.06354564;0.2128143;17.172619;2500;0.20342448;0.6876205;608.80237;1.5220059;520.45703;1.3011426
60;1000;204;991;0.13987885;0.06354564;0.22186448;59.871334;2500;0.20342448;0.6876205;608.80237;1.5220059;520.45703;1.3011426
60;1000;21;1182;0.07603943;0.09280097;0.2128143;59.871334;2500;0.16884041;0.45036277;566.5095;1.4162738;492.58353;1.2314588
60;1000;110;1754;0.05357902;0.29417214;0.14781143;132.63026;2500;0.34775117;0.15407287;296.0052;0.74001294;390.44727;0.97611815
60;1000;110;1754;0.05357902;0.29417214;0.14781143;132.63026;2500;0.34775117;0.15407287;296.0052;0.74001294;355.62207;0.8890552
60;1000;110;1754;0.05357902;0.29417214;0.14781143;132.63026;2500;0.34775117;0.15407287;513.7727;1.2844318;390.44727;0.97611815
60;1000;276;1754;0.05357902;0.29417214;0.14781143;132.63026;2500;0.34775117;0.15407287;296.0052;0.74001294;390.44727;0.97611815
60;1000;110;418;0.05357902;0.29417214;0.14781143;132.63026;2500;0.34775117;0.15407287;296.0052;0.74001294;390.44727;0.97611815
60;1000;110;1754;0.053464737;0.29354468;0.14781143;132.63026;2500;0.34700942;0.15407287;296.0052;0.74001294;390.44727;0.97611815
60;1000;110;1754;0.10665696;0.24109422;0.14781143;132.63026;2500;0.34775117;0.30670482;296.0052;0.74001294;390.44727;0.97611815
60;1000;110;1754;0.05357902;0.29417214;0.13289791;132.63026;2500;0.34775117;0.15407287;296.0052;0.74001294;390.44727;0.97611815
60;1000;110;1754;0.05357902;0.29417214;0.14781143;89.23829;2500;0.34775117;0.15407287;296.0052;0.74001294;390.44727;0.97611815
60;1000;276;418;0.106429465;0.24057996;0.13289791;89.23829;2500;0.34700942;0.30670482;513.7727;1.2844318;355.62207;0.8890552
60;1000;244;132;0.08636894;0.17787716;0.19101596;84.704124;2500;0.2642461;0.32685038;783.5721;1.9589303;201.9168;0.504792
60;1000;244;132;0.08636894;0.17787716;0.19101596;84.704124;2500;0.2642461;0.32685038;783.5721;1.9589303;271.944;0.67986
60;1000;244;132;0.08636894;0.17787716;0.19101596;84.704124;2500;0.2642461;0.32685038;264.29422;0.66073555;201.9168;0.504792
60;1000;176;132;0.08636894;0.17787716;0.19101596;84.704124;2500;0.2642461;0.32685038;783.5721;1.9589303;201.9168;0.504792
60;1000;244;938;0.08636894;0.17787716;0.19101596;84.704124;2500;0.2642461;0.32685038;783.5721;1.9589303;201.9168;0.504792
60;1000;244;132;0.07666244;0.1578866;0.19101596;84.704124;2500;0.23454905;0.32685038;783.5721;1.9589303;201.9168;0.504792
60;1000;244;132;0.16551295;0.09873315;0.19101596;84.704124;2500;0.2642461;0.6263591;783.5721;1.9589303;201.9168;0.504792
60;1000;244;132;0.08636894;0.17787716;0.15582268;84.704124;2500;0.2642461;0.32685038;783.5721;1.9589303;201.9168;0.504792
60;1000;244;132;0.08636894;0.17787716;0.19101596;36.35854;2500;0.2642461;0.32685038;783.5721;1.9589303;201.9168;0.504792
60;1000;176;938;0.14691193;0.08763712;0.15582268;36.35854;2500;0.23454905;0.6263591;264.29422;0.66073555;271.944;0.67986
60;1000;77;1152;0.07930529;0.10448705;0.10305614;73.28953;2500;0.18379234;0.431494;548.8216;1.372054;484.0776;1.210194
60;1000;77;1152;0.07930529;0.10448705;0.10305614;73.28953;2500;0.18379234;0.431494;548.8216;1.372054;585.66095;1.4641523
60;1000;77;1152;0.07930529;0.10448705;0.10305614;73.28953;2500;0.18379234;0.431494;906.2559;2.2656398;484.0776;1.210194
60;1000;139;1152;0.07930529;0.10448705;0.10305614;73.28953;2500;0.18379234;0.431494;548.8216;1.372054;484.0776;1.210194
60;1000;77;1671;0.07930529;0.10448705;0.10305614;73.28953;2500;0.18379234;0.431494;548.8216;1.372054;484.0776;1.210194
60;1000;77;1152;0.11058164;0.14569455;0.10305614;73.28953;2500;0.2562762;0.431494;548.8216;1.372054;484.0776;1.210194
60;1000;77;1152;0.038129017;0.14566332;0.10305614;73.28953;2500;0.18379234;0.20745705;548.8216;1.372054;484.0776;1.210194
60;1000;77;1152;0.07930529;0.10448705;0.19838555;73.28953;2500;0.18379234;0.431494;548.8216;1.372054;484.0776;1.210194
60;1000;77;1152;0.07930529;0.10448705;0.10305614;115.45811;2500;0.18379234;0.431494;548.8216;1.372054;484.0776;1.210194
60;1000;139;1671;0.053166304;0.20310989;0.19838555;115.45811;2500;0.2562762;0.20745705;906.2559;2.2656398;585.66095;1.4641523
60;1000;150;1330;0.09846271;0.072939;0.19517727;111.812996;2500;0.17140171;0.5744558;893.9184;2.234796;439.2304;1.098076
60;1000;150;1330;0.09846271;0.072939;0.19517727;111.812996;2500;0.17140171;0.5744558;893.9184;2.234796;206.12025;0.51530063
60;1000;150;1330;0.09846271;0.072939;0.19517727;111.812996;2500;0.17140171;0.5744558;433.53278;1.0838319;439.2304;1.098076
60;1000;207;1330;0.09846271;0.072939;0.19517727;111.812996;2500;0.17140171;0.5744558;893.9184;2.234796;439.2304;1.098076
60;1000;150;1954;0.09846271;0.072939;0.19517727;111.812996;2500;0.17140171;0.5744558;893.9184;2.234796;439.2304;1.098076
60;1000;150;1330;0.11764309;0.087147415;0.19517727;111.812996;2500;0.2047905;0.5744558;893.9184;2.234796;439.2304;1.098076
60;1000;150;1330;0.066703744;0.104697965;0.19517727;111.812996;2500;0.17140171;0.38916618;893.9184;2.234796;439.2304;1.098076
60;1000;150;1330;0.09846271;0.072939;0.18049513;111.812996;2500;0.17140171;0.5744558;893.9184;2.234796;439.2304;1.098076
60;1000;150;1330;0.09846271;0.072939;0.19517727;139.8522;2500;0.17140171;0.5744558;893.9184;2.234796;439.2304;1.098076
60;1000;207;1954;0.079697534;0.12509297;0.18049513;139.8522;2500;0.2047905;0.38916618;433.53278;1.0838319;206.12025;0.51530063
60;1000;165;418;0.053464677;0.22317661;0.1351879;46.198143;2500;0.27664128;0.19326356;396.18826;0.99047065;271.77008;0.6794252
60;1000;165;418;0.053464677;0.22317661;0.1351879;46.198143;2500;0.27664128;0.19326356;396.18826;0.99047065;542.5004;1.356251
60;1000;165;418;0.053464677;0.22317661;0.1351879;46.198143;2500;0.27664128;0.19326356;736.57654;1.8414414;271.77008;0.6794252
60;1000;99;418;0.053464677;0.22317661;0.1351879;46.198143;2500;0.27664128;0.19326356;396.18826;0.99047065;271.77008;0.6794252
60;1000;165;702;0.053464677;0.22317661;0.1351879;46.198143;2500;0.27664128;0.19326356;396.18826;0.99047065;271.77008;0.6794252
60;1000;165;418;0.05345908;0.22315323;0.1351879;46.198143;2500;0.2766123;0.19326356;396.18826;0.99047065;271.77008;0.6794252
60;1000;165;418;0.14578527;0.130856;0.1351879;46.198143;2500;0.27664128;0.5269831;396.18826;0.99047065;271.77008;0.6794252
60;1000;165;418;0.053464677;0.22317661;0.1666798;46.198143;2500;0.27664128;0.19326356;396.18826;0.99047065;271.77008;0.6794252
60;1000;165;418;0.053464677;0.22317661;0.1351879;19.895372;2500;0.27664128;0.19326356;396.18826;0.99047065;271.77008;0.6794252
60;1000;99;702;0.14577001;0.1308423;0.1666798;19.895372;2500;0.2766123;0.5269831;736.57654;1.8414414;542.5004;1.356251
60;1000;45;1715;0.089275405;0.22106051;0.24458362;26.13659;2500;0.31033593;0.28767344;674.2345;1.6855862;333.14294;0.8328574
60;1000;45;1715;0.089275405;0.22106051;0.24458362;26.13659;2500;0.31033593;0.28767344;674.2345;1.6855862;435.3581;1.0883952
60;1000;45;1715;0.089275405;0.22106051;0.24458362;26.13659;2500;0.31033593;0.28767344;761.139;1.9028474;333.14294;0.8328574
60;1000;72;1715;0.089275405;0.22106051;0.24458362;26.13659;2500;0.31033593;0.28767344;674.2345;1.6855862;333.14294;0.8328574
60;1000;45;229;0.089275405;0.22106051;0.24458362;26.13659;2500;0.31033593;0.28767344;674.2345;1.6855862;333.14294;0.8328574
60;1000;45;1715;0.054392956;0.13468586;0.24458362;26.13659;2500;0.18907882;0.28767344;674.2345;1.6855862;333.14294;0.8328574
60;1000;45;1715;0.041603353;0.26873258;0.24458362;26.13659;2500;0.31033593;0.13405909;674.2345;1.6855862;333.14294;0.8328574
60;1000;45;1715;0.089275405;0.22106051;0.11328607;26.13659;2500;0.31033593;0.28767344;674.2345;1.6855862;333.14294;0.8328574
60;1000;45;1715;0.089275405;0.22106051;0.24458362;110.157104;2500;0.31033593;0.28767344;674.2345;1.6855862;333.14294;0.8328574
60;1000;72;229;0.025347734;0.1637311;0.11328607;110.157104;2500;0.18907882;0.13405909;761.139;1.9028474;435.3581;1.0883952
60;1000;277;565;0.13117461;0.10966965;0.16131242;123.648384;2500;0.24084425;0.54464495;278.45764;0.6961441;552.7552;1.381888
60;1000;277;565;0.13117461;0.10966965;0.16131242;123.648384;2500;0.24084425;0.54464495;278.45764;0.6961441;322.61304;0.8065326
60;1000;277;565;0.13117461;0.10966965;0.16131242;123.648384;2500;0.24084425;0.54464495;318.88123;0.79720306;552.7552;1.381888
60;1000;252;565;0.13117461;0.10966965;0.16131242;123.648384;2500;0.24084425;0.54464495;278.45764;0.6961441;552.7552;1.381888
60;1000;277;1450;0.13117461;0.10966965;0.16131242;123.648384;2500;0.24084425;0.54464495;278.45764;0.6961441;552.7552;1.381888
60;1000;277;565;0.17284232;0.1445063;0.16131242;123.648384;2500;0.31734863;0.54464495;278.45764;0.6961441;552.7552;1.381888
