[mm];[1/m2];[-];[-];[-];[-];[mm/hour];[mm/hour];[-];[-]
1179.6823;264;0.13293615;0.118041635;0.12830265;0.23137498;13.11281;2500;1.3673013;1.0184804
1154.7865;47;0.13293615;0.118041635;0.12830265;0.23137498;13.11281;2500;1.3673013;1.0184804
1154.7865;264;0.12426499;0.118041635;0.12830265;0.23137498;13.11281;2500;1.3673013;1.0184804
1154.7865;264;0.13293615;0.159864;0.1737605;0.23137498;13.11281;2500;1.3673013;1.0184804
1154.7865;264;0.13293615;0.033420756;0.21292351;0.23137498;13.11281;2500;1.3673013;1.0184804
1154.7865;264;0.13293615;0.118041635;0.12830265;0.17084621;13.11281;2500;1.3673013;1.0184804
1154.7865;264;0.13293615;0.118041635;0.12830265;0.23137498;12.682924;2500;1.3673013;1.0184804
1154.7865;264;0.13293615;0.118041635;0.12830265;0.23137498;13.11281;2500;1.3673013;1.0851134
1154.7865;264;0.13293615;0.118041635;0.12830265;0.23137498;13.11281;2500;1.2148465;1.0184804
1179.6823;47;0.12426499;0.045261793;0.2883627;0.17084621;12.682924;2500;1.2148465;1.0851134
1686.4574;153;0.5591261;0.19821817;0.15021953;0.22331372;88.84387;2500;1.1916959;1.3698778
1719.4457;153;0.5591261;0.19821817;0.15021953;0.22331372;88.84387;2500;1.1916959;1.3698778
1686.4574;152;0.5591261;0.19821817;0.15021953;0.22331372;88.84387;2500;1.1916959;1.3698778
1686.4574;153;0.41978222;0.19821817;0.15021953;0.22331372;88.84387;2500;1.1916959;1.3698778
1686.4574;153;0.5591261;0.12875955;0.09758035;0.22331372;88.84387;2500;1.1916959;1.3698778
1686.4574;153;0.5591261;0.23875955;0.10967814;0.22331372;88.84387;2500;1.1916959;1.3698778
1686.4574;153;0.5591261;0.19821817;0.15021953;0.19135751;88.84387;2500;1.1916959;1.3698778
1686.4574;153;0.5591261;0.19821817;0.15021953;0.22331372;92.2462;2500;1.1916959;1.3698778
1686.4574;153;0.5591261;0.19821817;0.15021953;0.22331372;88.84387;2500;1.1916959;1.4190977
1686.4574;153;0.5591261;0.19821817;0.15021953;0.22331372;88.84387;2500;0.9654984;1.3698778
1719.4457;152;0.41978222;0.15509462;0.071245275;0.19135751;92.2462;2500;0.9654984;1.4190977
606.73883;226;0.48713544;0.048638772;0.108632535;0.17282785;36.74988;2500;0.71294487;0.9520756
1126.9458;226;0.48713544;0.048638772;0.108632535;0.17282785;36.74988;2500;0.71294487;0.9520756
606.73883;208;0.48713544;0.048638772;0.108632535;0.17282785;36.74988;2500;0.71294487;0.9520756
606.73883;226;0.55366933;0.048638772;0.108632535;0.17282785;36.74988;2500;0.71294487;0.9520756
606.73883;226;0.48713544;0.08920488;0.19923513;0.17282785;36.74988;2500;0.71294487;0.9520756
606.73883;226;0.48713544;0.0597703;0.09750102;0.17282785;36.74988;2500;0.71294487;0.9520756
606.73883;226;0.48713544;0.048638772;0.108632535;0.22414467;36.74988;2500;0.71294487;0.9520756
606.73883;226;0.48713544;0.048638772;0.108632535;0.17282785;33.51795;2500;0.71294487;0.9520756
606.73883;226;0.48713544;0.048638772;0.108632535;0.17282785;36.74988;2500;0.71294487;0.9856822
606.73883;226;0.48713544;0.048638772;0.108632535;0.17282785;36.74988;2500;1.4559141;0.9520756
1126.9458;208;0.55366933;0.109620415;0.17881961;0.22414467;33.51795;2500;1.4559141;0.9856822
314.3953;97;0.27822813;0.06200928;0.12307119;0.1983853;85.60184;2500;1.083848;1.4472526
1482.8418;97;0.27822813;0.06200928;0.12307119;0.1983853;85.60184;2500;1.083848;1.4472526
314.3953;82;0.27822813;0.06200928;0.12307119;0.1983853;85.60184;2500;1.083848;1.4472526
314.3953;97;0.6112816;0.06200928;0.12307119;0.1983853;85.60184;2500;1.083848;1.4472526
314.3953;97;0.27822813;0.071867496;0.14263701;0.1983853;85.60184;2500;1.083848;1.4472526
314.3953;97;0.27822813;0.035267442;0.14981303;0.1983853;85.60184;2500;1.083848;1.4472526
314.3953;97;0.27822813;0.06200928;0.12307119;0.20101975;85.60184;2500;1.083848;1.4472526
314.3953;97;0.27822813;0.06200928;0.12307119;0.1983853;45.059998;2500;1.083848;1.4472526
314.3953;97;0.27822813;0.06200928;0.12307119;0.1983853;85.60184;2500;1.083848;0.8010145
314.3953;97;0.27822813;0.06200928;0.12307119;0.1983853;85.60184;2500;1.3476313;1.4472526
1482.8418;82;0.6112816;0.04087425;0.17363027;0.20101975;45.059998;2500;1.3476313;0.8010145
1978.9039;169;0.75002193;0.21687402;0.104737245;0.2476614;39.747074;2500;0.5738293;0.8728686
481.59158;169;0.75002193;0.21687402;0.104737245;0.2476614;39.747074;2500;0.5738293;0.8728686
1978.9039;176;0.75002193;0.21687402;0.104737245;0.2476614;39.747074;2500;0.5738293;0.8728686
1978.9039;169;0.36528584;0.21687402;0.104737245;0.2476614;39.747074;2500;0.5738293;0.8728686
1978.9039;169;0.75002193;0.16967851;0.08194462;0.2476614;39.747074;2500;0.5738293;0.8728686
1978.9039;169;0.75002193;0.1591143;0.16249695;0.2476614;39.747074;2500;0.5738293;0.8728686
1978.9039;169;0.75002193;0.21687402;0.104737245;0.1838672;39.747074;2500;0.5738293;0.8728686
1978.9039;169;0.75002193;0.21687402;0.104737245;0.2476614;79.20429;2500;0.5738293;0.8728686
1978.9039;169;0.75002193;0.21687402;0.104737245;0.2476614;39.747074;2500;0.5738293;1.3518542
1978.9039;169;0.75002193;0.21687402;0.104737245;0.2476614;39.747074;2500;0.8569709;0.8728686
481.59158;176;0.36528584;0.124488294;0.12713483;0.1838672;79.20429;2500;0.8569709;1.3518542
1446.4028;31;0.32617727;0.104803644;0.119401634;0.20702568;65.52661;2500;0.99200386;0.5214728
797.22375;31;0.32617727;0.104803644;0.119401634;0.20702568;65.52661;2500;0.99200386;0.5214728
1446.4028;245;0.32617727;0.104803644;0.119401634;0.20702568;65.52661;2500;0.99200386;0.5214728
1446.4028;31;0.2670342;0.104803644;0.119401634;0.20702568;65.52661;2500;0.99200386;0.5214728
1446.4028;31;0.32617727;0.073287584;0.083495736;0.20702568;65.52661;2500;0.99200386;0.5214728
1446.4028;31;0.32617727;0.072294265;0.151911;0.20702568;65.52661;2500;0.99200386;0.5214728
1446.4028;31;0.32617727;0.104803644;0.119401634;0.15392911;65.52661;2500;0.99200386;0.5214728
1446.4028;31;0.32617727;0.104803644;0.119401634;0.20702568;2.7010584;2500;0.99200386;0.5214728
1446.4028;31;0.32617727;0.104803644;0.119401634;0.20702568;65.52661;2500;0.99200386;1.1428697
1446.4028;31;0.32617727;0.104803644;0.119401634;0.20702568;65.52661;2500;1.1065785;0.5214728
797.22375;245;0.2670342;0.05055427;0.106229044;0.15392911;2.7010584;2500;1.1065785;1.1428697
846.8861;248;0.60441625;0.03720619;0.24537793;0.15630332;9.922037;2500;1.4780656;1.1580243
1811.7552;248;0.60441625;0.03720619;0.24537793;0.15630332;9.922037;2500;1.4780656;1.1580243
846.8861;43;0.60441625;0.03720619;0.24537793;0.15630332;9.922037;2500;1.4780656;1.1580243
846.8861;248;0.7063893;0.03720619;0.24537793;0.15630332;9.922037;2500;1.4780656;1.1580243
846.8861;248;0.60441625;0.04198634;0.2769034;0.15630332;9.922037;2500;1.4780656;1.1580243
846.8861;248;0.60441625;0.16612153;0.11646261;0.15630332;9.922037;2500;1.4780656;1.1580243
846.8861;248;0.60441625;0.03720619;0.24537793;0.2367699;9.922037;2500;1.4780656;1.1580243
846.8861;248;0.60441625;0.03720619;0.24537793;0.15630332;74.69804;2500;1.4780656;1.1580243
846.8861;248;0.60441625;0.03720619;0.24537793;0.15630332;9.922037;2500;1.4780656;0.7014052
846.8861;248;0.60441625;0.03720619;0.24537793;0.15630332;9.922037;2500;0.5969938;1.1580243
1811.7552;43;0.7063893;0.18746434;0.1314254;0.2367699;74.69804;2500;0.5969938;0.7014052
739.3191;122;0.3962676;0.16706301;0.14294298;0.16786581;81.075096;2500;1.0325183;1.3784688
978.2598;122;0.3962676;0.16706301;0.14294298;0.16786581;81.075096;2500;1.0325183;1.3784688
739.3191;20;0.3962676;0.16706301;0.14294298;0.16786581;81.075096;2500;1.0325183;1.3784688
739.3191;122;0.83177125;0.16706301;0.14294298;0.16786581;81.075096;2500;1.0325183;1.3784688
739.3191;122;0.3962676;0.14237061;0.12181559;0.16786581;81.075096;2500;1.0325183;1.3784688
739.3191;122;0.3962676;0.08860886;0.22139712;0.16786581;81.075096;2500;1.0325183;1.3784688
739.3191;122;0.3962676;0.16706301;0.14294298;0.19729017;81.075096;2500;1.0325183;1.3784688
739.3191;122;0.3962676;0.16706301;0.14294298;0.16786581;37.8768;2500;1.0325183;1.3784688
739.3191;122;0.3962676;0.16706301;0.14294298;0.16786581;81.075096;2500;1.0325183;1.4906534
739.3191;122;0.3962676;0.16706301;0.14294298;0.16786581;81.075096;2500;1.3831854;1.3784688
978.2598;20;0.83177125;0.075512215;0.18867399;0.19729017;37.8768;2500;1.3831854;1.4906534
1553.8407;194;0.6743105;0.0390037;0.15748215;0.21733725;44.201775;2500;0.5615602;0.80432326
1677.2059;194;0.6743105;0.0390037;0.15748215;0.21733725;44.201775;2500;0.5615602;0.80432326
1553.8407;258;0.6743105;0.0390037;0.15748215;0.21733725;44.201775;2500;0.5615602;0.80432326
1553.8407;194;0.19163415;0.0390037;0.15748215;0.21733725;44.201775;2500;0.5615602;0.80432326
1553.8407;194;0.6743105;0.04011535;0.16197056;0.21733725;44.201775;2500;0.5615602;0.80432326
1553.8407;194;0.6743105;0.10877129;0.08771456;0.21733725;44.201775;2500;0.5615602;0.80432326
1553.8407;194;0.6743105;0.0390037;0.15748215;0.2176749;44.201775;2500;0.5615602;0.80432326
1553.8407;194;0.6743105;0.0390037;0.15748215;0.21733725;84.899734;2500;0.5615602;0.80432326
1553.8407;194;0.6743105;0.0390037;0.15748215;0.21733725;44.201775;2500;0.5615602;0.9161245
1553.8407;194;0.6743105;0.0390037;0.15748215;0.21733725;44.201775;2500;0.88092613;0.80432326
1677.2059;258;0.19163415;0.11187139;0.09021452;0.2176749;84.899734;2500;0.88092613;0.9161245
1871.3494;79;0.24890433;0.077435575;0.2216443;0.2279741;70.028946;2500;0.87829435;0.593312
1354.9299;79;0.24890433;0.077435575;0.2216443;0.2279741;70.028946;2500;0.87829435;0.593312
1871.3494;162;0.24890433;0.077435575;0.2216443;0.2279741;70.028946;2500;0.87829435;0.593312
1871.3494;79;0.48991612;0.077435575;0.2216443;0.2279741;70.028946;2500;0.87829435;0.593312
1871.3494;79;0.24890433;0.07930989;0.22700915;0.2279741;70.028946;2500;0.87829435;0.593312
1871.3494;79;0.24890433;0.06846733;0.23061255;0.2279741;70.028946;2500;0.87829435;0.593312
1871.3494;79;0.24890433;0.077435575;0.2216443;0.24433997;70.028946;2500;0.87829435;0.593312
1871.3494;79;0.24890433;0.077435575;0.2216443;0.2279741;8.419938;2500;0.87829435;0.593312
1871.3494;79;0.24890433;0.077435575;0.2216443;0.2279741;70.028946;2500;0.87829435;0.5782338
1871.3494;79;0.24890433;0.077435575;0.2216443;0.2279741;70.028946;2500;1.1315701;0.593312
1354.9299;162;0.48991612;0.07012457;0.23619448;0.24433997;8.419938;2500;1.1315701;0.5782338
421.81967;296;0.72089267;0.12314654;0.084363125;0.17744705;5.4429326;2500;1.4034204;1.230106
669.265;296;0.72089267;0.12314654;0.084363125;0.17744705;5.4429326;2500;1.4034204;1.230106
421.81967;105;0.72089267;0.12314654;0.084363125;0.17744705;5.4429326;2500;1.4034204;1.230106
421.81967;296;0.5366939;0.12314654;0.084363125;0.17744705;5.4429326;2500;1.4034204;1.230106
421.81967;296;0.72089267;0.10041553;0.06879096;0.17744705;5.4429326;2500;1.4034204;1.230106
421.81967;296;0.72089267;0.111115016;0.09639465;0.17744705;5.4429326;2500;1.4034204;1.230106
421.81967;296;0.72089267;0.12314654;0.084363125;0.16471842;5.4429326;2500;1.4034204;1.230106
421.81967;296;0.72089267;0.12314654;0.084363125;0.17744705;67.540184;2500;1.4034204;1.230106
421.81967;296;0.72089267;0.12314654;0.084363125;0.17744705;5.4429326;2500;1.4034204;1.0121379
421.81967;296;0.72089267;0.12314654;0.084363125;0.17744705;5.4429326;2500;0.63358665;1.230106
669.265;105;0.5366939;0.09060485;0.078601636;0.16471842;67.540184;2500;0.63358665;1.0121379
713.43695;27;0.5133526;0.15512519;0.079412416;0.15309761;54.44237;2500;0.76834214;0.73114246
1953.6034;27;0.5133526;0.15512519;0.079412416;0.15309761;54.44237;2500;0.76834214;0.73114246
713.43695;222;0.5133526;0.15512519;0.079412416;0.15309761;54.44237;2500;0.76834214;0.73114246
713.43695;27;0.6782874;0.15512519;0.079412416;0.15309761;54.44237;2500;0.76834214;0.73114246
713.43695;27;0.5133526;0.22900882;0.11723527;0.15309761;54.44237;2500;0.76834214;0.73114246
713.43695;27;0.5133526;0.15102236;0.08351524;0.15309761;54.44237;2500;0.76834214;0.73114246
713.43695;27;0.5133526;0.15512519;0.079412416;0.16054519;54.44237;2500;0.76834214;0.73114246
713.43695;27;0.5133526;0.15512519;0.079412416;0.15309761;54.05767;2500;0.76834214;0.73114246
713.43695;27;0.5133526;0.15512519;0.079412416;0.15309761;54.44237;2500;0.76834214;1.1963133
713.43695;27;0.5133526;0.15512519;0.079412416;0.15309761;54.44237;2500;0.5565519;0.73114246
1953.6034;222;0.6782874;0.22295189;0.12329221;0.16054519;54.05767;2500;0.5565519;1.1963133
1579.8368;244;0.441558;0.10782483;0.16364734;0.20241797;21.079636;2500;1.2622588;1.0865376
833.0183;244;0.441558;0.10782483;0.16364734;0.20241797;21.079636;2500;1.2622588;1.0865376
1579.8368;129;0.441558;0.10782483;0.16364734;0.20241797;21.079636;2500;1.2622588;1.0865376
1579.8368;244;0.3451823;0.10782483;0.16364734;0.20241797;21.079636;2500;1.2622588;1.0865376
1579.8368;244;0.441558;0.07313692;0.111000985;0.20241797;21.079636;2500;1.2622588;1.0865376
1579.8368;244;0.441558;0.092594996;0.17887715;0.20241797;21.079636;2500;1.2622588;1.0865376
1579.8368;244;0.441558;0.10782483;0.16364734;0.2307886;21.079636;2500;1.2622588;1.0865376
1579.8368;244;0.441558;0.10782483;0.16364734;0.20241797;20.30499;2500;1.2622588;1.0865376
1579.8368;244;0.441558;0.10782483;0.16364734;0.20241797;21.079636;2500;1.2622588;0.64596194
1579.8368;244;0.441558;0.10782483;0.16364734;0.20241797;21.079636;2500;1.0542908;1.0865376
833.0183;129;0.3451823;0.062806614;0.121331275;0.2307886;20.30499;2500;1.0542908;0.64596194
1261.4979;101;0.8661845;0.02672326;0.14684232;0.24289492;96.85833;2500;1.1727129;1.2975501
313.18008;101;0.8661845;0.02672326;0.14684232;0.24289492;96.85833;2500;1.1727129;1.2975501
1261.4979;69;0.8661845;0.02672326;0.14684232;0.24289492;96.85833;2500;1.1727129;1.2975501
1261.4979;101;0.24963474;0.02672326;0.14684232;0.24289492;96.85833;2500;1.1727129;1.2975501
1261.4979;101;0.8661845;0.04246823;0.23335977;0.24289492;96.85833;2500;1.1727129;1.2975501
1261.4979;101;0.8661845;0.07607754;0.09748804;0.24289492;96.85833;2500;1.1727129;1.2975501
1261.4979;101;0.8661845;0.02672326;0.14684232;0.20719655;96.85833;2500;1.1727129;1.2975501
1261.4979;101;0.8661845;0.02672326;0.14684232;0.24289492;99.940865;2500;1.1727129;1.2975501
1261.4979;101;0.8661845;0.02672326;0.14684232;0.24289492;96.85833;2500;1.1727129;0.85885245
1261.4979;101;0.8661845;0.02672326;0.14684232;0.24289492;96.85833;2500;0.80390614;1.2975501
313.18008;69;0.24963474;0.12090137;0.15492663;0.20719655;99.940865;2500;0.80390614;0.85885245
1031.7664;174;0.1879447;0.13781543;0.19453092;0.19221376;28.758682;2500;0.6705263;0.8795059
1420.4839;174;0.1879447;0.13781543;0.19453092;0.19221376;28.758682;2500;0.6705263;0.8795059
1031.7664;271;0.1879447;0.13781543;0.19453092;0.19221376;28.758682;2500;0.6705263;0.8795059
1031.7664;174;0.77688044;0.13781543;0.19453092;0.19221376;28.758682;2500;0.6705263;0.8795059
1031.7664;174;0.1879447;0.09898667;0.13972288;0.19221376;28.758682;2500;0.6705263;0.8795059
1031.7664;174;0.1879447;0.057063166;0.2752832;0.19221376;28.758682;2500;0.6705263;0.8795059
1031.7664;174;0.1879447;0.13781543;0.19453092;0.17744625;28.758682;2500;0.6705263;0.8795059
1031.7664;174;0.1879447;0.13781543;0.19453092;0.19221376;27.554937;2500;0.6705263;0.8795059
1031.7664;174;0.1879447;0.13781543;0.19453092;0.19221376;28.758682;2500;0.6705263;1.299829
1031.7664;174;0.1879447;0.13781543;0.19453092;0.19221376;28.758682;2500;1.3059218;0.8795059
1420.4839;271;0.77688044;0.040985927;0.19772364;0.17744625;27.554937;2500;1.3059218;1.299829
957.0494;117;0.6919574;0.06419688;0.1538909;0.20335406;17.94647;2500;0.5308096;1.2627563
431.07294;117;0.6919574;0.06419688;0.1538909;0.20335406;17.94647;2500;0.5308096;1.2627563
957.0494;276;0.6919574;0.06419688;0.1538909;0.20335406;17.94647;2500;0.5308096;1.2627563
957.0494;117;0.64604527;0.06419688;0.1538909;0.20335406;17.94647;2500;0.5308096;1.2627563
957.0494;117;0.6919574;0.0934165;0.22393534;0.20335406;17.94647;2500;0.5308096;1.2627563
957.0494;117;0.6919574;0.042888016;0.17519975;0.20335406;17.94647;2500;0.5308096;1.2627563
957.0494;117;0.6919574;0.06419688;0.1538909;0.2129012;17.94647;2500;0.5308096;1.2627563
957.0494;117;0.6919574;0.06419688;0.1538909;0.20335406;57.707138;2500;0.5308096;1.2627563
957.0494;117;0.6919574;0.06419688;0.1538909;0.20335406;17.94647;2500;0.5308096;1.3880605
957.0494;117;0.6919574;0.06419688;0.1538909;0.20335406;17.94647;2500;1.1700169;1.2627563
431.07294;276;0.64604527;0.06240877;0.25494304;0.2129012;57.707138;2500;1.1700169;1.3880605
1336.1947;190;0.3637283;0.15378888;0.121529356;0.15362658;57.549988;2500;1.0017446;0.93079436
1541.686;190;0.3637283;0.15378888;0.121529356;0.15362658;57.549988;2500;1.0017446;0.93079436
1336.1947;74;0.3637283;0.15378888;0.121529356;0.15362658;57.549988;2500;1.0017446;0.93079436
1336.1947;190;0.38051906;0.15378888;0.121529356;0.15362658;57.549988;2500;1.0017446;0.93079436
1336.1947;190;0.3637283;0.0867179;0.06852752;0.15362658;57.549988;2500;1.0017446;0.93079436
1336.1947;190;0.3637283;0.13590725;0.13941099;0.15362658;57.549988;2500;1.0017446;0.93079436
1336.1947;190;0.3637283;0.15378888;0.121529356;0.19576658;57.549988;2500;1.0017446;0.93079436
1336.1947;190;0.3637283;0.15378888;0.121529356;0.15362658;16.533863;2500;1.0017446;0.93079436
1336.1947;190;0.3637283;0.15378888;0.121529356;0.15362658;57.549988;2500;1.0017446;0.95428044
1336.1947;190;0.3637283;0.15378888;0.121529356;0.15362658;57.549988;2500;0.6566481;0.93079436
1541.686;74;0.38051906;0.07663487;0.078610554;0.19576658;16.533863;2500;0.6566481;0.95428044
1657.8473;11;0.73756284;0.089425795;0.08965822;0.18856134;31.724073;2500;1.4351785;0.7041611
1862.299;11;0.73756284;0.089425795;0.08965822;0.18856134;31.724073;2500;1.4351785;0.7041611
1657.8473;123;0.73756284;0.089425795;0.08965822;0.18856134;31.724073;2500;1.4351785;0.7041611
1657.8473;11;0.27601746;0.089425795;0.08965822;0.18856134;31.724073;2500;1.4351785;0.7041611
1657.8473;11;0.73756284;0.12953718;0.12987386;0.18856134;31.724073;2500;1.4351785;0.7041611
1657.8473;11;0.73756284;0.052101463;0.12698255;0.18856134;31.724073;2500;1.4351785;0.7041611
1657.8473;11;0.73756284;0.089425795;0.08965822;0.16624202;31.724073;2500;1.4351785;0.7041611
1657.8473;11;0.73756284;0.089425795;0.08965822;0.18856134;89.85862;2500;1.4351785;0.7041611
1657.8473;11;0.73756284;0.089425795;0.08965822;0.18856134;31.724073;2500;1.4351785;0.5421712
1657.8473;11;0.73756284;0.089425795;0.08965822;0.18856134;31.724073;2500;1.4069957;0.7041611
1862.299;123;0.27601746;0.07547125;0.18393978;0.16624202;89.85862;2500;1.4069957;0.5421712
635.393;229;0.21577893;0.0750342;0.23938526;0.23883232;93.577;2500;0.91001403;1.0987636
738.4048;229;0.21577893;0.0750342;0.23938526;0.23883232;93.577;2500;0.91001403;1.0987636
635.393;217;0.21577893;0.0750342;0.23938526;0.23883232;93.577;2500;0.91001403;1.0987636
635.393;229;0.747403;0.0750342;0.23938526;0.23883232;93.577;2500;0.91001403;1.0987636
635.393;229;0.21577893;0.053048655;0.16924371;0.23883232;93.577;2500;0.91001403;1.0987636
635.393;229;0.21577893;0.19630514;0.11811434;0.23883232;93.577;2500;0.91001403;1.0987636
635.393;229;0.21577893;0.0750342;0.23938526;0.2491137;93.577;2500;0.91001403;1.0987636
635.393;229;0.21577893;0.0750342;0.23938526;0.23883232;37.3686;2500;0.91001403;1.0987636
635.393;229;0.21577893;0.0750342;0.23938526;0.23883232;93.577;2500;0.91001403;1.116576
635.393;229;0.21577893;0.0750342;0.23938526;0.23883232;93.577;2500;0.92060775;1.0987636
738.4048;217;0.747403;0.13878636;0.08350601;0.2491137;37.3686;2500;0.92060775;1.116576
503.25543;68;0.42469233;0.03931813;0.30432653;0.21358123;41.260696;2500;1.2930021;0.5958947
1233.7538;68;0.42469233;0.03931813;0.30432653;0.21358123;41.260696;2500;1.2930021;0.5958947
503.25543;111;0.42469233;0.03931813;0.30432653;0.21358123;41.260696;2500;1.2930021;0.5958947
503.25543;68;0.89252895;0.03931813;0.30432653;0.21358123;41.260696;2500;1.2930021;0.5958947
503.25543;68;0.42469233;0.034250528;0.26510274;0.21358123;41.260696;2500;1.2930021;0.5958947
503.25543;68;0.42469233;0.14905712;0.19458754;0.21358123;41.260696;2500;1.2930021;0.5958947
503.25543;68;0.42469233;0.03931813;0.30432653;0.22613543;41.260696;2500;1.2930021;0.5958947
503.25543;68;0.42469233;0.03931813;0.30432653;0.21358123;47.348866;2500;1.2930021;0.5958947
503.25543;68;0.42469233;0.03931813;0.30432653;0.21358123;41.260696;2500;1.2930021;1.1740273
503.25543;68;0.42469233;0.03931813;0.30432653;0.21358123;41.260696;2500;0.78082883;0.5958947
1233.7538;111;0.89252895;0.12984557;0.16950771;0.22613543;47.348866;2500;0.78082883;1.1740273
1790.0896;285;0.54667306;0.06842682;0.082024135;0.16371185;84.38089;2500;0.7991234;1.209106
