-;-;-;-;-;-;-;-;-;kg N/ha/year;kg N/ha/year;kg N/ha/a;kg N/ha/a;day of year;-;;mm
0.9026518;0.9964131;0.2637116;0.77376753;1.157605;1.1042563;13.790471;6.719633;60.00462;40.0;19.291893748489898;50.037014;59.1679;91;0.2822544050076512;3;1350
0.45762727;0.59212184;0.14003994;0.83540046;1.4561005;2.2156308;14.159448;19.272625;77.679344;40.0;19.291893748489898;92.40006;1.6890991;91;0.2822544050076512;3;1350
0.6572126;0.46472397;0.17417869;1.4817635;1.7691331;1.5225943;4.0674;16.981037;64.26703;40.0;19.291893748489898;27.623999;34.957542;91;0.2822544050076512;3;1350
0.42252982;0.629809;0.261394;1.8365175;1.6270097;2.1066775;4.644227;13.108484;62.446396;40.0;19.291893748489898;83.95255;70.7422;91;0.2822544050076512;3;1350
0.24266772;0.2515166;0.19928056;1.0618478;1.1458608;2.2405715;4.9553676;10.391014;49.799015;40.0;19.291893748489898;59.725723;75.280815;91;0.2822544050076512;3;1350
0.79028577;0.3417654;0.3946316;1.5747595;1.699144;1.9398791;18.72399;7.213446;51.838257;40.0;19.291893748489898;86.257385;24.203856;91;0.2822544050076512;3;1350
0.33680278;0.31913632;0.1317223;0.87154996;1.5453776;2.5541165;1.2960211;7.366248;43.591736;40.0;19.291893748489898;5.8081694;25.400959;91;0.2822544050076512;3;1350
0.54057;0.22233243;0.25627255;0.637034;1.972589;0.7993369;11.282207;7.1875925;28.497656;40.0;19.291893748489898;56.038193;68.286964;91;0.2822544050076512;3;1350
0.5896364;0.77776986;0.45504147;0.38507062;1.6343184;0.18385392;8.166375;17.389395;36.91586;40.0;19.291893748489898;19.676456;61.347923;91;0.2822544050076512;3;1350
0.34757727;0.46037963;0.23523842;0.8489374;1.319887;2.0200388;13.527657;13.94496;87.93709;40.0;19.291893748489898;2.788786;50.219555;91;0.2822544050076512;3;1350
0.27564427;0.33482906;0.40457964;1.5402565;1.5408627;0.28990963;5.189351;8.729299;38.9094;40.0;19.291893748489898;69.20648;55.106995;91;0.2822544050076512;3;1350
0.47841042;0.60979503;0.22019753;1.2409227;1.1334714;0.8390161;19.262245;19.877449;76.32906;40.0;19.291893748489898;75.21872;50.44606;91;0.2822544050076512;3;1350
0.9618287;0.45875552;0.35829255;0.5146377;1.7476923;0.6043608;7.2930913;4.3721814;61.640285;40.0;19.291893748489898;73.89332;41.31422;91;0.2822544050076512;3;1350
0.69210845;0.5144142;0.32320595;1.5207527;1.8582734;1.1045676;18.59261;2.4568732;23.176497;40.0;19.291893748489898;72.97056;78.999565;91;0.2822544050076512;3;1350
0.5051282;0.45242545;0.30879807;0.26844472;1.5863528;2.9702244;12.194807;7.994698;16.23695;40.0;19.291893748489898;80.194244;88.969925;91;0.2822544050076512;3;1350
0.23112866;0.20318681;0.15907943;0.39639235;1.5670561;2.1071792;8.874761;19.65504;13.173325;40.0;19.291893748489898;47.489388;64.3445;91;0.2822544050076512;3;1350
0.68021864;0.7506631;0.1204829;0.44481668;1.1093929;0.20501925;14.943825;1.4563584;50.04813;40.0;19.291893748489898;35.410015;27.704638;91;0.2822544050076512;3;1350
0.27380612;0.28855237;0.15328214;1.3986506;1.1802624;2.9277856;11.508229;2.5390193;21.155542;40.0;19.291893748489898;77.32535;97.46822;91;0.2822544050076512;3;1350
0.6340352;0.3753139;0.4018656;0.63951856;1.9594558;2.8729281;3.633068;7.487546;26.702719;40.0;19.291893748489898;66.9796;9.734094;91;0.2822544050076512;3;1350
0.8015604;0.35225365;0.49916607;1.7759589;1.3973974;2.171159;14.385295;19.761084;83.93709;40.0;19.291893748489898;20.80063;95.25392;91;0.2822544050076512;3;1350
0.5388683;0.46509385;0.2038545;0.2746833;1.7755237;2.3649502;12.010385;7.5255327;49.374237;40.0;19.291893748489898;44.094025;56.04364;91;0.2822544050076512;3;1350
0.4395292;0.32815814;0.20582391;1.8796761;1.8921387;0.5890696;11.747254;13.88349;33.937706;40.0;19.291893748489898;19.035093;71.30576;91;0.2822544050076512;3;1350
0.23790738;0.4775617;0.2536931;0.10951109;1.0912842;1.6537752;15.02477;17.416573;19.357168;40.0;19.291893748489898;78.111435;42.931156;91;0.2822544050076512;3;1350
0.2198223;0.39461148;0.24419366;1.8429403;1.8899255;1.4270916;13.416123;13.740605;44.2694;40.0;19.291893748489898;25.465963;36.35168;91;0.2822544050076512;3;1350
0.54402125;0.24897209;0.35510224;0.3481319;1.1713443;2.0129886;7.9586086;2.7065468;27.08585;40.0;19.291893748489898;62.646866;23.107016;91;0.2822544050076512;3;1350
0.90667623;0.8964504;0.27898148;0.1444534;1.7713773;2.2289786;7.0512867;3.822152;4.8661523;40.0;19.291893748489898;73.80137;12.111811;91;0.2822544050076512;3;1350
0.39525023;0.4444649;0.35000896;0.6104988;1.2690076;0.84615475;5.7655582;5.9181232;86.87168;40.0;19.291893748489898;99.1688;31.96465;91;0.2822544050076512;3;1350
0.6592444;0.27622572;0.1389392;0.7393698;1.8478609;0.92354506;11.927763;16.123465;57.295063;40.0;19.291893748489898;43.88111;26.196987;91;0.2822544050076512;3;1350
0.7474446;0.6172211;0.3967182;1.4971589;1.4579701;2.6358225;6.6978674;16.235899;83.24187;40.0;19.291893748489898;87.37359;53.83648;91;0.2822544050076512;3;1350
0.24866389;0.2986204;0.4083558;1.8066605;1.4645358;0.89939123;3.2879477;4.234761;74.339676;40.0;19.291893748489898;66.77104;85.86632;91;0.2822544050076512;3;1350
0.3224803;0.8184746;0.48000616;0.8329615;1.5813866;1.1258547;15.871252;8.203033;2.4532795;40.0;19.291893748489898;1.8363898;9.276009;91;0.2822544050076512;3;1350
0.46502143;0.24926235;0.36190853;0.5775564;1.8517021;2.1498022;4.9735126;3.6563268;65.68873;40.0;19.291893748489898;39.73663;74.95137;91;0.2822544050076512;3;1350
0.73607457;0.57170874;0.3303604;0.63245463;1.2989213;2.1780312;4.132663;9.988722;14.8899555;40.0;19.291893748489898;40.017693;27.487549;91;0.2822544050076512;3;1350
0.5512281;0.9550611;0.33251187;1.7640148;1.9785587;1.1984107;17.131018;7.9215198;8.216944;40.0;19.291893748489898;12.84289;64.46751;91;0.2822544050076512;3;1350
0.7873561;0.32717523;0.13670067;0.20261621;1.8345232;2.920922;14.340432;19.849918;3.8928163;40.0;19.291893748489898;44.271908;63.098877;91;0.2822544050076512;3;1350
0.8940783;0.36109495;0.23182079;0.9254075;1.3861477;1.109776;15.556982;8.385484;84.617134;40.0;19.291893748489898;12.529502;74.01291;91;0.2822544050076512;3;1350
0.80669785;0.68037194;0.45619568;0.5192137;1.0270894;0.8603158;7.6568503;1.950573;57.493565;40.0;19.291893748489898;83.703064;2.5084908;91;0.2822544050076512;3;1350
0.9937978;0.98388326;0.45366928;0.7780992;1.1755403;0.32607365;12.731288;10.889274;77.500206;40.0;19.291893748489898;36.827824;1.1364406;91;0.2822544050076512;3;1350
0.80348885;0.5086686;0.481825;0.5959455;1.5564648;1.2301115;18.71169;18.236464;64.19833;40.0;19.291893748489898;19.129051;17.704765;91;0.2822544050076512;3;1350
0.8817434;0.71891606;0.3685471;1.5837544;1.8303034;1.910848;6.371248;8.020279;14.727494;40.0;19.291893748489898;60.580467;98.05768;91;0.2822544050076512;3;1350
0.86589307;0.32185364;0.18931039;0.5793106;1.9434776;0.3594929;2.3102798;16.551441;61.190624;40.0;19.291893748489898;85.90063;34.825775;91;0.2822544050076512;3;1350
0.7842126;0.7131177;0.43232137;1.8112774;1.3804698;0.10319392;4.246683;8.917907;12.077726;40.0;19.291893748489898;93.55783;62.900055;91;0.2822544050076512;3;1350
0.84144145;0.40212965;0.3315291;1.4423356;1.041224;1.2315769;18.051859;11.798877;6.2009745;40.0;19.291893748489898;89.53429;31.49275;91;0.2822544050076512;3;1350
0.9477466;0.6906301;0.13846648;0.656098;1.7054983;1.5131835;6.3490906;10.544513;34.694748;40.0;19.291893748489898;88.32321;49.294823;91;0.2822544050076512;3;1350
0.5801659;0.27092898;0.123474225;0.22430156;1.3117939;0.88870925;10.333805;17.609121;10.886837;40.0;19.291893748489898;35.457096;44.351803;91;0.2822544050076512;3;1350
0.71062964;0.6199752;0.34940156;0.4270462;1.5941263;0.31356394;11.15681;11.792915;70.852394;40.0;19.291893748489898;51.036724;19.617601;91;0.2822544050076512;3;1350
0.61195177;0.389924;0.36348283;1.0894077;1.4013064;2.1997972;19.24026;8.202321;60.938686;40.0;19.291893748489898;37.75957;36.4645;91;0.2822544050076512;3;1350
0.8808296;0.745367;0.22354509;1.669234;1.6314989;1.0660875;6.7281013;15.57291;68.58826;40.0;19.291893748489898;92.3039;19.873589;91;0.2822544050076512;3;1350
0.5450877;0.7981358;0.47443593;0.82920146;1.2491078;0.7657394;10.906434;1.9564412;90.84181;40.0;19.291893748489898;10.189792;28.688;91;0.2822544050076512;3;1350
0.85578144;0.87851405;0.17062451;0.8608883;1.1565644;1.2390226;19.204363;6.177964;36.961742;40.0;19.291893748489898;55.877647;42.311295;91;0.2822544050076512;3;1350
0.8394837;0.9939163;0.16186513;1.8384005;1.1707586;1.264314;4.8255515;6.4422183;56.303642;40.0;19.291893748489898;25.443672;79.75883;91;0.2822544050076512;3;1350
0.9695089;0.56748384;0.24778342;0.9108983;1.9179561;1.0598358;12.35982;11.809706;38.032707;40.0;19.291893748489898;85.18705;20.445839;91;0.2822544050076512;3;1350
0.39913657;0.7364755;0.29934427;0.42334244;1.867188;2.2731855;2.2085283;16.849272;14.889572;40.0;19.291893748489898;34.582615;20.37851;91;0.2822544050076512;3;1350
0.7676956;0.21473898;0.28637365;0.44704667;1.8522817;2.1611612;5.9965286;11.52251;84.30135;40.0;19.291893748489898;86.50474;25.488634;91;0.2822544050076512;3;1350
0.8055356;0.92406964;0.37667513;1.7151968;1.6127058;0.20423895;2.3150837;9.708284;57.668987;40.0;19.291893748489898;92.87625;79.14468;91;0.2822544050076512;3;1350
0.94902277;0.6925945;0.17955492;1.0118115;1.4089781;1.1181607;7.272902;2.2408943;62.707348;40.0;19.291893748489898;18.024797;25.483915;91;0.2822544050076512;3;1350
0.9255219;0.537076;0.3076323;1.588915;1.224657;1.7546844;4.922242;19.43099;26.555399;40.0;19.291893748489898;75.67101;82.125854;91;0.2822544050076512;3;1350
0.6588207;0.5474502;0.30093387;1.1876886;1.6521254;2.5170941;16.169899;6.6152983;82.97887;40.0;19.291893748489898;35.647846;32.94366;91;0.2822544050076512;3;1350
0.66332257;0.80639654;0.4620087;0.49886853;1.3198899;1.0207329;9.804514;3.4636664;51.435287;40.0;19.291893748489898;40.92434;30.989012;91;0.2822544050076512;3;1350
0.33383298;0.866776;0.42207873;0.5727588;1.5959362;0.1802464;8.695004;16.824503;7.872976;40.0;19.291893748489898;28.163746;38.449455;91;0.2822544050076512;3;1350
0.97997016;0.84632295;0.45180678;0.36016226;1.3578001;2.5552127;14.1541395;17.916557;32.738056;40.0;19.291893748489898;62.05;45.36449;91;0.2822544050076512;3;1350
0.40401396;0.6084677;0.4501329;0.2917899;1.0140747;2.1761014;18.996786;6.67326;45.975918;40.0;19.291893748489898;34.973545;42.558125;91;0.2822544050076512;3;1350
0.779789;0.4969173;0.14022331;1.2613801;1.6206478;1.7316513;6.7293243;11.423004;34.06776;40.0;19.291893748489898;74.32097;40.042667;91;0.2822544050076512;3;1350
0.836636;0.9564315;0.30175668;1.6018877;1.9886712;1.8023648;2.26827;15.885626;12.345485;40.0;19.291893748489898;78.07071;99.77921;91;0.2822544050076512;3;1350
0.5529724;0.7073596;0.44836423;1.401857;1.4735125;2.2852397;3.085823;1.4123371;33.12373;40.0;19.291893748489898;40.118095;69.61871;91;0.2822544050076512;3;1350
0.368955;0.63492274;0.43006855;1.8166342;1.1519692;1.6295967;17.287085;19.75153;1.2888699;40.0;19.291893748489898;1.4696589;88.2805;91;0.2822544050076512;3;1350
0.3511683;0.67865515;0.46619847;1.822378;1.7469597;1.8949664;17.071245;7.155092;21.95535;40.0;19.291893748489898;7.5420513;89.46916;91;0.2822544050076512;3;1350
0.8851968;0.7038932;0.11694844;1.8973086;1.5046916;2.9867723;10.031942;10.115583;64.24403;40.0;19.291893748489898;28.10741;43.26677;91;0.2822544050076512;3;1350
0.6086052;0.7704583;0.26799434;1.5619096;1.7112929;0.7458634;3.8052163;1.9607944;54.453125;40.0;19.291893748489898;95.43344;77.745384;91;0.2822544050076512;3;1350
0.2721096;0.6425477;0.14633529;1.0082504;1.8811947;1.9342715;11.003298;1.8918288;38.160336;40.0;19.291893748489898;39.987125;47.60512;91;0.2822544050076512;3;1350
0.7736156;0.9002843;0.1490092;0.76089513;1.277824;2.384714;13.700016;3.121421;96.02507;40.0;19.291893748489898;74.67929;59.8736;91;0.2822544050076512;3;1350
0.40013683;0.88777137;0.3234366;0.24973989;1.2575136;0.52811694;7.3124933;7.101296;5.542897;40.0;19.291893748489898;93.671715;73.71624;91;0.2822544050076512;3;1350
0.9011158;0.5538062;0.49431813;1.8783044;1.4683461;2.77053;2.5678425;18.509092;64.37365;40.0;19.291893748489898;34.8262;58.59894;91;0.2822544050076512;3;1350
0.44765744;0.33482888;0.4024314;0.64235765;1.0869902;0.94678825;7.1168914;10.793259;62.51151;40.0;19.291893748489898;56.567707;51.217194;91;0.2822544050076512;3;1350
0.36021668;0.66132456;0.31502113;0.39256936;1.1012897;2.3325918;14.120905;7.1891456;52.558006;40.0;19.291893748489898;85.379745;2.1722338;91;0.2822544050076512;3;1350
0.26788676;0.6965916;0.4344563;0.26125038;1.5085918;1.9104499;19.588985;9.571702;27.107437;40.0;19.291893748489898;61.86499;97.00669;91;0.2822544050076512;3;1350
0.6092249;0.61870366;0.35250196;0.5647895;1.3953434;1.6940763;4.611713;6.0359144;50.907597;40.0;19.291893748489898;12.10984;4.7604074;91;0.2822544050076512;3;1350
0.5605901;0.91246223;0.13415174;1.7230092;1.3998758;2.7886827;18.376558;12.856366;47.556705;40.0;19.291893748489898;77.18812;12.909253;91;0.2822544050076512;3;1350
0.8010497;0.2744162;0.35074964;1.9032767;1.6437728;1.3360466;9.675836;10.636298;15.4440975;40.0;19.291893748489898;90.505165;5.204852;91;0.2822544050076512;3;1350
0.5716821;0.4299348;0.13096495;0.5753071;1.930172;1.437973;13.601145;8.192404;24.424524;40.0;19.291893748489898;77.1088;62.994083;91;0.2822544050076512;3;1350
0.47505277;0.8926319;0.2491342;1.6942478;1.9363216;1.6411572;17.41028;14.036358;44.297714;40.0;19.291893748489898;75.50134;30.960676;91;0.2822544050076512;3;1350
0.40932393;0.95153064;0.24695021;1.2173862;1.4026448;2.7072916;11.591748;8.441996;37.832523;40.0;19.291893748489898;75.813934;89.4837;91;0.2822544050076512;3;1350
0.4225174;0.5407401;0.49445105;0.65001225;1.6491246;2.9522977;2.1677663;16.324362;13.871952;40.0;19.291893748489898;61.64135;59.676987;91;0.2822544050076512;3;1350
0.9422783;0.3541152;0.15097404;0.6583804;1.3989065;2.8551779;6.0497947;12.369897;24.599133;40.0;19.291893748489898;25.533184;78.37118;91;0.2822544050076512;3;1350
0.33206287;0.5362636;0.43897837;0.8582498;1.7446444;2.562247;16.255209;4.8407884;59.58757;40.0;19.291893748489898;91.173035;15.376613;91;0.2822544050076512;3;1350
0.99054116;0.5649332;0.22144401;0.3716978;1.5049888;1.4982921;11.504945;4.100609;70.681816;40.0;19.291893748489898;13.761822;41.651955;91;0.2822544050076512;3;1350
0.46153557;0.6156555;0.2921939;1.3346215;1.1257119;0.92016274;7.252411;5.863169;75.40109;40.0;19.291893748489898;82.902275;62.820118;91;0.2822544050076512;3;1350
0.2707122;0.41948247;0.45476297;0.16418861;1.546844;2.8460214;12.082733;18.446566;54.42063;40.0;19.291893748489898;36.578053;19.590235;91;0.2822544050076512;3;1350
0.3989523;0.4501019;0.26814824;1.791938;1.9925008;0.52962387;6.102832;16.644848;6.447624;40.0;19.291893748489898;67.70819;38.81906;91;0.2822544050076512;3;1350
0.2467315;0.7244701;0.37061667;1.5388132;1.2716413;0.20841593;5.5791955;19.47212;23.876184;40.0;19.291893748489898;80.70461;75.69143;91;0.2822544050076512;3;1350
0.8320238;0.6974353;0.4535496;0.7529447;1.7680299;1.641358;16.739468;15.142137;73.083824;40.0;19.291893748489898;80.06031;68.53683;91;0.2822544050076512;3;1350
0.61004233;0.729682;0.17953396;1.0402772;1.2861216;1.8457099;8.601285;18.374384;29.557352;40.0;19.291893748489898;16.95312;90.28836;91;0.2822544050076512;3;1350
0.4695893;0.501828;0.23214805;0.88824147;1.7260821;2.0729632;6.20579;7.7517157;67.34672;40.0;19.291893748489898;61.48089;56.2613;91;0.2822544050076512;3;1350
0.7296397;0.46916547;0.34306455;1.9086267;1.4745542;1.2846389;8.774352;12.777878;65.108696;40.0;19.291893748489898;22.241703;21.47889;91;0.2822544050076512;3;1350
0.70451725;0.48123094;0.24924755;1.0324718;1.7143973;2.5171998;18.492033;8.438574;52.074245;40.0;19.291893748489898;12.098324;87.99492;91;0.2822544050076512;3;1350
0.9518977;0.9609412;0.27689314;1.8996235;1.8335215;2.0714219;4.434985;17.432478;31.532576;40.0;19.291893748489898;51.84257;96.24045;91;0.2822544050076512;3;1350
0.9690084;0.5161961;0.3858638;1.58348;1.0189137;2.552726;4.5193577;19.942501;8.903999;40.0;19.291893748489898;98.765175;49.075264;91;0.2822544050076512;3;1350
0.744547;0.68490595;0.44714865;1.5741991;1.6420836;2.5939362;7.7215323;15.164882;73.211494;40.0;19.291893748489898;98.18473;9.3627205;91;0.2822544050076512;3;1350
0.85425276;0.61827457;0.2507765;1.447312;1.0672926;2.6750917;2.148337;15.849185;25.479717;40.0;19.291893748489898;57.766716;26.03733;91;0.2822544050076512;3;1350
0.8339401;0.90097743;0.20645785;1.3852475;1.9486517;1.8222047;2.4235034;17.73794;29.023842;40.0;19.291893748489898;77.445244;75.46348;91;0.2822544050076512;3;1350
0.59304285;0.49529344;0.39277118;0.85358536;1.5164313;0.38664377;1.2085931;2.811262;13.1260395;40.0;19.291893748489898;25.718119;1.0227183;91;0.2822544050076512;3;1350
0.7635666;0.54731554;0.33879867;0.2933104;1.2915545;0.70654637;3.7775545;10.1541195;73.05033;40.0;19.291893748489898;23.211857;30.181644;91;0.2822544050076512;3;1350
0.26260722;0.87423545;0.3971759;1.0568058;1.674715;0.64487314;13.16736;14.917444;96.00804;40.0;19.291893748489898;70.94579;37.530075;91;0.2822544050076512;3;1350
0.80641687;0.32876608;0.47601974;1.5878808;1.6823514;1.5126506;4.7320967;12.495737;48.715424;40.0;19.291893748489898;78.81396;79.05141;91;0.2822544050076512;3;1350
0.9694664;0.67543566;0.19175488;0.33400485;1.4581683;0.5689183;8.178009;11.266196;36.824368;40.0;19.291893748489898;74.44187;44.26763;91;0.2822544050076512;3;1350
0.2679798;0.51992655;0.40336537;0.99895555;1.9003419;1.0008061;14.406121;8.330493;52.12686;40.0;19.291893748489898;11.346248;53.02941;91;0.2822544050076512;3;1350
0.8688926;0.9886333;0.20874217;0.58259493;1.9640386;0.75132865;1.6046401;5.1885524;39.744396;40.0;19.291893748489898;36.27098;67.48823;91;0.2822544050076512;3;1350
0.946384;0.7771073;0.1983061;0.9598434;1.458523;2.3795457;4.9721193;18.525694;31.550797;40.0;19.291893748489898;5.3738365;78.70777;91;0.2822544050076512;3;1350
0.3809511;0.20844501;0.38802698;0.48611078;1.7136326;2.054765;19.921877;14.948428;97.185905;40.0;19.291893748489898;78.83006;34.4713;91;0.2822544050076512;3;1350
0.61984897;0.8715791;0.21460864;1.3869443;1.006819;2.4792438;12.342275;12.657156;93.56501;40.0;19.291893748489898;31.86289;18.011606;91;0.2822544050076512;3;1350
0.94228655;0.76254374;0.1051152;1.3265108;1.3061535;0.14042404;13.539614;2.6220462;62.93944;40.0;19.291893748489898;43.543747;19.015854;91;0.2822544050076512;3;1350
0.9681808;0.6487687;0.26876423;0.9159556;1.8352114;2.1335344;10.804913;3.1217654;2.9297519;40.0;19.291893748489898;58.309948;16.854704;91;0.2822544050076512;3;1350
0.3023059;0.38890278;0.24473418;0.5780284;1.1238782;0.13243811;19.351957;9.214614;37.763535;40.0;19.291893748489898;1.0546985;12.329902;91;0.2822544050076512;3;1350
0.47920337;0.31945333;0.10962636;0.6298811;1.0342981;1.1811727;3.7416434;3.3888185;20.694778;40.0;19.291893748489898;36.0579;44.64864;91;0.2822544050076512;3;1350
0.7585157;0.7027196;0.2397769;0.4750373;1.6847678;0.10342181;2.280083;3.8294334;58.743103;40.0;19.291893748489898;73.00103;19.12854;91;0.2822544050076512;3;1350
0.3772468;0.55195224;0.24450482;1.9363353;1.3746042;2.3469675;16.507156;2.545054;40.54855;40.0;19.291893748489898;29.320463;78.46902;91;0.2822544050076512;3;1350
0.45981652;0.88929623;0.31274018;0.53699416;1.8876213;0.7886869;1.077831;6.587042;42.240795;40.0;19.291893748489898;57.477264;1.005676;91;0.2822544050076512;3;1350
0.21863285;0.40989885;0.2969115;0.9090439;1.9645419;1.8127451;11.669674;1.2111222;92.37429;40.0;19.291893748489898;97.73997;95.39876;91;0.2822544050076512;3;1350
0.32281736;0.710016;0.1656018;1.0535586;1.3455607;0.28545266;1.0268353;14.913108;90.49566;40.0;19.291893748489898;12.697473;2.3088439;91;0.2822544050076512;3;1350
0.6498636;0.39907444;0.37876433;1.3748058;1.972411;0.14165312;7.616648;12.387503;27.858744;40.0;19.291893748489898;27.555855;33.208023;91;0.2822544050076512;3;1350
0.7224721;0.70905364;0.46536127;1.527402;1.6949904;2.8281734;13.366843;10.645446;62.718086;40.0;19.291893748489898;68.712685;75.65175;91;0.2822544050076512;3;1350
0.71912944;0.23867571;0.4178513;0.8322322;1.4451946;2.7646978;11.399201;19.750837;86.734245;40.0;19.291893748489898;60.239372;87.33426;91;0.2822544050076512;3;1350
